id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,28072,10609,96.8,98.1,88.1,18.90,16.12,2.77,2740,8521,8222,8287,100.00,100.00,87.50,100.00,10.245,3.294,3.414,3.387
values_19,16280,5971,95.3,96.7,85.2,18.34,15.88,2.46,1438,4341,4218,4265,100.00,100.00,87.50,100.00,11.321,3.750,3.860,3.817
values_12,22631,8591,96.3,97.7,86.8,18.98,16.32,2.66,1968,6226,5923,5985,100.00,100.00,87.50,100.00,11.499,3.635,3.821,3.781
values_38,9015,3233,92.4,93.8,79.8,17.93,16.10,1.84,524,1593,1512,1541,100.00,100.00,87.50,100.00,17.204,5.659,5.962,5.850
values_81,12800,4618,94.2,95.7,82.5,18.04,15.81,2.23,1041,3135,3052,3084,100.00,100.00,87.50,100.00,12.296,4.083,4.194,4.150
values_5,14464,5287,94.8,96.3,83.8,18.28,15.93,2.35,1199,3655,3536,3574,100.00,100.00,87.50,100.00,12.063,3.957,4.090,4.047
values_40,17189,6484,95.4,96.9,84.2,18.86,16.41,2.45,1315,4275,4020,4058,100.00,100.00,87.50,100.00,13.071,4.021,4.276,4.236
values_70,4249,1382,84.2,85.7,57.7,16.26,16.02,0.25,38,87,82,87,100.00,100.00,87.50,100.00,111.816,48.839,51.817,48.839
values_23,17282,6417,95.4,96.9,84.3,18.57,16.09,2.47,1460,4557,4372,4413,100.00,100.00,87.50,100.00,11.837,3.792,3.953,3.916
values_72,20425,7560,96.1,97.4,87.3,18.51,15.88,2.63,1971,5949,5802,5858,100.00,100.00,87.50,100.00,10.363,3.433,3.520,3.487
values_79,28290,10694,96.9,98.1,88.7,18.90,16.11,2.79,2774,8559,8266,8343,100.00,100.00,87.50,100.00,10.198,3.305,3.422,3.391
values_78,33842,12810,97.2,98.4,89.2,18.93,16.08,2.85,3497,10839,10510,10578,100.00,100.00,87.50,100.00,9.677,3.122,3.220,3.199
values_87,5056,1705,87.2,88.3,72.1,16.86,16.13,0.73,122,354,335,343,100.00,100.00,87.50,100.00,41.443,14.282,15.093,14.741
values_6,6843,2372,90.5,91.6,79.3,17.33,15.93,1.40,345,1000,973,990,100.00,100.00,87.50,100.00,19.835,6.843,7.033,6.912
values_68,29885,11326,97.0,98.2,88.5,18.95,16.15,2.80,2949,9183,8860,8928,100.00,100.00,87.50,100.00,10.134,3.254,3.373,3.347
values_69,34940,13257,97.3,98.5,89.6,18.97,16.09,2.88,3597,11101,10752,10838,100.00,100.00,87.50,100.00,9.714,3.147,3.250,3.224
values_1,18071,6657,95.8,97.0,86.8,18.42,15.88,2.54,1697,5135,5010,5054,100.00,100.00,87.50,100.00,10.649,3.519,3.607,3.576
values_45,26664,10136,96.8,98.0,88.0,19.01,16.24,2.76,2468,7717,7386,7463,100.00,100.00,87.50,100.00,10.804,3.455,3.610,3.573
values_33,23565,8818,96.4,97.8,87.5,18.71,16.02,2.69,2271,6976,6759,6818,100.00,100.00,87.50,100.00,10.376,3.378,3.486,3.456
values_15,30956,11837,97.0,98.3,88.4,19.12,16.32,2.80,2946,9364,8959,9021,100.00,100.00,87.50,100.00,10.508,3.306,3.455,3.432
values_93,24666,9281,96.6,97.9,88.0,18.81,16.08,2.73,2362,7270,7023,7091,100.00,100.00,87.50,100.00,10.443,3.393,3.512,3.478
values_24,8982,3209,92.5,93.8,81.2,17.86,16.03,1.84,558,1676,1611,1637,100.00,100.00,87.50,100.00,16.097,5.359,5.575,5.487
values_25,3986,1303,83.8,85.0,56.2,16.34,16.24,0.10,16,30,27,29,100.00,100.00,62.50,50.00,249.125,132.867,147.630,137.448
values_26,10401,3748,93.3,94.7,81.7,18.02,15.99,2.02,711,2145,2062,2094,100.00,100.00,87.50,100.00,14.629,4.849,5.044,4.967
values_48,17956,6649,95.7,97.0,86.1,18.51,15.98,2.54,1604,4881,4724,4777,100.00,100.00,87.50,100.00,11.195,3.679,3.801,3.759
values_71,11947,4297,94.0,95.4,83.4,17.98,15.80,2.18,951,2824,2755,2790,100.00,100.00,87.50,100.00,12.563,4.231,4.336,4.282
values_76,8300,2947,92.2,93.2,82.2,17.75,16.00,1.75,490,1431,1380,1409,100.00,100.00,87.50,100.00,16.939,5.800,6.014,5.891
values_7,32441,12344,97.2,98.4,89.3,19.03,16.18,2.84,3239,10099,9740,9814,100.00,100.00,87.50,100.00,10.016,3.212,3.331,3.306
values_50,32942,12463,97.3,98.4,89.6,18.92,16.07,2.85,3420,10564,10257,10325,100.00,100.00,87.50,100.00,9.632,3.118,3.212,3.191
values_22,21567,8096,96.2,97.5,87.1,18.77,16.11,2.65,1956,6033,5802,5867,100.00,100.00,87.50,100.00,11.026,3.575,3.717,3.676
values_4,9021,3189,92.5,93.8,82.0,17.68,15.82,1.85,610,1784,1743,1769,100.00,100.00,87.50,100.00,14.789,5.057,5.176,5.099
values_32,12099,4402,93.9,95.5,81.3,18.19,16.03,2.16,883,2738,2623,2652,100.00,100.00,87.50,100.00,13.702,4.419,4.613,4.562
values_77,8272,2916,91.8,93.2,79.2,17.63,15.92,1.70,485,1442,1391,1414,100.00,100.00,87.50,100.00,17.056,5.736,5.947,5.850
values_91,4667,1542,85.9,87.1,67.3,16.52,15.97,0.55,82,201,192,203,100.00,100.00,87.50,100.00,56.915,23.219,24.307,22.990
values_42,30849,11704,97.1,98.3,88.9,18.97,16.14,2.83,3059,9477,9146,9226,100.00,100.00,87.50,100.00,10.085,3.255,3.373,3.344
values_13,4155,1339,83.9,85.1,59.2,16.11,15.91,0.20,32,61,60,65,100.00,100.00,75.00,100.00,129.844,68.115,69.250,63.923
values_41,9879,3562,93.2,94.4,82.5,18.03,16.04,1.98,647,1932,1853,1888,100.00,100.00,87.50,100.00,15.269,5.113,5.331,5.233
values_55,11704,4187,93.9,95.3,83.3,17.89,15.73,2.16,952,2808,2755,2787,100.00,100.00,87.50,100.00,12.294,4.168,4.248,4.199
values_31,4897,1642,86.9,87.9,71.7,16.77,16.10,0.66,113,315,302,310,100.00,100.00,87.50,100.00,43.336,15.546,16.215,15.797
values_66,26070,9830,96.7,98.0,88.1,18.85,16.11,2.75,2519,7798,7529,7594,100.00,100.00,87.50,100.00,10.349,3.343,3.463,3.433
values_65,3986,1303,83.8,85.0,56.2,16.34,16.24,0.10,16,30,27,29,100.00,100.00,62.50,50.00,249.125,132.867,147.630,137.448
values_62,13183,4831,94.6,95.9,84.4,18.32,16.04,2.28,1031,3147,3030,3068,100.00,100.00,87.50,100.00,12.787,4.189,4.351,4.297
values_21,7434,2616,91.4,92.4,82.1,17.59,16.02,1.57,401,1166,1127,1150,100.00,100.00,87.50,100.00,18.539,6.376,6.596,6.464
values_95,11200,4086,93.7,95.1,82.1,18.24,16.13,2.11,753,2309,2194,2232,100.00,100.00,87.50,100.00,14.874,4.851,5.105,5.018
values_84,34175,13015,97.3,98.5,89.6,19.04,16.18,2.86,3452,10740,10367,10447,100.00,100.00,87.50,100.00,9.900,3.182,3.297,3.271
values_58,5720,1956,88.7,89.8,74.6,17.10,16.08,1.01,189,562,533,544,100.00,100.00,87.50,100.00,30.265,10.178,10.732,10.515
values_64,4488,1470,85.2,86.5,64.5,16.38,15.95,0.42,68,164,159,167,100.00,100.00,87.50,100.00,66.000,27.366,28.226,26.874
