id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,3154,3154,"['976902', '8851034', '128642', '1109229', '65085', '552536', '568706', '49.894', '12607884', '0', '3888344', '0', '161787', '0', '0', '4.161']",1066,7957,4819,33390,100.00,100.00,100.00,100.00,2.959,0.396,0.654,0.094
values_19,4071,4071,"['974054', '8850648', '128286', '1107835', '65084', '552561', '568710', '49.966', '12594678', '0', '3884261', '0', '161830', '0', '0', '4.166']",1200,8963,5425,39998,100.00,100.00,100.00,100.00,3.393,0.454,0.750,0.102
values_12,2581,2581,"['974086', '8851828', '128290', '1109407', '65146', '552593', '568695', '49.910', '12606334', '0', '3887771', '0', '161545', '0', '0', '4.155']",712,5299,3217,18006,100.00,100.00,100.00,100.00,3.625,0.487,0.802,0.143
values_38,907,907,"['959162', '8845068', '126421', '1108920', '65037', '552254', '568395', '49.969', '12588612', '0', '3881097', '0', '160956', '0', '0', '4.147']",30,173,115,186,100.00,100.00,100.00,100.00,30.233,5.243,7.887,4.876
values_81,1451,1451,"['968590', '8853046', '127603', '1109785', '65113', '552784', '568971', '49.936', '12604012', '0', '3886641', '0', '161191', '0', '0', '4.147']",220,1603,985,2898,100.00,100.00,100.00,100.00,6.595,0.905,1.473,0.501
values_5,1114,1114,"['957414', '8852454', '126206', '1109046', '65038', '552640', '568738', '50.004', '12589968', '0', '3881304', '0', '161146', '0', '0', '4.152']",120,851,529,5295,100.00,100.00,100.00,100.00,9.283,1.309,2.106,0.210
values_40,16019,16019,"['989226', '8855001', '130186', '1110255', '65668', '552862', '569060', '49.864', '12662856', '0', '3906209', '0', '163167', '0', '0', '4.177']",3670,27501,16579,13814,100.00,100.00,100.00,100.00,4.365,0.582,0.966,1.160
values_70,11511,11511,"['983770', '8857197', '129504', '1110540', '65462', '552932', '569142', '49.869', '12649458', '0', '3901701', '0', '162523', '0', '0', '4.165']",2560,19171,11569,9639,100.00,100.00,100.00,100.00,4.496,0.600,0.995,1.194
values_23,13248,13248,"['985850', '8856365', '129764', '1110436', '65564', '552880', '569092', '49.866', '12654624', '0', '3903438', '0', '162836', '0', '0', '4.172']",2980,22323,13465,11219,100.00,100.00,100.00,100.00,4.446,0.593,0.984,1.181
values_72,17059,17059,"['990418', '8854515', '130335', '1110210', '65522', '552857', '569004', '49.847', '12667834', '0', '3907248', '0', '163286', '0', '0', '4.179']",3916,29347,17689,14739,100.00,100.00,100.00,100.00,4.356,0.581,0.964,1.157
values_79,1009,1009,"['952454', '8852924', '125586', '1109439', '65004', '552661', '568761', '50.012', '12591228', '0', '3881198', '0', '161098', '0', '0', '4.151']",82,565,355,2242,100.00,100.00,100.00,100.00,12.305,1.786,2.842,0.450
values_78,7083,7083,"['971838', '8850823', '128009', '1109739', '65155', '552532', '568701', '49.904', '12621850', '0', '3892272', '0', '161931', '0', '0', '4.160']",1492,11155,6745,5619,100.00,100.00,100.00,100.00,4.747,0.635,1.050,1.261
values_87,6410,6410,"['971054', '8851123', '127911', '1109766', '65119', '552546', '568711', '49.905', '12619836', '0', '3891600', '0', '161817', '0', '0', '4.158']",1342,10029,6067,5054,100.00,100.00,100.00,100.00,4.776,0.639,1.057,1.268
values_6,18048,18048,"['991706', '8854009', '130496', '1110131', '65636', '552758', '568942', '49.845', '12670910', '0', '3908238', '0', '163394', '0', '0', '4.181']",4170,31253,18835,15694,100.00,100.00,100.00,100.00,4.328,0.577,0.958,1.150
values_68,1453,1453,"['968590', '8853046', '127603', '1109785', '65113', '552784', '568971', '49.936', '12604016', '0', '3886643', '0', '161191', '0', '0', '4.147']",220,1603,985,2898,100.00,100.00,100.00,100.00,6.605,0.906,1.475,0.501
values_69,903,903,"['959162', '8845059', '126421', '1108918', '65037', '552254', '568395', '49.969', '12588602', '0', '3881093', '0', '160956', '0', '0', '4.147']",30,173,115,186,100.00,100.00,83.33,100.00,30.100,5.220,7.852,4.855
values_1,6431,6431,"['971054', '8851123', '127911', '1109766', '65119', '552546', '568711', '49.905', '12619878', '0', '3891621', '0', '161817', '0', '0', '4.158']",1342,10029,6067,5054,100.00,100.00,100.00,100.00,4.792,0.641,1.060,1.272
values_45,7700,7700,"['972574', '8850515', '128101', '1109690', '65137', '552556', '568699', '49.903', '12623656', '0', '3892890', '0', '161978', '0', '0', '4.161']",1650,12341,7459,6214,100.00,100.00,100.00,100.00,4.667,0.624,1.032,1.239
values_33,1013,1013,"['952454', '8852924', '125586', '1109439', '65004', '552661', '568761', '50.012', '12591240', '0', '3881202', '0', '161098', '0', '0', '4.151']",82,565,355,2242,100.00,100.00,100.00,100.00,12.354,1.793,2.854,0.452
values_15,16067,16067,"['989226', '8855001', '130186', '1110255', '65668', '552862', '569060', '49.864', '12662952', '0', '3906257', '0', '163167', '0', '0', '4.177']",3670,27501,16579,13814,100.00,100.00,100.00,100.00,4.378,0.584,0.969,1.163
values_93,2107,2107,"['970222', '8852304', '127807', '1108028', '65205', '552726', '568875', '50.001', '12589242', '0', '3882297', '0', '161419', '0', '0', '4.158']",516,3827,2329,10970,100.00,100.00,100.00,100.00,4.083,0.551,0.905,0.192
values_24,18051,18051,"['991706', '8854009', '130496', '1110131', '65636', '552758', '568942', '49.845', '12670916', '0', '3908241', '0', '163394', '0', '0', '4.181']",4170,31253,18835,15694,100.00,100.00,100.00,100.00,4.329,0.578,0.958,1.150
values_25,1449,1449,"['968590', '8853046', '127603', '1109785', '65113', '552784', '568971', '49.936', '12604008', '0', '3886639', '0', '161191', '0', '0', '4.147']",220,1603,985,2898,100.00,100.00,100.00,100.00,6.586,0.904,1.471,0.500
values_26,10674,10674,"['982738', '8857593', '129375', '1110593', '65408', '552959', '569160', '49.870', '12646952', '0', '3900863', '0', '162528', '0', '0', '4.166']",2362,17685,10675,8894,100.00,100.00,100.00,100.00,4.519,0.604,1.000,1.200
values_48,1016,1016,"['952454', '8852924', '125586', '1109439', '65004', '552661', '568761', '50.012', '12591238', '0', '3881205', '0', '161098', '0', '0', '4.151']",82,565,355,2242,100.00,100.00,100.00,100.00,12.390,1.798,2.862,0.453
values_71,1505,1505,"['968878', '8852918', '127639', '1109783', '65125', '552782', '568969', '49.935', '12604262', '0', '3886694', '0', '161248', '0', '0', '4.149']",282,2069,1267,4286,100.00,100.00,100.00,100.00,5.337,0.727,1.188,0.351
