id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,990,990,"['961040', '8852730', '126658', '1108775', '65141', '552756', '568906', '50.015', '12588146', '0', '3881179', '0', '161059', '0', '0', '4.150']",105,295,275,364,100.00,35.29,23.53,66.67,9.429,3.356,3.600,2.720
values_19,1642,1642,"['953472', '8852508', '125710', '1108064', '64992', '552693', '568834', '50.065', '12575658', '0', '3876832', '0', '161059', '0', '0', '4.154']",275,805,751,303,100.00,35.29,23.53,66.67,5.971,2.040,2.186,5.419
values_12,1171,1171,"['955848', '8848744', '126007', '1107633', '64865', '552493', '568609', '50.044', '12573688', '0', '3876361', '0', '161059', '0', '0', '4.155']",175,505,471,1005,100.00,35.29,23.53,66.67,6.691,2.319,2.486,1.165
values_38,1028,1028,"['960888', '8852822', '126639', '1108800', '65139', '552758', '568913', '50.014', '12588314', '0', '3881217', '0', '161073', '0', '0', '4.150']",115,325,303,423,100.00,35.29,23.53,66.67,8.939,3.163,3.393,2.430
values_81,1403,1403,"['967312', '8855568', '127442', '1108452', '65141', '552856', '569053', '50.004', '12587102', '0', '3881593', '0', '161051', '0', '0', '4.149']",225,655,611,248,100.00,35.29,23.53,66.67,6.236,2.142,2.296,5.657
values_5,876,876,"['960484', '8845214', '126585', '1107136', '65006', '552285', '568447', '50.035', '12571374', '0', '3876066', '0', '160928', '0', '0', '4.152']",35,85,79,39,100.00,35.29,23.53,66.67,25.029,10.306,11.089,22.462
values_40,1317,1317,"['965808', '8855226', '127254', '1110202', '65081', '552894', '569039', '49.939', '12604052', '0', '3886506', '0', '161073', '0', '0', '4.144']",205,595,555,226,100.00,35.29,23.53,66.67,6.424,2.213,2.373,5.827
values_70,1878,1878,"['952584', '8853410', '125599', '1109927', '64994', '552747', '568889', '49.998', '12593260', '0', '3882068', '0', '161059', '0', '0', '4.149']",315,925,863,347,100.00,35.29,23.53,66.67,5.962,2.030,2.176,5.412
values_23,1878,1878,"['952584', '8853410', '125599', '1109927', '64994', '552747', '568889', '49.998', '12593260', '0', '3882068', '0', '161059', '0', '0', '4.149']",315,925,863,347,100.00,35.29,23.53,66.67,5.962,2.030,2.176,5.412
values_72,1044,1044,"['961992', '8852838', '126777', '1108715', '65029', '552658', '568764', '49.995', '12587972', '0', '3881233', '0', '161051', '0', '0', '4.149']",125,355,331,519,100.00,35.29,23.53,66.67,8.352,2.941,3.154,2.012
values_79,1105,1105,"['952968', '8848720', '125647', '1107840', '65109', '552437', '568593', '50.065', '12574482', '0', '3876295', '0', '161059', '0', '0', '4.155']",155,445,415,783,100.00,35.29,23.53,66.67,7.129,2.483,2.663,1.411
values_78,1028,1028,"['960888', '8852822', '126639', '1108800', '65139', '552758', '568913', '50.014', '12588314', '0', '3881217', '0', '161073', '0', '0', '4.150']",115,325,303,423,100.00,35.29,23.53,66.67,8.939,3.163,3.393,2.430
values_87,1171,1171,"['955848', '8848744', '126007', '1107633', '64865', '552493', '568609', '50.044', '12573688', '0', '3876361', '0', '161059', '0', '0', '4.155']",175,505,471,1005,100.00,35.29,23.53,66.67,6.691,2.319,2.486,1.165
values_6,932,932,"['956728', '8852818', '126119', '1109101', '65009', '552657', '568761', '50.005', '12589440', '0', '3881121', '0', '161051', '0', '0', '4.150']",65,175,163,138,100.00,35.29,23.53,66.67,14.338,5.326,5.718,6.754
values_68,1317,1317,"['965808', '8855226', '127254', '1110202', '65081', '552894', '569039', '49.939', '12604052', '0', '3886506', '0', '161073', '0', '0', '4.144']",205,595,555,226,100.00,35.29,23.53,66.67,6.424,2.213,2.373,5.827
values_69,876,876,"['960484', '8845214', '126585', '1107136', '65006', '552285', '568447', '50.035', '12571374', '0', '3876066', '0', '160928', '0', '0', '4.152']",35,85,79,39,100.00,35.29,23.53,66.67,25.029,10.306,11.089,22.462
values_1,952,952,"['960776', '8852524', '126625', '1108775', '65140', '552745', '568898', '50.015', '12588154', '0', '3881141', '0', '161073', '0', '0', '4.150']",75,205,191,175,100.00,35.29,23.53,66.67,12.693,4.644,4.984,5.440
values_45,1317,1317,"['965808', '8855226', '127254', '1110202', '65081', '552894', '569039', '49.939', '12604052', '0', '3886506', '0', '161073', '0', '0', '4.144']",205,595,555,226,100.00,35.29,23.53,66.67,6.424,2.213,2.373,5.827
