inputName,size
11,13
19,9
12,18
38,13
81,13
5,26
40,21
70,21
23,25
72,18
79,9
78,13
87,2
6,19
68,13
69,9
1,13
45,26
33,25
15,26
93,25
24,23
25,26
26,19
48,13
71,13
76,19
7,2
50,21
22,18
4,23
32,18
77,2
91,13
42,18
13,25
41,13
55,26
31,13
66,19
65,26
62,18
21,13
95,26
84,23
58,13
64,23
83,25
94,23
0,21
99,9
96,19
67,2
61,13
43,25
2,18
54,23
30,21
59,9
85,26
74,23
90,21
18,13
52,18
44,23
17,2
36,19
49,9
86,19
37,2
56,19
63,25
35,26
97,2
75,26
57,2
88,13
10,21
53,25
8,13
39,9
47,2
60,21
89,9
51,13
14,23
28,13
16,19
34,23
82,18
46,19
27,2
20,21
9,9
92,18
3,25
98,13
29,9
80,21
73,25
