id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,279779,279779,"['1056128', '8877974', '165208', '1130770', '82585', '553484', '572956', '49.080', '13470236', '0', '4164968', '0', '199878', '0', '0', '4.799']",19893,289645,222086,222086,100.00,100.00,100.00,100.00,14.064,0.966,1.260,1.260
values_19,390989,390989,"['1100464', '8888086', '178978', '1137406', '87859', '553776', '574302', '48.742', '13824022', '0', '4281178', '0', '230447', '0', '0', '5.383']",25973,379145,290708,290708,100.00,100.00,100.00,100.00,15.054,1.031,1.345,1.345
values_12,1149,1149,"['957161', '8845229', '126206', '1109118', '65097', '552210', '568393', '49.971', '12590072', '0', '3881339', '0', '160998', '0', '0', '4.148']",38,389,299,299,100.00,100.00,100.00,100.00,30.237,2.954,3.843,3.843
values_38,415251,415251,"['1103809', '8887513', '184076', '1140380', '90776', '553585', '574671', '48.651', '13917936', '0', '4300441', '0', '218289', '0', '0', '5.076']",29430,430093,329771,329771,100.00,100.00,100.00,100.00,14.110,0.965,1.259,1.259
values_81,2706,2706,"['967949', '8853859', '127747', '1108394', '65184', '552813', '568982', '49.994', '12591666', '0', '3882895', '0', '161342', '0', '0', '4.155']",190,2413,1851,1851,100.00,100.00,100.00,100.00,14.242,1.121,1.462,1.462
values_5,90107,90107,"['1004132', '8861113', '141943', '1115763', '71392', '552933', '570221', '49.640', '12863608', '0', '3970297', '0', '175432', '0', '0', '4.419']",7461,107353,82316,82316,100.00,100.00,100.00,100.00,12.077,0.839,1.095,1.095
values_40,415251,415251,"['1103809', '8887513', '184076', '1140380', '90776', '553585', '574671', '48.651', '13917936', '0', '4300441', '0', '218289', '0', '0', '5.076']",29430,430093,329771,329771,100.00,100.00,100.00,100.00,14.110,0.965,1.259,1.259
values_70,266810,266810,"['1084249', '8884943', '172654', '1134230', '85027', '553731', '573561', '48.876', '13458232', '0', '4156999', '0', '186825', '0', '0', '4.494']",22798,332389,254859,254859,100.00,100.00,100.00,100.00,11.703,0.803,1.047,1.047
values_23,165639,165639,"['1027117', '8866325', '151838', '1122953', '75811', '553025', '571248', '49.329', '13127224', '0', '4050829', '0', '185727', '0', '0', '4.585']",12678,183685,140843,140843,100.00,100.00,100.00,100.00,13.065,0.902,1.176,1.176
values_72,279779,279779,"['1056128', '8877974', '165208', '1130770', '82585', '553484', '572956', '49.080', '13470236', '0', '4164968', '0', '199878', '0', '0', '4.799']",19893,289645,222086,222086,100.00,100.00,100.00,100.00,14.064,0.966,1.260,1.260
values_79,165639,165639,"['1027117', '8866325', '151838', '1122953', '75811', '553025', '571248', '49.329', '13127224', '0', '4050829', '0', '185727', '0', '0', '4.585']",12678,183685,140843,140843,100.00,100.00,100.00,100.00,13.065,0.902,1.176,1.176
values_78,50818,50818,"['983493', '8857562', '134616', '1114100', '68295', '552847', '569562', '49.742', '12762084', '0', '3936007', '0', '168721', '0', '0', '4.287']",3918,55789,42779,42779,100.00,100.00,100.00,100.00,12.970,0.911,1.188,1.188
values_87,1149,1149,"['957161', '8845229', '126206', '1109118', '65097', '552210', '568393', '49.971', '12590072', '0', '3881339', '0', '160998', '0', '0', '4.148']",38,389,299,299,100.00,100.00,100.00,100.00,30.237,2.954,3.843,3.843
values_6,79407,79407,"['980589', '8855714', '137185', '1115812', '70183', '552710', '569811', '49.712', '12840944', '0', '3959597', '0', '172910', '0', '0', '4.367']",6110,87653,67211,67211,100.00,100.00,100.00,100.00,12.996,0.906,1.181,1.181
values_68,500482,500482,"['1122640', '8891254', '191513', '1144142', '94471', '553701', '575407', '48.528', '14150698', '0', '4385672', '0', '249537', '0', '0', '5.690']",33181,485413,372186,372186,100.00,100.00,100.00,100.00,15.083,1.031,1.345,1.345
values_69,7558,7558,"['966829', '8854200', '128081', '1110684', '65535', '552779', '569042', '49.914', '12624646', '0', '3892747', '0', '162123', '0', '0', '4.165']",558,7525,5771,5771,100.00,100.00,100.00,100.00,13.545,1.004,1.310,1.310
