id,clockCycles,assemblyInstr,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,103,60,175,505,471,941,100.00,35.29,23.53,66.67,0.589,0.204,0.219,0.109
values_19,132,77,315,925,863,526,100.00,35.29,23.53,66.67,0.419,0.143,0.153,0.251
values_12,56,32,35,85,79,39,100.00,35.29,23.53,66.67,1.600,0.659,0.709,1.436
values_38,115,68,265,775,723,441,100.00,35.29,23.53,66.67,0.434,0.148,0.159,0.261
values_81,77,47,65,175,163,133,100.00,35.29,23.53,66.67,1.185,0.440,0.472,0.579
values_5,101,60,165,475,443,868,100.00,35.29,23.53,66.67,0.612,0.213,0.228,0.116
values_40,130,76,305,895,835,538,100.00,35.29,23.53,66.67,0.426,0.145,0.156,0.242
values_70,86,53,95,265,247,269,100.00,35.29,23.53,66.67,0.905,0.325,0.348,0.320
values_23,77,47,65,175,163,133,100.00,35.29,23.53,66.67,1.185,0.440,0.472,0.579
values_72,103,60,175,505,471,941,100.00,35.29,23.53,66.67,0.589,0.204,0.219,0.109
values_79,119,70,275,805,751,432,100.00,35.29,23.53,66.67,0.433,0.148,0.158,0.275
values_78,120,70,285,835,779,502,100.00,35.29,23.53,66.67,0.421,0.144,0.154,0.239
values_87,132,77,315,925,863,526,100.00,35.29,23.53,66.67,0.419,0.143,0.153,0.251
values_6,82,51,75,205,191,169,100.00,35.29,23.53,66.67,1.093,0.400,0.429,0.485
values_68,92,56,115,325,303,403,100.00,35.29,23.53,66.67,0.800,0.283,0.304,0.228
values_69,56,32,35,85,79,39,100.00,35.29,23.53,66.67,1.600,0.659,0.709,1.436
values_1,101,60,165,475,443,868,100.00,35.29,23.53,66.67,0.612,0.213,0.228,0.116
values_45,105,61,185,535,499,1084,100.00,35.29,23.53,66.67,0.568,0.196,0.210,0.097
values_33,135,79,325,955,891,605,100.00,35.29,23.53,66.67,0.415,0.141,0.152,0.223
values_15,103,60,175,505,471,941,100.00,35.29,23.53,66.67,0.589,0.204,0.219,0.109
values_93,99,59,155,445,415,741,100.00,35.29,23.53,66.67,0.639,0.222,0.239,0.134
values_24,103,60,175,505,471,941,100.00,35.29,23.53,66.67,0.589,0.204,0.219,0.109
values_25,109,65,235,685,639,346,100.00,35.29,23.53,66.67,0.464,0.159,0.171,0.315
values_26,109,65,235,685,639,346,100.00,35.29,23.53,66.67,0.464,0.159,0.171,0.315
values_48,103,62,205,595,555,320,100.00,35.29,23.53,66.67,0.502,0.173,0.186,0.322
values_71,56,32,35,85,79,39,100.00,35.29,23.53,66.67,1.600,0.659,0.709,1.436
values_76,119,70,275,805,751,432,100.00,35.29,23.53,66.67,0.433,0.148,0.158,0.275
values_7,132,77,315,925,863,526,100.00,35.29,23.53,66.67,0.419,0.143,0.153,0.251
values_50,107,62,195,565,527,1183,100.00,35.29,23.53,66.67,0.549,0.189,0.203,0.090
values_22,92,56,115,325,303,403,100.00,35.29,23.53,66.67,0.800,0.283,0.304,0.228
values_4,130,76,305,895,835,538,100.00,35.29,23.53,66.67,0.426,0.145,0.156,0.242
values_32,103,62,205,595,555,320,100.00,35.29,23.53,66.67,0.502,0.173,0.186,0.322
values_77,113,67,255,745,695,376,100.00,35.29,23.53,66.67,0.443,0.152,0.163,0.301
values_91,115,68,265,775,723,441,100.00,35.29,23.53,66.67,0.434,0.148,0.159,0.261
values_42,83,52,85,235,219,230,100.00,35.29,23.53,66.67,0.976,0.353,0.379,0.361
values_13,103,60,175,505,471,941,100.00,35.29,23.53,66.67,0.589,0.204,0.219,0.109
values_41,94,56,135,385,359,553,100.00,35.29,23.53,66.67,0.696,0.244,0.262,0.170
values_55,132,77,315,925,863,526,100.00,35.29,23.53,66.67,0.419,0.143,0.153,0.251
