id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,53716,53716,"['984656', '8853703', '136979', '1110405', '71755', '552967', '569063', '50.083', '12781328', '0', '3938905', '0', '161191', '0', '0', '4.092']",10733,150276,114081,45702,100.00,100.00,100.00,100.00,5.005,0.357,0.471,1.175
values_19,30818,30818,"['975332', '8853715', '132560', '1110328', '68737', '552867', '568971', '50.013', '12698662', '0', '3916007', '0', '161113', '0', '0', '4.114']",6110,84909,64467,25710,100.00,100.00,100.00,100.00,5.044,0.363,0.478,1.199
values_12,20009,20009,"['970956', '8853715', '130489', '1110296', '67443', '552922', '569083', '49.998', '12664332', '0', '3905198', '0', '161146', '0', '0', '4.126']",3918,54061,41051,16302,100.00,100.00,100.00,100.00,5.107,0.370,0.487,1.227
values_38,15737,15737,"['969248', '8853709', '129680', '1110271', '66997', '552841', '569018', '49.989', '12650758', '0', '3900926', '0', '161098', '0', '0', '4.130']",3053,41934,31845,12612,100.00,100.00,100.00,100.00,5.155,0.375,0.494,1.248
values_81,12158,12158,"['967780', '8853715', '129000', '1110256', '66431', '552894', '569045', '49.976', '12639414', '0', '3897347', '0', '161096', '0', '0', '4.133']",2326,31773,24131,9526,100.00,100.00,100.00,100.00,5.227,0.383,0.504,1.276
values_5,1727,1727,"['956736', '8845244', '126212', '1109150', '65111', '552211', '568387', '49.971', '12592062', '0', '3881917', '0', '160988', '0', '0', '4.147']",190,2349,1787,590,100.00,100.00,100.00,100.00,9.089,0.735,0.966,2.927
values_40,25007,25007,"['973000', '8853709', '131448', '1110307', '67975', '552848', '568950', '49.996', '12680190', '0', '3910196', '0', '161113', '0', '0', '4.120']",4933,68328,51881,20650,100.00,100.00,100.00,100.00,5.069,0.366,0.482,1.211
values_70,882,882,"['956936', '8845206', '126148', '1109096', '65078', '552205', '568379', '49.973', '12589272', '0', '3881072', '0', '160928', '0', '0', '4.146']",38,381,291,442,100.00,100.00,100.00,100.00,23.211,2.315,3.031,1.995
values_23,1727,1727,"['956736', '8845244', '126212', '1109150', '65111', '552211', '568387', '49.971', '12592062', '0', '3881917', '0', '160988', '0', '0', '4.147']",190,2349,1787,590,100.00,100.00,100.00,100.00,9.089,0.735,0.966,2.927
values_72,185198,185198,"['1037484', '8853712', '162577', '1110685', '88906', '553297', '569464', '50.438', '13225606', '0', '4070388', '0', '161244', '0', '0', '3.961']",37238,527709,400515,161622,100.00,100.00,100.00,100.00,4.973,0.351,0.462,1.146
values_79,85969,85969,"['983884', '8849669', '141511', '1109976', '75895', '552872', '569014', '50.242', '12878150', '0', '3966159', '0', '161191', '0', '0', '4.064']",17246,242733,184251,74046,100.00,100.00,100.00,100.00,4.985,0.354,0.467,1.161
values_78,85969,85969,"['983884', '8849669', '141511', '1109976', '75895', '552872', '569014', '50.242', '12878150', '0', '3966159', '0', '161191', '0', '0', '4.064']",17246,242733,184251,74046,100.00,100.00,100.00,100.00,4.985,0.354,0.467,1.161
values_87,165047,165047,"['1029392', '8853706', '158639', '1110646', '86415', '553277', '569371', '50.398', '13157456', '0', '4050237', '0', '161244', '0', '0', '3.981']",33181,469788,356561,143806,100.00,100.00,100.00,100.00,4.974,0.351,0.463,1.148
values_6,185198,185198,"['1037484', '8853712', '162577', '1110685', '88906', '553297', '569464', '50.438', '13225606', '0', '4070388', '0', '161244', '0', '0', '3.961']",37238,527709,400515,161622,100.00,100.00,100.00,100.00,4.973,0.351,0.462,1.146
values_68,1727,1727,"['956736', '8845244', '126212', '1109150', '65111', '552211', '568387', '49.971', '12592062', '0', '3881917', '0', '160988', '0', '0', '4.147']",190,2349,1787,590,100.00,100.00,100.00,100.00,9.089,0.735,0.966,2.927
values_69,63347,63347,"['988524', '8853709', '138841', '1110432', '72975', '552995', '569092', '50.107', '12813826', '0', '3948536', '0', '161191', '0', '0', '4.082']",12678,177853,135011,54150,100.00,100.00,100.00,100.00,4.997,0.356,0.469,1.170
values_1,20009,20009,"['970956', '8853715', '130489', '1110296', '67443', '552922', '569083', '49.998', '12664332', '0', '3905198', '0', '161146', '0', '0', '4.126']",3918,54061,41051,16302,100.00,100.00,100.00,100.00,5.107,0.370,0.487,1.227
values_45,45116,45116,"['981172', '8853709', '135318', '1110374', '70601', '552928', '569031', '50.055', '12752330', '0', '3930305', '0', '161170', '0', '0', '4.101']",8998,125709,95435,38182,100.00,100.00,100.00,100.00,5.014,0.359,0.473,1.182
values_33,1021,1021,"['960412', '8845236', '126616', '1107147', '65094', '552208', '568388', '50.034', '12571978', '0', '3876210', '0', '160972', '0', '0', '4.153']",93,1078,821,542,100.00,100.00,100.00,100.00,10.978,0.947,1.244,1.884
values_15,146429,146429,"['1021876', '8853712', '154998', '1110617', '83488', '553221', '569385', '50.308', '13094524', '0', '4031619', '0', '161230', '0', '0', '3.999']",29430,416269,315947,127350,100.00,100.00,100.00,100.00,4.976,0.352,0.463,1.150
values_93,4966,4966,"['964832', '8853717', '127646', '1110239', '65485', '552840', '568985', '49.950', '12616658', '0', '3890155', '0', '161116', '0', '0', '4.142']",853,11346,8621,3352,100.00,100.00,100.00,100.00,5.822,0.438,0.576,1.482
values_24,6829,6829,"['965700', '8853713', '128008', '1110234', '65725', '552854', '568998', '49.956', '12622512', '0', '3892018', '0', '161122', '0', '0', '4.140']",1238,16653,12651,4950,100.00,100.00,100.00,100.00,5.516,0.410,0.540,1.380
values_25,3527,3527,"['964268', '8853722', '127385', '1110229', '65281', '552825', '568970', '49.943', '12612108', '0', '3888716', '0', '161096', '0', '0', '4.143']",558,7309,5555,2142,100.00,100.00,100.00,100.00,6.321,0.483,0.635,1.647
values_26,30818,30818,"['975332', '8853715', '132560', '1110328', '68737', '552867', '568971', '50.013', '12698662', '0', '3916007', '0', '161113', '0', '0', '4.114']",6110,84909,64467,25710,100.00,100.00,100.00,100.00,5.044,0.363,0.478,1.199
values_48,9207,9207,"['966688', '8853707', '128457', '1110239', '66041', '552877', '569027', '49.965', '12630024', '0', '3894396', '0', '161089', '0', '0', '4.136']",1725,23404,17777,6990,100.00,100.00,100.00,100.00,5.337,0.393,0.518,1.317
values_71,37497,37497,"['978048', '8853709', '133846', '1110349', '69795', '553001', '569159', '50.056', '12719888', '0', '3922686', '0', '161116', '0', '0', '4.107']",7461,103978,78941,31536,100.00,100.00,100.00,100.00,5.026,0.361,0.475,1.189
values_76,74086,74086,"['992872', '8853703', '140925', '1110459', '74525', '553135', '569281', '50.157', '12850062', '0', '3959275', '0', '161214', '0', '0', '4.072']",14845,208614,158357,63580,100.00,100.00,100.00,100.00,4.991,0.355,0.468,1.165
values_7,53716,53716,"['984656', '8853703', '136979', '1110405', '71755', '552967', '569063', '50.083', '12781328', '0', '3938905', '0', '161191', '0', '0', '4.092']",10733,150276,114081,45702,100.00,100.00,100.00,100.00,5.005,0.357,0.471,1.175
values_50,99087,99087,"['1002920', '8853704', '145784', '1110506', '77737', '553113', '569210', '50.215', '12934498', '0', '3984277', '0', '161214', '0', '0', '4.046']",19893,280384,212825,85602,100.00,100.00,100.00,100.00,4.981,0.353,0.466,1.158
values_22,3527,3527,"['964268', '8853722', '127385', '1110229', '65281', '552825', '568970', '49.943', '12612108', '0', '3888716', '0', '161096', '0', '0', '4.143']",558,7309,5555,2142,100.00,100.00,100.00,100.00,6.321,0.483,0.635,1.647
values_4,1021,1021,"['960412', '8845236', '126616', '1107147', '65094', '552208', '568388', '50.034', '12571978', '0', '3876210', '0', '160972', '0', '0', '4.153']",93,1078,821,542,100.00,100.00,100.00,100.00,10.978,0.947,1.244,1.884
values_32,4966,4966,"['964832', '8853717', '127646', '1110239', '65485', '552840', '568985', '49.950', '12616658', '0', '3890155', '0', '161116', '0', '0', '4.142']",853,11346,8621,3352,100.00,100.00,100.00,100.00,5.822,0.438,0.576,1.482
values_77,15737,15737,"['969248', '8853709', '129680', '1110271', '66997', '552841', '569018', '49.989', '12650758', '0', '3900926', '0', '161098', '0', '0', '4.130']",3053,41934,31845,12612,100.00,100.00,100.00,100.00,5.155,0.375,0.494,1.248
values_91,113498,113498,"['1008620', '8853712', '148577', '1110541', '79614', '553126', '569236', '50.253', '12983222', '0', '3998688', '0', '161214', '0', '0', '4.032']",22798,321741,244211,98302,100.00,100.00,100.00,100.00,4.978,0.353,0.465,1.155
values_42,6829,6829,"['965700', '8853713', '128008', '1110234', '65725', '552854', '568998', '49.956', '12622512', '0', '3892018', '0', '161122', '0', '0', '4.140']",1238,16653,12651,4950,100.00,100.00,100.00,100.00,5.516,0.410,0.540,1.380
values_13,20009,20009,"['970956', '8853715', '130489', '1110296', '67443', '552922', '569083', '49.998', '12664332', '0', '3905198', '0', '161146', '0', '0', '4.126']",3918,54061,41051,16302,100.00,100.00,100.00,100.00,5.107,0.370,0.487,1.227
values_41,85969,85969,"['983884', '8849669', '141511', '1109976', '75895', '552872', '569014', '50.242', '12878150', '0', '3966159', '0', '161191', '0', '0', '4.064']",17246,242733,184251,74046,100.00,100.00,100.00,100.00,4.985,0.354,0.467,1.161
values_55,129257,129257,"['1014984', '8853706', '151651', '1110574', '81698', '553192', '569279', '50.299', '13036468', '0', '4014447', '0', '161230', '0', '0', '4.016']",25973,366978,278541,112200,100.00,100.00,100.00,100.00,4.977,0.352,0.464,1.152
values_31,9207,9207,"['966688', '8853707', '128457', '1110239', '66041', '552877', '569027', '49.965', '12630024', '0', '3894396', '0', '161089', '0', '0', '4.136']",1725,23404,17777,6990,100.00,100.00,100.00,100.00,5.337,0.393,0.518,1.317
