id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,7897,3609,93.3,94.3,77.8,22.85,22.71,0.14,215,625,524,379,100.00,35.29,23.53,66.67,36.730,12.635,15.071,20.836
values_19,6748,2897,91.9,93.0,76.2,21.47,21.33,0.13,175,505,424,307,100.00,35.29,23.53,66.67,38.560,13.362,15.915,21.980
values_12,4607,1604,86.0,87.2,66.3,17.41,17.33,0.08,65,175,149,124,100.00,35.29,23.53,66.67,70.877,26.326,30.919,37.153
values_38,5016,1853,88.0,89.2,70.3,18.47,18.37,0.10,95,265,224,187,100.00,35.29,23.53,66.67,52.800,18.928,22.393,26.824
values_81,8888,4212,94.2,95.1,78.7,23.69,23.55,0.14,245,715,599,433,100.00,35.29,23.53,66.67,36.278,12.431,14.838,20.527
values_5,4874,1766,87.3,88.5,69.2,18.12,18.02,0.09,85,235,199,173,100.00,35.29,23.53,66.67,57.341,20.740,24.492,28.173
values_40,9898,4891,95.1,95.9,79.5,24.71,24.57,0.14,275,805,674,487,100.00,35.29,23.53,66.67,35.993,12.296,14.685,20.324
values_70,8214,3814,93.7,94.6,78.1,23.22,23.08,0.14,225,655,549,397,100.00,35.29,23.53,66.67,36.507,12.540,14.962,20.690
values_23,4435,1533,85.7,87.0,64.6,17.28,17.22,0.07,55,145,124,95,100.00,35.29,23.53,66.67,80.636,30.586,35.766,46.684
values_72,8214,3814,93.7,94.6,78.1,23.22,23.08,0.14,225,655,549,397,100.00,35.29,23.53,66.67,36.507,12.540,14.962,20.690
values_79,4874,1766,87.3,88.5,69.2,18.12,18.02,0.09,85,235,199,173,100.00,35.29,23.53,66.67,57.341,20.740,24.492,28.173
values_78,12204,6257,96.0,96.7,80.7,25.64,25.50,0.14,335,985,824,595,100.00,35.29,23.53,66.67,36.430,12.390,14.811,20.511
values_87,7040,3068,92.3,93.3,76.6,21.79,21.65,0.13,185,535,449,325,100.00,35.29,23.53,66.67,38.054,13.159,15.679,21.662
values_6,12204,6257,96.0,96.7,80.7,25.64,25.50,0.14,335,985,824,595,100.00,35.29,23.53,66.67,36.430,12.390,14.811,20.511
values_68,11048,5574,95.6,96.4,80.1,25.23,25.09,0.14,305,895,749,541,100.00,35.29,23.53,66.67,36.223,12.344,14.750,20.421
values_69,4607,1604,86.0,87.2,66.3,17.41,17.33,0.08,65,175,149,124,100.00,35.29,23.53,66.67,70.877,26.326,30.919,37.153
values_1,11048,5574,95.6,96.4,80.1,25.23,25.09,0.14,305,895,749,541,100.00,35.29,23.53,66.67,36.223,12.344,14.750,20.421
values_45,6748,2897,91.9,93.0,76.2,21.47,21.33,0.13,175,505,424,307,100.00,35.29,23.53,66.67,38.560,13.362,15.915,21.980
values_33,7311,3255,92.7,93.7,77.0,22.26,22.12,0.14,195,565,474,343,100.00,35.29,23.53,66.67,37.492,12.940,15.424,21.315
values_15,7040,3068,92.3,93.3,76.6,21.79,21.65,0.13,185,535,449,325,100.00,35.29,23.53,66.67,38.054,13.159,15.679,21.662
values_93,9561,4638,94.7,95.5,79.2,24.25,24.11,0.14,265,775,649,469,100.00,35.29,23.53,66.67,36.079,12.337,14.732,20.386
values_24,7040,3068,92.3,93.3,76.6,21.79,21.65,0.13,185,535,449,325,100.00,35.29,23.53,66.67,38.054,13.159,15.679,21.662
values_25,6748,2897,91.9,93.0,76.2,21.47,21.33,0.13,175,505,424,307,100.00,35.29,23.53,66.67,38.560,13.362,15.915,21.980
values_26,6088,2502,90.8,91.9,74.6,20.55,20.43,0.12,145,415,349,253,100.00,35.29,23.53,66.67,41.986,14.670,17.444,24.063
values_48,6748,2897,91.9,93.0,76.2,21.47,21.33,0.13,175,505,424,307,100.00,35.29,23.53,66.67,38.560,13.362,15.915,21.980
values_71,6318,2631,91.1,92.1,75.1,20.82,20.69,0.13,155,445,374,271,100.00,35.29,23.53,66.67,40.761,14.198,16.893,23.314
values_76,11454,5799,95.6,96.4,80.3,25.31,25.17,0.14,315,925,774,559,100.00,35.29,23.53,66.67,36.362,12.383,14.798,20.490
values_7,6748,2897,91.9,93.0,76.2,21.47,21.33,0.13,175,505,424,307,100.00,35.29,23.53,66.67,38.560,13.362,15.915,21.980
values_50,9561,4638,94.7,95.5,79.2,24.25,24.11,0.14,265,775,649,469,100.00,35.29,23.53,66.67,36.079,12.337,14.732,20.386
