id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,10586,5282,95.6,96.4,42.0,24.95,24.84,0.11,235,685,639,326,100.00,35.29,23.53,66.67,45.047,15.454,16.567,32.472
values_19,13571,7122,96.7,97.3,39.5,26.24,26.14,0.10,285,835,779,396,100.00,35.29,23.53,66.67,47.618,16.253,17.421,34.270
values_12,5666,2294,90.6,91.8,49.3,20.24,20.15,0.10,115,325,303,158,100.00,35.29,23.53,66.67,49.270,17.434,18.700,35.861
values_38,5399,2136,89.9,91.2,50.0,19.78,19.69,0.09,105,295,275,144,100.00,35.29,23.53,66.67,51.419,18.302,19.633,37.493
values_81,7331,3294,93.2,94.3,45.9,22.47,22.36,0.11,165,475,443,228,100.00,35.29,23.53,66.67,44.430,15.434,16.549,32.154
values_5,8594,4062,94.4,95.3,44.2,23.63,23.52,0.11,195,565,527,270,100.00,35.29,23.53,66.67,44.072,15.211,16.307,31.830
values_40,13571,7122,96.7,97.3,39.5,26.24,26.14,0.10,285,835,779,396,100.00,35.29,23.53,66.67,47.618,16.253,17.421,34.270
values_70,5399,2136,89.9,91.2,50.0,19.78,19.69,0.09,105,295,275,144,100.00,35.29,23.53,66.67,51.419,18.302,19.633,37.493
values_23,5167,1964,88.9,90.2,50.0,19.01,18.92,0.09,95,265,247,241,100.00,35.29,23.53,66.67,54.389,19.498,20.919,21.440
values_72,14234,7532,96.8,97.5,39.1,26.46,26.36,0.10,295,865,807,410,100.00,35.29,23.53,66.67,48.251,16.455,17.638,34.717
values_79,6954,3066,92.8,93.8,46.6,22.04,21.94,0.11,155,445,415,214,100.00,35.29,23.53,66.67,44.865,15.627,16.757,32.495
values_78,4075,1400,85.6,86.8,55.7,17.18,17.13,0.05,35,85,79,59,100.00,35.29,23.53,66.67,116.429,47.941,51.582,69.068
values_87,4427,1540,86.1,87.3,53.2,17.39,17.34,0.06,55,145,135,97,100.00,35.29,23.53,66.67,80.491,30.531,32.793,45.639
values_6,4942,1837,88.2,89.4,50.8,18.59,18.50,0.08,85,235,219,199,100.00,35.29,23.53,66.67,58.141,21.030,22.566,24.834
values_68,7744,3536,93.7,94.7,45.3,22.83,22.72,0.11,175,505,471,242,100.00,35.29,23.53,66.67,44.251,15.335,16.442,32.000
values_69,5955,2466,91.2,92.3,48.6,20.71,20.60,0.10,125,355,331,172,100.00,35.29,23.53,66.67,47.640,16.775,17.991,34.622
values_1,10055,4956,95.4,96.2,42.5,24.64,24.54,0.11,225,655,611,312,100.00,35.29,23.53,66.67,44.689,15.351,16.457,32.228
values_45,8594,4062,94.4,95.3,44.2,23.63,23.52,0.11,195,565,527,270,100.00,35.29,23.53,66.67,44.072,15.211,16.307,31.830
values_33,14234,7532,96.8,97.5,39.1,26.46,26.36,0.10,295,865,807,410,100.00,35.29,23.53,66.67,48.251,16.455,17.638,34.717
values_15,8594,4062,94.4,95.3,44.2,23.63,23.52,0.11,195,565,527,270,100.00,35.29,23.53,66.67,44.072,15.211,16.307,31.830
values_93,4547,1625,87.0,88.3,52.4,17.87,17.80,0.07,65,175,163,127,100.00,35.29,23.53,66.67,69.954,25.983,27.896,35.803
values_24,5955,2466,91.2,92.3,48.6,20.71,20.60,0.10,125,355,331,172,100.00,35.29,23.53,66.67,47.640,16.775,17.991,34.622
values_25,7331,3294,93.2,94.3,45.9,22.47,22.36,0.11,165,475,443,228,100.00,35.29,23.53,66.67,44.430,15.434,16.549,32.154
values_26,4759,1730,87.5,88.7,51.6,18.18,18.10,0.07,75,205,191,161,100.00,35.29,23.53,66.67,63.453,23.215,24.916,29.559
values_48,11139,5622,95.9,96.6,41.5,25.24,25.13,0.11,245,715,667,340,100.00,35.29,23.53,66.67,45.465,15.579,16.700,32.762
values_71,12936,6726,96.5,97.2,40.0,26.00,25.89,0.10,275,805,751,382,100.00,35.29,23.53,66.67,47.040,16.070,17.225,33.864
values_76,14234,7532,96.8,97.5,39.1,26.46,26.36,0.10,295,865,807,410,100.00,35.29,23.53,66.67,48.251,16.455,17.638,34.717
values_7,5167,1964,88.9,90.2,50.0,19.01,18.92,0.09,95,265,247,241,100.00,35.29,23.53,66.67,54.389,19.498,20.919,21.440
values_50,14919,7956,97.0,97.6,38.6,26.66,26.56,0.10,305,895,835,424,100.00,35.29,23.53,66.67,48.915,16.669,17.867,35.186
values_22,10586,5282,95.6,96.4,42.0,24.95,24.84,0.11,235,685,639,326,100.00,35.29,23.53,66.67,45.047,15.454,16.567,32.472
values_4,7331,3294,93.2,94.3,45.9,22.47,22.36,0.11,165,475,443,228,100.00,35.29,23.53,66.67,44.430,15.434,16.549,32.154
values_32,7331,3294,93.2,94.3,45.9,22.47,22.36,0.11,165,475,443,228,100.00,35.29,23.53,66.67,44.430,15.434,16.549,32.154
values_77,12320,6344,96.3,97.0,40.5,25.75,25.64,0.11,265,775,723,368,100.00,35.29,23.53,66.67,46.491,15.897,17.040,33.478
values_91,14919,7956,97.0,97.6,38.6,26.66,26.56,0.10,305,895,835,424,100.00,35.29,23.53,66.67,48.915,16.669,17.867,35.186
values_42,4075,1400,85.6,86.8,55.7,17.18,17.13,0.05,35,85,79,59,100.00,35.29,23.53,66.67,116.429,47.941,51.582,69.068
values_13,15626,8394,97.1,97.7,38.2,26.86,26.76,0.10,315,925,863,438,100.00,35.29,23.53,66.67,49.606,16.893,18.107,35.676
