id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_19,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_12,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_38,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_81,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_5,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_40,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_70,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_23,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_72,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_79,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_78,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_87,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_6,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_68,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_69,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_1,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_45,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_33,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_15,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_93,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_24,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_25,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_26,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_48,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_71,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_76,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_7,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_50,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_22,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_4,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_32,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_77,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_91,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_42,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_13,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_41,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_55,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_31,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_66,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_65,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_62,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_21,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_95,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_84,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_58,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_64,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_83,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_94,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_0,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_99,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_96,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_67,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_61,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_43,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_2,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_54,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_30,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_59,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_85,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_74,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_90,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
values_18,42946,23031,98.4,99.1,91.2,26.81,23.54,3.28,2599,29845,22865,20429,100.00,100.00,100.00,100.00,16.524,1.439,1.878,2.102
