id,clockCycles,assemblyInstr,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,2997,2158,709,2093,1738,2711,100.00,100.00,87.50,100.00,4.227,1.432,1.724,1.105
values_19,3704,2678,886,2622,2178,3408,100.00,100.00,87.50,100.00,4.181,1.413,1.701,1.087
values_12,13887,10082,3183,10087,8360,13408,100.00,100.00,87.50,100.00,4.363,1.377,1.661,1.036
values_38,12175,8890,2767,8847,7356,12056,100.00,100.00,87.50,100.00,4.400,1.376,1.655,1.010
values_81,1833,1334,419,1253,1051,1743,100.00,100.00,87.50,100.00,4.375,1.463,1.744,1.052
values_5,7181,5218,1653,5159,4285,6898,100.00,100.00,87.50,100.00,4.344,1.392,1.676,1.041
values_40,11532,8361,2648,8344,6914,11044,100.00,100.00,87.50,100.00,4.355,1.382,1.668,1.044
values_70,717,511,147,433,365,617,100.00,100.00,87.50,100.00,4.878,1.656,1.964,1.162
values_23,485,337,101,269,226,355,100.00,100.00,87.50,100.00,4.802,1.803,2.146,1.366
values_72,4774,3451,1116,3384,2808,4428,100.00,100.00,87.50,100.00,4.278,1.411,1.700,1.078
values_79,9749,7039,2289,7023,5811,9078,100.00,100.00,87.50,100.00,4.259,1.388,1.678,1.074
values_78,12600,9114,2952,9124,7550,11847,100.00,100.00,87.50,100.00,4.268,1.381,1.669,1.064
values_87,4469,3231,1037,3165,2628,4174,100.00,100.00,87.50,100.00,4.310,1.412,1.701,1.071
values_6,2585,1876,611,1809,1509,2417,100.00,100.00,87.50,100.00,4.231,1.429,1.713,1.070
values_68,1842,1335,436,1268,1060,1701,100.00,100.00,87.50,100.00,4.225,1.453,1.738,1.083
values_69,12676,9204,2926,9196,7625,12206,100.00,100.00,87.50,100.00,4.332,1.378,1.662,1.039
values_1,10340,7547,2340,7490,6229,10226,100.00,100.00,87.50,100.00,4.419,1.381,1.660,1.011
values_45,290,198,62,144,123,194,100.00,100.00,75.00,100.00,4.677,2.014,2.358,1.495
values_33,254,171,46,110,94,152,100.00,100.00,87.50,100.00,5.522,2.309,2.702,1.671
values_15,14946,10825,3472,10858,8987,14210,100.00,100.00,87.50,100.00,4.305,1.376,1.663,1.052
values_93,2089,1511,479,1431,1194,1925,100.00,100.00,87.50,100.00,4.361,1.460,1.750,1.085
values_24,3883,2802,917,2733,2268,3544,100.00,100.00,87.50,100.00,4.234,1.421,1.712,1.096
values_25,15864,11500,3704,11540,9556,15118,100.00,100.00,87.50,100.00,4.283,1.375,1.660,1.049
values_26,591,416,131,349,293,458,100.00,100.00,87.50,100.00,4.511,1.693,2.017,1.290
values_48,2022,1457,462,1378,1148,1834,100.00,100.00,87.50,100.00,4.377,1.467,1.761,1.103
values_71,165,108,32,64,56,91,100.00,100.00,75.00,100.00,5.156,2.578,2.946,1.813
values_76,2928,2113,678,2038,1694,2684,100.00,100.00,87.50,100.00,4.319,1.437,1.728,1.091
values_7,507,359,107,289,245,407,100.00,100.00,87.50,100.00,4.738,1.754,2.069,1.246
values_50,4891,3556,1109,3471,2889,4710,100.00,100.00,87.50,100.00,4.410,1.409,1.693,1.038
values_22,2629,1904,609,1821,1518,2436,100.00,100.00,87.50,100.00,4.317,1.444,1.732,1.079
values_4,507,359,107,289,245,407,100.00,100.00,87.50,100.00,4.738,1.754,2.069,1.246
values_32,5114,3721,1172,3650,3037,4930,100.00,100.00,87.50,100.00,4.363,1.401,1.684,1.037
values_77,10423,7556,2389,7521,6234,9970,100.00,100.00,87.50,100.00,4.363,1.386,1.672,1.045
values_91,2687,1938,615,1859,1546,2464,100.00,100.00,87.50,100.00,4.369,1.445,1.738,1.091
values_42,2354,1704,538,1628,1357,2191,100.00,100.00,87.50,100.00,4.375,1.446,1.735,1.074
values_13,8581,6218,1999,6177,5121,8118,100.00,100.00,87.50,100.00,4.293,1.389,1.676,1.057
values_41,3688,2687,848,2604,2172,3546,100.00,100.00,87.50,100.00,4.349,1.416,1.698,1.040
values_55,11903,8648,2753,8637,7164,11479,100.00,100.00,87.50,100.00,4.324,1.378,1.662,1.037
values_31,3752,2735,843,2653,2213,3660,100.00,100.00,87.50,100.00,4.451,1.414,1.695,1.025
values_66,4943,3593,1113,3509,2920,4773,100.00,100.00,87.50,100.00,4.441,1.409,1.693,1.036
values_65,11843,8543,2799,8561,7075,10959,100.00,100.00,87.50,100.00,4.231,1.383,1.674,1.081
values_62,8811,6357,2069,6331,5237,8157,100.00,100.00,87.50,100.00,4.259,1.392,1.682,1.080
values_21,8669,6267,2003,6233,5161,8157,100.00,100.00,87.50,100.00,4.328,1.391,1.680,1.063
values_95,11777,8567,2711,8543,7090,11421,100.00,100.00,87.50,100.00,4.344,1.379,1.661,1.031
values_84,165,108,32,64,56,91,100.00,100.00,75.00,100.00,5.156,2.578,2.946,1.813
values_58,6390,4621,1460,4558,3779,6026,100.00,100.00,87.50,100.00,4.377,1.402,1.691,1.060
values_64,8124,5904,1890,5860,4865,7785,100.00,100.00,87.50,100.00,4.298,1.386,1.670,1.044
values_83,3605,2618,823,2537,2113,3430,100.00,100.00,87.50,100.00,4.380,1.421,1.706,1.051
values_94,2907,2109,659,2029,1691,2753,100.00,100.00,87.50,100.00,4.411,1.433,1.719,1.056
values_0,15075,10921,3464,10944,9060,14419,100.00,100.00,87.50,100.00,4.352,1.377,1.664,1.045
values_99,2283,1638,515,1555,1292,2048,100.00,100.00,87.50,100.00,4.433,1.468,1.767,1.115
values_96,6697,4872,1537,4803,3993,6464,100.00,100.00,87.50,100.00,4.357,1.394,1.677,1.036
values_67,2636,1929,594,1838,1540,2584,100.00,100.00,87.50,100.00,4.438,1.434,1.712,1.020
values_61,8823,6391,2057,6355,5267,8335,100.00,100.00,87.50,100.00,4.289,1.388,1.675,1.059
values_43,7209,5217,1669,5167,4283,6791,100.00,100.00,87.50,100.00,4.319,1.395,1.683,1.062
values_2,2900,2094,670,2018,1678,2667,100.00,100.00,87.50,100.00,4.328,1.437,1.728,1.087
values_54,832,591,194,528,441,678,100.00,100.00,87.50,100.00,4.289,1.576,1.887,1.227
values_30,5939,4293,1359,4223,3502,5577,100.00,100.00,87.50,100.00,4.370,1.406,1.696,1.065
values_59,226,152,38,90,78,135,100.00,100.00,87.50,100.00,5.947,2.511,2.897,1.674
values_85,3991,2887,933,2817,2340,3703,100.00,100.00,87.50,100.00,4.278,1.417,1.706,1.078
values_74,9320,6769,2122,6722,5578,9004,100.00,100.00,87.50,100.00,4.392,1.386,1.671,1.035
values_90,6048,4376,1404,4318,3581,5673,100.00,100.00,87.50,100.00,4.308,1.401,1.689,1.066
values_18,1882,1352,426,1272,1059,1687,100.00,100.00,87.50,100.00,4.418,1.480,1.777,1.116
values_52,290,198,62,144,123,194,100.00,100.00,75.00,100.00,4.677,2.014,2.358,1.495
