id,clockCycles,assemblyInstr,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,153,35,38,393,303,458,100.00,100.00,100.00,100.00,4.026,0.389,0.505,0.334
values_19,11544,4112,1238,17613,13611,7352,100.00,100.00,100.00,100.00,9.325,0.655,0.848,1.570
values_12,426112,143145,41613,628843,486578,263339,100.00,100.00,100.00,100.00,10.240,0.678,0.876,1.618
values_38,60419,20711,6110,90201,69759,37724,100.00,100.00,100.00,100.00,9.889,0.670,0.866,1.602
values_81,22338,7796,2326,33673,26031,14068,100.00,100.00,100.00,100.00,9.604,0.663,0.858,1.588
values_5,11624,4112,1238,17613,13611,7352,100.00,100.00,100.00,100.00,9.389,0.660,0.854,1.581
values_40,55119,16867,4933,72553,56106,30337,100.00,100.00,100.00,100.00,11.174,0.760,0.982,1.817
values_70,56809,16867,4933,72553,56106,30337,100.00,100.00,100.00,100.00,11.516,0.783,1.013,1.873
values_23,55249,16867,4933,72553,56106,30337,100.00,100.00,100.00,100.00,11.200,0.761,0.985,1.821
values_72,475296,159394,46318,700573,542091,293392,100.00,100.00,100.00,100.00,10.262,0.678,0.877,1.620
values_79,174243,51091,14845,221971,171714,92899,100.00,100.00,100.00,100.00,11.737,0.785,1.015,1.876
values_78,22348,7796,2326,33673,26031,14068,100.00,100.00,100.00,100.00,9.608,0.664,0.859,1.589
values_87,122689,36875,10733,159813,123618,66869,100.00,100.00,100.00,100.00,11.431,0.768,0.992,1.835
values_6,44545,13217,3918,57373,44363,23984,100.00,100.00,100.00,100.00,11.369,0.776,1.004,1.857
values_68,503,147,93,1123,866,602,100.00,100.00,100.00,100.00,5.409,0.448,0.581,0.836
values_69,60307,20711,6110,90201,69759,37724,100.00,100.00,100.00,100.00,9.870,0.669,0.865,1.599
values_1,11544,4112,1238,17613,13611,7352,100.00,100.00,100.00,100.00,9.325,0.655,0.848,1.570
values_45,231780,78142,22798,342553,265023,143404,100.00,100.00,100.00,100.00,10.167,0.677,0.875,1.616
values_33,1835,735,190,2461,1899,944,100.00,100.00,100.00,100.00,9.658,0.746,0.966,1.944
