id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1904,1904,"['964628', '8854020', '127177', '1110223', '65121', '552815', '568978', '49.938', '12606464', '0', '3887093', '0', '161214', '0', '0', '4.147']",93,837,659,659,100.00,100.00,100.00,100.00,20.473,2.275,2.889,2.889
values_19,77902,77902,"['1006332', '8873345', '136980', '1113211', '69581', '553931', '571025', '49.873', '12814174', '0', '3958091', '0', '174103', '0', '0', '4.399']",4933,52077,40389,40389,100.00,100.00,100.00,100.00,15.792,1.496,1.929,1.929
values_12,948726,948726,"['1463988', '9116656', '250586', '1174707', '120807', '554579', '581283', '47.386', '15310540', '0', '4838916', '0', '282051', '0', '0', '5.829']",62533,676029,523167,523167,100.00,100.00,100.00,100.00,15.172,1.403,1.813,1.813
values_38,472266,472266,"['1194964', '8975784', '184436', '1138465', '90778', '553593', '574679', '48.709', '13986672', '0', '4352456', '0', '239558', '0', '0', '5.504']",29430,316572,245099,245099,100.00,100.00,100.00,100.00,16.047,1.492,1.927,1.927
values_81,709735,709735,"['1316580', '9032982', '211592', '1153677', '105299', '563598', '588554', '48.994', '14694526', '0', '4604924', '0', '271886', '0', '0', '5.904']",41613,448725,347339,347339,100.00,100.00,100.00,100.00,17.056,1.582,2.043,2.043
values_5,318166,318166,"['1118696', '8937632', '165571', '1128867', '84311', '557885', '578247', '49.612', '13529400', '0', '4198355', '0', '214207', '0', '0', '5.102']",19893,213309,165197,165197,100.00,100.00,100.00,100.00,15.994,1.492,1.926,1.926
values_40,915558,915558,"['1438040', '9093576', '241668', '1168887', '115359', '554412', '580037', '47.483', '15398094', '0', '4810748', '0', '312422', '0', '0', '6.494']",56766,613332,474671,474671,100.00,100.00,100.00,100.00,16.129,1.493,1.929,1.929
values_70,545298,545298,"['1257396', '9007024', '199896', '1146324', '97816', '553749', '576066', '48.400', '14148268', '0', '4425487', '0', '233340', '0', '0', '5.273']",37238,401244,310607,310607,100.00,100.00,100.00,100.00,14.644,1.359,1.756,1.756
values_23,15687,15687,"['976752', '8858601', '129750', '1109475', '66187', '553095', '569482', '49.973', '12629218', '0', '3895876', '0', '162728', '0', '0', '4.177']",1238,12732,9899,9899,100.00,100.00,100.00,100.00,12.671,1.232,1.585,1.585
values_72,564870,564870,"['1222312', '8990778', '191531', '1144138', '94469', '553703', '575403', '48.528', '14248198', '0', '4450060', '0', '249194', '0', '0', '5.600']",33181,357237,276561,276561,100.00,100.00,100.00,100.00,17.024,1.581,2.042,2.042
values_79,745967,745967,"['1354152', '9051810', '220910', '1158421', '110099', '564656', '590638', '48.919', '14884792', '0', '4641156', '0', '284435', '0', '0', '6.129']",46318,499812,386859,386859,100.00,100.00,100.00,100.00,16.105,1.492,1.928,1.928
