id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1448,1448,"['960572', '8845498', '126636', '1107218', '65088', '552203', '568387', '50.030', '12573212', '0', '3876638', '0', '160972', '0', '0', '4.152']",241,862,806,488,100.00,100.00,100.00,100.00,6.008,1.680,1.797,2.967
values_19,2628,2628,"['961336', '8846086', '126817', '1107358', '65111', '552196', '568402', '50.018', '12576826', '0', '3877817', '0', '160950', '0', '0', '4.151']",750,2724,2520,1519,100.00,100.00,100.00,100.00,3.504,0.965,1.043,1.730
values_12,1596,1596,"['960672', '8845590', '126660', '1107228', '65089', '552202', '568383', '50.028', '12573650', '0', '3876785', '0', '160950', '0', '0', '4.152']",320,1151,1072,648,100.00,100.00,100.00,100.00,4.987,1.387,1.489,2.463
values_38,1030,1030,"['960312', '8845322', '126576', '1107157', '64996', '552287', '568439', '50.034', '12571922', '0', '3876219', '0', '160950', '0', '0', '4.152']",79,270,258,158,100.00,100.00,83.33,100.00,13.038,3.815,3.992,6.519
values_81,996,996,"['960376', '8845308', '126581', '1107152', '64995', '552288', '568441', '50.034', '12571786', '0', '3876185', '0', '160950', '0', '0', '4.152']",68,230,220,135,100.00,100.00,100.00,100.00,14.647,4.330,4.527,7.378
values_5,1295,1295,"['960480', '8845414', '126613', '1107197', '65089', '552202', '568383', '50.031', '12572730', '0', '3876485', '0', '160972', '0', '0', '4.153']",178,631,596,362,100.00,100.00,100.00,100.00,7.275,2.052,2.173,3.577
values_40,1609,1609,"['960708', '8845566', '126666', '1107224', '65091', '552200', '568382', '50.028', '12573672', '0', '3876798', '0', '160950', '0', '0', '4.152']",320,1150,1076,651,100.00,100.00,100.00,100.00,5.028,1.399,1.495,2.472
values_70,2522,2522,"['961280', '8846022', '126803', '1107342', '65110', '552197', '568401', '50.019', '12576494', '0', '3877711', '0', '160950', '0', '0', '4.151']",702,2548,2360,1423,100.00,100.00,100.00,100.00,3.593,0.990,1.069,1.772
values_23,908,908,"['956096', '8845274', '126040', '1109164', '64989', '552294', '568441', '49.974', '12589602', '0', '3881098', '0', '160950', '0', '0', '4.147']",32,99,96,60,100.00,100.00,100.00,100.00,28.375,9.172,9.458,15.133
values_72,1787,1787,"['960816', '8845630', '126691', '1107255', '65105', '552202', '568398', '50.027', '12574234', '0', '3876977', '0', '160972', '0', '0', '4.152']",378,1362,1272,769,100.00,100.00,83.33,100.00,4.728,1.312,1.405,2.324
values_79,2145,2145,"['961036', '8845842', '126745', '1107295', '65105', '552202', '568397', '50.023', '12575332', '0', '3877334', '0', '160950', '0', '0', '4.151']",547,1981,1838,1109,100.00,100.00,100.00,100.00,3.921,1.083,1.167,1.934
values_78,1792,1792,"['960812', '8845638', '126690', '1107257', '65100', '552202', '568395', '50.027', '12574248', '0', '3876982', '0', '160972', '0', '0', '4.152']",384,1384,1292,781,100.00,100.00,100.00,100.00,4.667,1.295,1.387,2.294
values_87,1810,1810,"['960820', '8845650', '126692', '1107260', '65102', '552200', '568391', '50.026', '12574304', '0', '3877000', '0', '160972', '0', '0', '4.152']",393,1417,1322,799,100.00,100.00,100.00,100.00,4.606,1.277,1.369,2.265
values_6,2335,2335,"['961144', '8845914', '126770', '1107328', '65118', '552204', '568403', '50.022', '12575926', '0', '3877525', '0', '160972', '0', '0', '4.151']",613,2222,2062,1244,100.00,100.00,100.00,100.00,3.809,1.051,1.132,1.877
values_68,2142,2142,"['961032', '8845842', '126744', '1107295', '65102', '552200', '568395', '50.023', '12575322', '0', '3877331', '0', '160950', '0', '0', '4.151']",547,1981,1838,1109,100.00,100.00,100.00,100.00,3.916,1.081,1.165,1.931
values_69,1315,1315,"['960496', '8845426', '126617', '1107200', '65089', '552202', '568383', '50.031', '12572798', '0', '3876505', '0', '160972', '0', '0', '4.153']",185,657,618,375,100.00,100.00,100.00,100.00,7.108,2.002,2.128,3.507
values_1,1570,1570,"['960664', '8845570', '126658', '1107223', '65089', '552202', '568383', '50.028', '12573570', '0', '3876759', '0', '160950', '0', '0', '4.152']",305,1096,1022,618,100.00,100.00,100.00,100.00,5.148,1.432,1.536,2.540
values_45,1791,1791,"['960812', '8845666', '126692', '1107249', '65091', '552200', '568382', '50.026', '12574240', '0', '3876980', '0', '160950', '0', '0', '4.151']",397,1432,1334,806,100.00,100.00,100.00,100.00,4.511,1.251,1.343,2.222
