inputName,text,data,bss
values_11,2636,0,1200
values_19,348,0,3882
values_12,168,0,68
values_38,320,0,2738
values_81,1528,0,184
values_5,2408,0,1064
values_40,344,0,3634
values_70,1760,0,368
values_23,1528,0,184
values_72,2636,0,1200
values_79,328,0,2954
values_78,328,0,3170
values_87,348,0,3882
values_6,1940,0,240
values_68,2464,0,528
values_69,168,0,68
values_1,2408,0,1064
values_45,2900,0,1336
values_33,352,0,4130
values_15,2636,0,1200
values_93,2376,0,944
values_24,2636,0,1200
values_25,312,0,2154
values_26,312,0,2154
values_48,304,0,1634
values_71,168,0,68
values_76,328,0,2954
values_7,348,0,3882
values_50,2800,0,1488
values_22,2464,0,528
values_4,344,0,3634
values_32,304,0,1634
values_77,316,0,2538
values_91,320,0,2738
values_42,1556,0,296
values_13,2636,0,1200
values_41,2096,0,720
values_55,348,0,3882
values_31,2376,0,944
values_66,328,0,3170
values_65,308,0,1970
values_62,2464,0,528
values_21,1912,0,616
values_95,316,0,2338
values_84,2176,0,440
values_58,328,0,3402
values_64,308,0,1970
values_83,1092,0,140
values_94,312,0,2154
values_0,1940,0,240
values_99,2176,0,440
values_96,1092,0,140
values_67,2376,0,944
values_61,2900,0,1336
values_43,316,0,2538
values_2,316,0,2538
values_54,304,0,1634
values_30,2636,0,1200
values_59,2636,0,1200
values_85,2636,0,1200
values_74,1940,0,240
values_90,308,0,1970
values_18,2800,0,1488
values_52,1940,0,240
values_44,328,0,3402
values_17,2376,0,944
values_36,2096,0,720
values_49,356,0,97
values_86,344,0,3634
values_37,2464,0,528
values_56,336,0,4386
values_63,352,0,4130
values_35,356,0,97
values_97,352,0,4130
values_75,328,0,3402
values_57,2176,0,440
values_88,1940,0,240
values_10,356,0,97
values_53,336,0,4386
values_8,2408,0,1064
values_39,2900,0,1336
values_47,336,0,4386
values_60,2184,0,824
values_89,1940,0,240
values_51,316,0,2538
values_14,1940,0,240
values_28,2900,0,1336
values_16,316,0,2338
values_34,2464,0,528
values_82,1092,0,140
values_46,304,0,1802
values_27,356,0,97
values_20,328,0,3170
values_9,316,0,2338
values_92,1940,0,240
values_3,316,0,2338
values_98,2408,0,1064
values_29,328,0,3402
values_80,304,0,1634
values_73,2464,0,528
