id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,796955,706614,99.9,100.0,97.9,44.33,44.33,0.00,33181,500413,387186,800158,100.00,100.00,100.00,100.00,24.018,1.593,2.058,0.996
values_19,1512411,1344256,99.9,100.0,98.3,44.44,44.44,0.00,62533,948055,733626,2120160,100.00,100.00,100.00,100.00,24.186,1.595,2.062,0.713
values_12,543730,481355,99.9,100.0,97.6,44.26,44.26,0.00,22798,342553,265023,545608,100.00,100.00,100.00,100.00,23.850,1.587,2.052,0.997
values_38,1511425,1343270,99.9,100.0,98.3,44.44,44.44,0.00,62533,948055,733626,2120160,100.00,100.00,100.00,100.00,24.170,1.594,2.060,0.713
values_81,89970,78946,99.5,99.7,92.5,43.87,43.87,0.00,3918,57373,44363,42272,100.00,100.00,100.00,100.00,22.963,1.568,2.028,2.128
values_5,171393,152891,99.7,99.9,94.6,44.60,44.60,0.00,7461,110503,85466,146348,100.00,100.00,100.00,100.00,22.972,1.551,2.005,1.171
values_40,171424,152908,99.7,99.9,94.6,44.60,44.60,0.00,7461,110503,85466,146348,100.00,100.00,100.00,100.00,22.976,1.551,2.006,1.171
values_70,140334,124688,99.7,99.8,94.2,44.43,44.43,0.00,6110,90201,69759,102600,100.00,100.00,100.00,100.00,22.968,1.556,2.012,1.368
values_23,707209,626045,99.9,100.0,97.8,44.26,44.26,0.00,29430,443341,343019,597464,100.00,100.00,100.00,100.00,24.030,1.595,2.062,1.184
values_72,894907,794033,99.9,100.0,98.0,44.36,44.36,0.00,37238,562185,434991,1005376,100.00,100.00,100.00,100.00,24.032,1.592,2.057,0.890
values_79,353320,311493,99.8,99.9,97.2,44.08,44.08,0.00,14845,221971,171714,338018,100.00,100.00,100.00,100.00,23.801,1.592,2.058,1.045
values_78,53944,46238,99.3,99.5,89.5,42.86,42.86,0.00,2326,33673,26031,29568,100.00,100.00,100.00,100.00,23.192,1.602,2.072,1.824
values_87,301994,265488,99.8,99.9,97.0,43.96,43.96,0.00,12678,189193,146351,252512,100.00,100.00,100.00,100.00,23.820,1.596,2.063,1.196
values_6,4440,1649,86.5,87.6,56.2,18.57,18.57,0.00,38,393,303,286,100.00,100.00,100.00,100.00,116.842,11.298,14.653,15.524
