id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1781,1781,"['956230', '8845420', '126136', '1109267', '64999', '552292', '568444', '49.967', '12592656', '0', '3881970', '0', '160988', '0', '0', '4.147']",331,2037,1658,1579,100.00,100.00,100.00,100.00,5.381,0.874,1.074,1.128
values_19,3015,3015,"['956560', '8845694', '126292', '1109410', '65088', '552203', '568387', '49.955', '12596936', '0', '3883204', '0', '161035', '0', '0', '4.147']",786,4997,3953,3739,100.00,100.00,100.00,100.00,3.836,0.603,0.763,0.806
values_12,1190,1190,"['956180', '8845292', '126075', '1109192', '64995', '552296', '568443', '49.972', '12590578', '0', '3881379', '0', '160977', '0', '0', '4.147']",116,655,569,550,100.00,100.00,100.00,100.00,10.259,1.817,2.091,2.164
values_38,1772,1772,"['956228', '8845422', '126135', '1109268', '64999', '552292', '568444', '49.967', '12592630', '0', '3881961', '0', '160988', '0', '0', '4.147']",332,2051,1661,1580,100.00,100.00,100.00,100.00,5.337,0.864,1.067,1.122
values_81,1062,1062,"['956148', '8845280', '126062', '1109169', '64991', '552292', '568438', '49.973', '12590144', '0', '3881252', '0', '160956', '0', '0', '4.147']",80,437,383,371,100.00,100.00,83.33,100.00,13.275,2.430,2.773,2.863
values_5,1846,1846,"['956246', '8845434', '126144', '1109274', '64999', '552292', '568444', '49.966', '12592880', '0', '3882035', '0', '161018', '0', '0', '4.148']",354,2183,1775,1690,100.00,100.00,100.00,100.00,5.215,0.846,1.040,1.092
values_40,2903,2903,"['956532', '8845662', '126278', '1109394', '65087', '552204', '568386', '49.956', '12596540', '0', '3883092', '0', '161051', '0', '0', '4.147']",738,4677,3713,3515,100.00,100.00,100.00,100.00,3.934,0.621,0.782,0.826
values_70,2564,2564,"['956448', '8845586', '126236', '1109356', '65087', '552204', '568385', '49.959', '12595366', '0', '3882753', '0', '161023', '0', '0', '4.147']",618,3899,3107,2944,100.00,100.00,100.00,100.00,4.149,0.658,0.825,0.871
values_23,1045,1045,"['956144', '8845284', '126060', '1109171', '64991', '552292', '568438', '49.973', '12590094', '0', '3881235', '0', '160953', '0', '0', '4.147']",84,471,401,386,100.00,100.00,100.00,100.00,12.440,2.219,2.606,2.707
values_72,2524,2524,"['956460', '8845560', '126236', '1109332', '65089', '552202', '568383', '49.960', '12595202', '0', '3882714', '0', '161018', '0', '0', '4.147']",601,3749,3032,2883,100.00,100.00,100.00,100.00,4.200,0.673,0.832,0.875
values_79,1021,1021,"['956138', '8845276', '126057', '1109167', '64991', '552292', '568438', '49.973', '12590008', '0', '3881211', '0', '160953', '0', '0', '4.147']",72,391,341,330,100.00,100.00,100.00,100.00,14.181,2.611,2.994,3.094
values_78,1388,1388,"['956132', '8845342', '126090', '1109211', '64996', '552287', '568439', '49.970', '12591296', '0', '3881578', '0', '160977', '0', '0', '4.147']",194,1153,965,925,100.00,100.00,83.33,100.00,7.155,1.204,1.438,1.501
values_87,1525,1525,"['956166', '8845376', '126107', '1109228', '64996', '552287', '568439', '49.969', '12591774', '0', '3881715', '0', '160977', '0', '0', '4.147']",247,1499,1232,1176,100.00,100.00,100.00,100.00,6.174,1.017,1.238,1.297
values_6,909,909,"['956152', '8845256', '126046', '1109168', '64994', '552297', '568445', '49.974', '12589608', '0', '3881098', '0', '160956', '0', '0', '4.147']",22,87,83,82,100.00,100.00,100.00,100.00,41.318,10.448,10.952,11.085
values_68,1598,1598,"['956184', '8845398', '126116', '1109239', '64996', '552287', '568439', '49.968', '12592032', '0', '3881788', '0', '160988', '0', '0', '4.147']",282,1725,1409,1343,100.00,100.00,100.00,100.00,5.667,0.926,1.134,1.190
values_69,1214,1214,"['956186', '8845298', '126078', '1109195', '64995', '552296', '568443', '49.972', '12590662', '0', '3881403', '0', '160977', '0', '0', '4.147']",125,715,614,592,100.00,100.00,100.00,100.00,9.712,1.698,1.977,2.051
values_1,2668,2668,"['956496', '8845598', '126254', '1109351', '65089', '552202', '568383', '49.959', '12595708', '0', '3882858', '0', '161018', '0', '0', '4.147']",658,4129,3317,3149,100.00,100.00,100.00,100.00,4.055,0.646,0.804,0.847
values_45,1943,1943,"['956270', '8845458', '126156', '1109286', '64999', '552292', '568444', '49.965', '12593218', '0', '3882132', '0', '161018', '0', '0', '4.148']",392,2429,1967,1871,100.00,100.00,100.00,100.00,4.957,0.800,0.988,1.038
values_33,1311,1311,"['956210', '8845322', '126090', '1109207', '64995', '552296', '568443', '49.971', '12591000', '0', '3881500', '0', '160977', '0', '0', '4.147']",163,961,806,773,100.00,100.00,100.00,100.00,8.043,1.364,1.627,1.696
values_15,3582,3582,"['956748', '8845818', '126371', '1109460', '65089', '552202', '568383', '49.949', '12598892', '0', '3883772', '0', '161023', '0', '0', '4.146']",995,6361,5006,4729,100.00,100.00,100.00,100.00,3.600,0.563,0.716,0.757
values_93,2438,2438,"['956416', '8845574', '126223', '1109333', '65085', '552198', '568379', '49.960', '12594936', '0', '3882628', '0', '161018', '0', '0', '4.147']",586,3693,2945,2791,100.00,100.00,100.00,100.00,4.160,0.660,0.828,0.874
values_24,1326,1326,"['956214', '8845332', '126092', '1109212', '64995', '552296', '568443', '49.971', '12591060', '0', '3881515', '0', '160977', '0', '0', '4.147']",176,1055,869,830,100.00,100.00,100.00,100.00,7.534,1.257,1.526,1.598
values_25,1045,1045,"['956144', '8845282', '126060', '1109170', '64991', '552292', '568438', '49.973', '12590092', '0', '3881235', '0', '160953', '0', '0', '4.147']",81,451,386,372,100.00,100.00,100.00,100.00,12.901,2.317,2.707,2.809
values_26,1749,1749,"['956222', '8845416', '126132', '1109265', '64999', '552292', '568444', '49.967', '12592548', '0', '3881938', '0', '160988', '0', '0', '4.147']",325,1997,1628,1551,100.00,100.00,100.00,100.00,5.382,0.876,1.074,1.128
values_48,955,955,"['956210', '8845258', '126060', '1109157', '64990', '552293', '568440', '49.974', '12589748', '0', '3881145', '0', '160956', '0', '0', '4.147']",44,219,197,192,100.00,100.00,83.33,100.00,21.705,4.361,4.848,4.974
values_71,1574,1574,"['956178', '8845388', '126113', '1109234', '64996', '552287', '568439', '49.968', '12591944', '0', '3881764', '0', '160988', '0', '0', '4.147']",267,1625,1334,1273,100.00,100.00,100.00,100.00,5.895,0.969,1.180,1.236
