id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,163013,138554,99.7,99.8,97.6,42.50,42.50,0.00,10733,150276,114081,502970,100.00,100.00,100.00,100.00,15.188,1.085,1.429,0.324
values_19,22708,15941,97.6,98.1,84.4,35.10,35.10,0.00,1238,16653,12651,202408,100.00,100.00,100.00,100.00,18.342,1.364,1.795,0.112
values_12,22708,15941,97.6,98.1,84.4,35.10,35.10,0.00,1238,16653,12651,202408,100.00,100.00,100.00,100.00,18.342,1.364,1.795,0.112
values_38,553820,464452,99.9,100.0,98.9,41.93,41.93,0.00,33181,469788,356561,177658,100.00,100.00,100.00,100.00,16.691,1.179,1.553,3.117
values_81,621645,521843,99.9,100.0,99.0,41.97,41.97,0.00,37238,527709,400515,199584,100.00,100.00,100.00,100.00,16.694,1.178,1.552,3.115
values_5,60214,49648,99.4,99.6,95.7,41.23,41.23,0.00,3918,54061,41051,125360,100.00,100.00,100.00,100.00,15.369,1.114,1.467,0.480
values_40,136637,115714,99.7,99.8,97.3,42.34,42.34,0.00,8998,125709,95435,394856,100.00,100.00,100.00,100.00,15.185,1.087,1.432,0.346
values_70,163013,138554,99.7,99.8,97.6,42.50,42.50,0.00,10733,150276,114081,502970,100.00,100.00,100.00,100.00,15.188,1.085,1.429,0.324
values_23,5104,2047,88.2,89.1,62.8,20.05,20.05,0.00,93,1078,821,3540,100.00,100.00,100.00,100.00,54.882,4.735,6.217,1.442
values_72,60214,49648,99.4,99.6,95.7,41.23,41.23,0.00,3918,54061,41051,125360,100.00,100.00,100.00,100.00,15.369,1.114,1.467,0.480
values_79,246529,205295,99.8,99.9,98.5,41.64,41.64,0.00,14845,208614,158357,78820,100.00,100.00,100.00,100.00,16.607,1.182,1.557,3.128
values_78,553820,464452,99.9,100.0,98.9,41.93,41.93,0.00,33181,469788,356561,177658,100.00,100.00,100.00,100.00,16.691,1.179,1.553,3.117
values_87,491695,412017,99.9,100.0,98.9,41.90,41.90,0.00,29430,416269,315947,157400,100.00,100.00,100.00,100.00,16.707,1.181,1.556,3.124
values_6,378496,316895,99.9,99.9,98.7,41.86,41.86,0.00,22798,321741,244211,121624,100.00,100.00,100.00,100.00,16.602,1.176,1.550,3.112
values_68,60214,49648,99.4,99.6,95.7,41.23,41.23,0.00,3918,54061,41051,125360,100.00,100.00,100.00,100.00,15.369,1.114,1.467,0.480
values_69,27660,21592,98.8,99.1,92.6,39.03,39.03,0.00,1725,23404,17777,39914,100.00,100.00,100.00,100.00,16.035,1.182,1.556,0.693
