id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,273878,85485,99.0,99.8,96.1,15.61,11.97,3.64,10733,155189,118994,62245,100.00,100.00,100.00,100.00,25.517,1.765,2.302,4.400
values_19,5735,1919,88.7,90.2,73.5,16.73,15.71,1.02,93,1105,848,449,100.00,100.00,100.00,100.00,61.667,5.190,6.763,12.773
values_12,11556,3789,93.7,95.0,86.8,16.39,14.12,2.27,341,4493,3446,1813,100.00,100.00,100.00,100.00,33.889,2.572,3.353,6.374
values_38,60466,19244,98.1,99.0,94.9,15.91,12.52,3.39,2326,32773,25131,13168,100.00,100.00,100.00,100.00,25.996,1.845,2.406,4.592
values_81,774239,233541,97.8,99.9,90.6,15.08,11.47,3.61,29430,430093,329771,172376,100.00,100.00,100.00,100.00,26.308,1.800,2.348,4.492
values_5,1002234,295483,96.7,99.9,86.0,14.74,11.20,3.54,37238,545285,418091,218512,100.00,100.00,100.00,100.00,26.914,1.838,2.397,4.587
values_40,33453,10676,97.2,98.2,93.2,15.96,12.80,3.16,1238,17165,13163,6904,100.00,100.00,100.00,100.00,27.022,1.949,2.541,4.845
values_70,45530,14541,97.8,98.7,94.2,15.97,12.68,3.29,1725,24133,18506,9701,100.00,100.00,100.00,100.00,26.394,1.887,2.460,4.693
values_23,381099,118001,98.8,99.8,95.1,15.48,11.83,3.65,14845,215473,165216,86401,100.00,100.00,100.00,100.00,25.672,1.769,2.307,4.411
values_72,883140,263294,97.2,99.9,88.2,14.91,11.33,3.57,33181,485413,372186,194533,100.00,100.00,100.00,100.00,26.616,1.819,2.373,4.540
values_79,155502,48996,99.0,99.6,96.6,15.75,12.16,3.59,6110,87653,67211,35176,100.00,100.00,100.00,100.00,25.450,1.774,2.314,4.421
values_78,11552,3789,93.7,95.0,86.8,16.40,14.13,2.27,341,4493,3446,1813,100.00,100.00,100.00,100.00,33.877,2.571,3.352,6.372
values_87,60506,19244,98.1,99.0,94.9,15.90,12.51,3.39,2326,32773,25131,13168,100.00,100.00,100.00,100.00,26.013,1.846,2.408,4.595
values_6,443738,137004,98.7,99.9,94.8,15.44,11.79,3.65,17246,250733,192251,100528,100.00,100.00,100.00,100.00,25.730,1.770,2.308,4.414
values_68,7984,2682,91.4,92.8,81.9,16.80,15.09,1.70,190,2413,1851,976,100.00,100.00,100.00,100.00,42.021,3.309,4.313,8.180
values_69,673383,206131,98.4,99.9,93.4,15.31,11.65,3.65,25973,379145,290708,151969,100.00,100.00,100.00,100.00,25.926,1.776,2.316,4.431
values_1,380911,118001,98.8,99.8,95.1,15.49,11.84,3.65,14845,215473,165216,86401,100.00,100.00,100.00,100.00,25.659,1.768,2.306,4.409
values_45,228225,71524,99.1,99.7,97.1,15.67,12.02,3.65,8998,129805,99531,52072,100.00,100.00,100.00,100.00,25.364,1.758,2.293,4.383
values_33,1002286,295483,96.7,99.9,86.0,14.74,11.20,3.54,37238,545285,418091,218512,100.00,100.00,100.00,100.00,26.916,1.838,2.397,4.587
values_15,11576,3789,93.7,95.0,86.8,16.37,14.10,2.27,341,4493,3446,1813,100.00,100.00,100.00,100.00,33.947,2.576,3.359,6.385
values_93,33461,10676,97.2,98.2,93.2,15.95,12.80,3.16,1238,17165,13163,6904,100.00,100.00,100.00,100.00,27.028,1.949,2.542,4.847
values_24,78678,24945,98.4,99.2,95.5,15.85,12.39,3.46,3053,43265,33176,17377,100.00,100.00,100.00,100.00,25.771,1.819,2.372,4.528
values_25,273680,85485,99.0,99.8,96.1,15.62,11.97,3.64,10733,155189,118994,62245,100.00,100.00,100.00,100.00,25.499,1.764,2.300,4.397
values_26,23986,7745,96.5,97.5,91.8,16.14,13.18,2.96,853,11689,8964,4705,100.00,100.00,100.00,100.00,28.120,2.052,2.676,5.098
values_48,78630,24945,98.4,99.2,95.5,15.86,12.40,3.46,3053,43265,33176,17377,100.00,100.00,100.00,100.00,25.755,1.817,2.370,4.525
values_71,228229,71524,99.1,99.7,97.1,15.67,12.02,3.65,8998,129805,99531,52072,100.00,100.00,100.00,100.00,25.364,1.758,2.293,4.383
values_76,45524,14541,97.8,98.7,94.2,15.97,12.68,3.29,1725,24133,18506,9701,100.00,100.00,100.00,100.00,26.391,1.886,2.460,4.693
values_7,273768,85485,99.0,99.8,96.1,15.61,11.97,3.64,10733,155189,118994,62245,100.00,100.00,100.00,100.00,25.507,1.764,2.301,4.398
values_50,155510,48996,99.0,99.6,96.6,15.75,12.16,3.59,6110,87653,67211,35176,100.00,100.00,100.00,100.00,25.452,1.774,2.314,4.421
values_22,4362,1400,84.7,86.2,58.0,16.05,15.68,0.37,38,389,299,296,100.00,100.00,100.00,100.00,114.789,11.213,14.589,14.736
values_4,155599,48996,99.0,99.6,96.6,15.74,12.15,3.59,6110,87653,67211,35176,100.00,100.00,100.00,100.00,25.466,1.775,2.315,4.423
values_32,588632,180980,98.7,99.9,94.5,15.37,11.71,3.66,22798,332389,254859,133240,100.00,100.00,100.00,100.00,25.819,1.771,2.310,4.418
values_77,33453,10676,97.2,98.2,93.2,15.96,12.80,3.16,1238,17165,13163,6904,100.00,100.00,100.00,100.00,27.022,1.949,2.541,4.845
values_91,155534,48996,99.0,99.6,96.6,15.75,12.16,3.59,6110,87653,67211,35176,100.00,100.00,100.00,100.00,25.456,1.774,2.314,4.422
values_42,1002063,295483,96.7,99.9,86.0,14.74,11.20,3.54,37238,545285,418091,218512,100.00,100.00,100.00,100.00,26.910,1.838,2.397,4.586
values_13,4364,1400,84.7,86.2,58.0,16.04,15.67,0.37,38,389,299,296,100.00,100.00,100.00,100.00,114.842,11.219,14.595,14.743
values_41,45528,14541,97.8,98.7,94.2,15.97,12.68,3.29,1725,24133,18506,9701,100.00,100.00,100.00,100.00,26.393,1.887,2.460,4.693
values_55,673473,206131,98.4,99.9,93.4,15.30,11.65,3.65,25973,379145,290708,151969,100.00,100.00,100.00,100.00,25.930,1.776,2.317,4.432
values_31,5735,1919,88.7,90.2,73.5,16.73,15.71,1.02,93,1105,848,449,100.00,100.00,100.00,100.00,61.667,5.190,6.763,12.773
values_66,4360,1400,84.7,86.2,58.0,16.06,15.69,0.37,38,389,299,296,100.00,100.00,100.00,100.00,114.737,11.208,14.582,14.730
values_65,273748,85485,99.0,99.8,96.1,15.61,11.97,3.64,10733,155189,118994,62245,100.00,100.00,100.00,100.00,25.505,1.764,2.301,4.398
values_62,381085,118001,98.8,99.8,95.1,15.48,11.84,3.65,14845,215473,165216,86401,100.00,100.00,100.00,100.00,25.671,1.769,2.307,4.411
values_21,16827,5460,95.4,96.5,89.8,16.22,13.55,2.67,558,7525,5771,3032,100.00,100.00,100.00,100.00,30.156,2.236,2.916,5.550
values_95,60390,19244,98.1,99.0,94.9,15.93,12.54,3.39,2326,32773,25131,13168,100.00,100.00,100.00,100.00,25.963,1.843,2.403,4.586
values_84,16823,5460,95.4,96.5,89.8,16.23,13.55,2.67,558,7525,5771,3032,100.00,100.00,100.00,100.00,30.149,2.236,2.915,5.548
values_58,125804,39725,98.8,99.5,96.3,15.79,12.23,3.56,4933,70525,54078,28309,100.00,100.00,100.00,100.00,25.503,1.784,2.326,4.444
values_64,11572,3789,93.7,95.0,86.8,16.37,14.10,2.27,341,4493,3446,1813,100.00,100.00,100.00,100.00,33.935,2.576,3.358,6.383
values_83,883194,263294,97.2,99.9,88.2,14.91,11.33,3.57,33181,485413,372186,194533,100.00,100.00,100.00,100.00,26.617,1.819,2.373,4.540
values_94,443784,137004,98.7,99.9,94.8,15.44,11.79,3.65,17246,250733,192251,100528,100.00,100.00,100.00,100.00,25.733,1.770,2.308,4.415
values_0,33401,10676,97.2,98.2,93.2,15.98,12.82,3.16,1238,17165,13163,6904,100.00,100.00,100.00,100.00,26.980,1.946,2.537,4.838
values_99,60486,19244,98.1,99.0,94.9,15.91,12.52,3.39,2326,32773,25131,13168,100.00,100.00,100.00,100.00,26.004,1.846,2.407,4.593
