id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1044,1044,"['963588', '8853702', '126976', '1110203', '65161', '552724', '568936', '49.943', '12604370', '0', '3886234', '0', '161081', '0', '0', '4.145']",76,312,281,677,100.00,100.00,75.00,100.00,13.737,3.346,3.715,1.542
values_19,1044,1044,"['963588', '8853702', '126976', '1110203', '65161', '552724', '568936', '49.943', '12604370', '0', '3886234', '0', '161081', '0', '0', '4.145']",76,312,281,677,100.00,100.00,75.00,100.00,13.737,3.346,3.715,1.542
values_12,1044,1044,"['963588', '8853702', '126976', '1110203', '65161', '552724', '568936', '49.943', '12604370', '0', '3886234', '0', '161081', '0', '0', '4.145']",76,312,281,677,100.00,100.00,75.00,100.00,13.737,3.346,3.715,1.542
values_38,1034,1034,"['963548', '8853702', '126971', '1110203', '65161', '552724', '568935', '49.943', '12604342', '0', '3886224', '0', '161081', '0', '0', '4.145']",72,288,259,561,100.00,100.00,75.00,100.00,14.361,3.590,3.992,1.843
values_81,1064,1064,"['963668', '8853702', '126986', '1110203', '65164', '552721', '568933', '49.943', '12604426', '0', '3886254', '0', '161081', '0', '0', '4.145']",84,360,325,945,100.00,100.00,75.00,100.00,12.667,2.956,3.274,1.126
values_5,926,926,"['957216', '8845174', '126176', '1109082', '65089', '552202', '568377', '49.973', '12589354', '0', '3881116', '0', '160956', '0', '0', '4.147']",49,169,151,210,100.00,100.00,75.00,100.00,18.898,5.479,6.132,4.410
values_40,958,958,"['957328', '8845166', '126190', '1109088', '65086', '552205', '568378', '49.972', '12589426', '0', '3881147', '0', '160956', '0', '0', '4.147']",51,181,162,208,100.00,100.00,75.00,100.00,18.784,5.293,5.914,4.606
values_70,1074,1074,"['963708', '8853702', '126991', '1110203', '65166', '552719', '568931', '49.942', '12604454', '0', '3886264', '0', '161081', '0', '0', '4.145']",88,384,347,1097,100.00,100.00,75.00,100.00,12.205,2.797,3.095,0.979
values_23,1074,1074,"['963708', '8853702', '126991', '1110203', '65166', '552719', '568931', '49.942', '12604454', '0', '3886264', '0', '161081', '0', '0', '4.145']",88,384,347,1097,100.00,100.00,75.00,100.00,12.205,2.797,3.095,0.979
values_72,1074,1074,"['963708', '8853702', '126991', '1110203', '65166', '552719', '568931', '49.942', '12604454', '0', '3886264', '0', '161081', '0', '0', '4.145']",88,384,347,1097,100.00,100.00,75.00,100.00,12.205,2.797,3.095,0.979
