inputName,text,data,bss
values_11,988,200,104
values_19,312,4608,2308
values_12,388,2592,1300
values_38,656,1352,680
values_81,776,2048,1028
values_5,776,2048,1028
values_40,308,3200,1604
values_70,464,648,328
values_23,1812,392,200
values_72,348,3528,1768
values_79,776,2048,1028
values_78,324,32,20
values_87,1340,288,148
values_6,424,512,260
values_68,712,1568,788
values_69,352,5000,2504
values_1,776,2048,1028
values_45,988,200,104
values_33,936,72,40
values_15,396,5408,2708
values_93,440,4232,2120
values_24,512,800,404
values_25,352,5000,2504
values_26,656,1352,680
values_48,620,1152,580
values_71,512,800,404
values_76,396,3872,1940
values_7,656,1352,680
values_50,308,3200,1604
values_22,440,4232,2120
values_4,756,1800,904
values_32,308,3200,1604
values_77,312,4608,2308
values_91,308,3200,1604
values_42,572,968,488
values_13,1340,288,148
values_41,572,968,488
values_55,512,800,404
values_31,428,2888,1448
values_66,712,1568,788
values_65,352,5000,2504
values_62,396,3872,1940
values_21,312,4608,2308
values_95,644,128,68
values_84,572,968,488
values_58,312,4608,2308
values_64,512,800,404
values_83,312,4608,2308
values_94,440,4232,2120
values_0,424,512,260
values_99,840,2312,1160
values_96,1812,392,200
values_67,352,5000,2504
values_61,1340,288,148
values_43,324,32,20
values_2,1812,392,200
values_54,988,200,104
values_30,756,1800,904
values_59,348,3528,1768
values_85,936,72,40
values_74,656,1352,680
values_90,1812,392,200
values_18,1340,288,148
values_52,428,2888,1448
values_44,988,200,104
values_17,776,2048,1028
values_36,348,3528,1768
values_49,644,128,68
values_86,1340,288,148
values_37,396,3872,1940
values_56,352,5000,2504
values_63,352,5000,2504
values_35,1812,392,200
values_97,440,4232,2120
values_75,424,512,260
values_57,620,1152,580
values_88,464,648,328
values_10,312,4608,2308
values_53,424,512,260
values_8,348,3528,1768
values_39,712,1568,788
values_47,840,2312,1160
values_60,464,648,328
values_89,656,1352,680
values_51,656,1352,680
values_14,656,1352,680
values_28,312,4608,2308
values_16,1340,288,148
values_34,936,72,40
values_82,712,1568,788
values_46,440,4232,2120
values_27,936,72,40
values_20,308,3200,1604
values_9,388,2592,1300
values_92,756,1800,904
values_3,428,2888,1448
values_98,1812,392,200
values_29,464,648,328
values_80,312,4608,2308
values_73,756,1800,904
