inputName,text,data,bss
values_11,176,968,500
values_19,204,7688,3860
values_12,200,512,272
values_38,208,4608,2320
values_81,220,3528,1780
values_5,220,3528,1780
values_40,200,1152,592
values_70,204,7688,3860
values_23,220,6728,3380
values_72,200,2048,1040
values_79,200,1800,916
values_78,200,1352,692
values_87,176,6272,3152
values_6,204,7688,3860
values_68,176,968,500
values_69,200,2048,1040
values_1,220,6728,3380
values_45,220,5832,2932
values_33,220,2888,1460
values_15,220,2312,1172
values_93,248,72,52
values_24,200,1800,916
values_25,176,392,212
values_26,176,6272,3152
values_48,200,2048,1040
values_71,220,6728,3380
values_76,176,968,500
values_7,220,2312,1172
values_50,208,3200,1616
values_22,200,3872,1952
values_4,176,1568,800
values_32,248,72,52
values_77,200,2592,1312
values_91,200,5408,2720
values_42,200,1152,592
values_13,180,7200,3616
values_41,220,4232,2132
values_55,176,968,500
values_31,200,2592,1312
values_66,200,200,116
values_65,220,6728,3380
values_62,200,1352,692
values_21,204,7688,3860
values_95,176,128,80
values_84,176,968,500
values_58,208,4608,2320
values_64,200,5408,2720
values_83,200,800,416
values_94,240,32,32
values_0,200,288,160
values_99,240,32,32
values_96,220,6728,3380
values_67,176,392,212
values_61,248,72,52
values_43,176,968,500
values_2,208,3200,1616
values_54,200,1352,692
values_30,220,5000,2516
values_59,248,72,52
values_85,200,5408,2720
values_74,180,8192,4112
values_90,176,392,212
values_18,180,8192,4112
values_52,200,3872,1952
values_44,204,7688,3860
values_17,220,6728,3380
values_36,220,5832,2932
values_49,180,7200,3616
values_86,220,5832,2932
values_37,200,2592,1312
values_56,200,1352,692
values_63,200,1152,592
values_35,240,32,32
values_97,200,2048,1040
values_75,200,3872,1952
values_57,200,2048,1040
values_88,200,2592,1312
values_10,220,4232,2132
values_53,176,648,340
values_8,200,800,416
values_39,200,200,116
values_47,220,5832,2932
values_60,200,2048,1040
values_89,248,72,52
values_51,200,800,416
values_14,176,1568,800
values_28,220,6728,3380
values_16,220,6728,3380
values_34,176,6272,3152
values_82,208,4608,2320
values_46,200,288,160
values_27,200,1800,916
values_20,200,2592,1312
values_9,200,800,416
values_92,208,4608,2320
values_3,220,4232,2132
values_98,200,1152,592
values_29,200,1352,692
values_80,200,288,160
values_73,200,3872,1952
