inputName,text,data,bss
values_11,80,16,0
values_19,144,104,0
values_12,144,208,0
values_38,144,72,0
values_81,144,224,0
values_5,144,224,0
values_40,144,152,0
values_70,144,80,0
values_23,144,104,0
values_72,144,232,0
values_79,144,224,0
values_78,144,184,0
values_87,144,152,0
values_6,144,192,0
values_68,144,232,0
values_69,144,168,0
values_1,144,120,0
values_45,144,160,0
values_33,144,200,0
values_15,144,192,0
values_93,80,16,0
values_24,144,96,0
values_25,144,200,0
values_26,144,184,0
values_48,144,224,0
values_71,144,48,0
values_76,144,248,0
values_7,144,192,0
values_50,144,120,0
values_22,144,128,0
values_4,144,136,0
values_32,144,184,0
values_77,144,208,0
values_91,80,16,0
values_42,144,120,0
values_13,144,208,0
values_41,144,208,0
values_55,80,16,0
values_31,144,136,0
values_66,144,152,0
values_65,80,16,0
values_62,144,216,0
values_21,144,240,0
values_95,144,224,0
values_84,144,216,0
values_58,144,248,0
values_64,144,144,0
values_83,144,104,0
values_94,144,96,0
values_0,144,160,0
values_99,144,104,0
values_96,144,152,0
values_67,80,16,0
values_61,144,208,0
values_43,144,104,0
values_2,144,176,0
values_54,144,88,0
values_30,80,16,0
values_59,144,128,0
values_85,144,128,0
values_74,80,16,0
values_90,144,128,0
values_18,144,192,0
values_52,144,256,0
values_44,144,120,0
values_17,144,48,0
values_36,144,192,0
values_49,144,72,0
values_86,144,184,0
values_37,144,216,0
values_56,144,48,0
values_63,144,112,0
values_35,144,112,0
values_97,144,256,0
values_75,144,200,0
values_57,144,64,0
values_88,144,136,0
values_10,144,176,0
values_53,144,232,0
values_8,144,160,0
values_39,148,56,0
values_47,144,88,0
values_60,144,176,0
values_89,144,128,0
values_51,144,152,0
values_14,144,32,0
values_28,144,176,0
values_16,144,48,0
values_34,144,224,0
values_82,144,80,0
values_46,144,192,0
values_27,144,152,0
values_20,144,176,0
values_9,144,40,0
values_92,144,32,0
values_3,144,104,0
values_98,144,160,0
values_29,144,120,0
values_80,144,200,0
values_73,144,224,0
