id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,10713,10713,"['968618', '8851897', '127828', '1109891', '65165', '552595', '568698', '49.911', '12632112', '0', '3895903', '0', '162380', '0', '0', '4.168']",1816,13587,8209,6355,100.00,100.00,100.00,100.00,5.899,0.788,1.305,1.686
values_19,1677,1677,"['967486', '8853520', '127484', '1108189', '65160', '552725', '568926', '50.004', '12588206', '0', '3881867', '0', '161150', '0', '0', '4.151']",166,1197,739,565,100.00,100.00,100.00,100.00,10.102,1.401,2.269,2.968
values_12,20533,20533,"['974398', '8849573', '128842', '1109604', '65022', '552524', '568611', '49.865', '12663498', '0', '3905723', '0', '163394', '0', '0', '4.183']",4170,31253,18835,14605,100.00,100.00,100.00,100.00,4.924,0.657,1.090,1.406
values_38,1088,1088,"['960470', '8845148', '126590', '1107140', '65014', '552277', '568444', '50.035', '12572060', '0', '3876277', '0', '160988', '0', '0', '4.153']",52,339,217,163,100.00,100.00,100.00,100.00,20.923,3.209,5.014,6.675
values_81,10697,10697,"['968990', '8851733', '127896', '1109874', '65166', '552603', '568708', '49.910', '12632962', '0', '3895886', '0', '162097', '0', '0', '4.161']",1990,14893,8995,6965,100.00,100.00,100.00,100.00,5.375,0.718,1.189,1.536
values_5,1211,1211,"['957610', '8845126', '126236', '1109050', '65006', '552285', '568447', '49.972', '12590096', '0', '3881401', '0', '161018', '0', '0', '4.148']",82,565,355,269,100.00,100.00,100.00,100.00,14.768,2.143,3.411,4.502
values_40,1088,1088,"['960470', '8845148', '126590', '1107140', '65014', '552277', '568444', '50.035', '12572060', '0', '3876277', '0', '160988', '0', '0', '4.153']",52,339,217,163,100.00,100.00,100.00,100.00,20.923,3.209,5.014,6.675
values_70,3981,3981,"['968566', '8853088', '127673', '1108135', '65216', '552691', '568872', '50.000', '12595010', '0', '3884171', '0', '161395', '0', '0', '4.155']",610,4533,2755,2125,100.00,100.00,100.00,100.00,6.526,0.878,1.445,1.873
values_23,20298,20298,"['973770', '8849821', '128732', '1109635', '65218', '552521', '568664', '49.883', '12661758', '0', '3905487', '0', '163188', '0', '0', '4.178']",3916,29347,17689,13715,100.00,100.00,100.00,100.00,5.183,0.692,1.147,1.480
values_72,5845,5845,"['966774', '8852645', '127505', '1109988', '65069', '552649', '568745', '49.917', '12618638', '0', '3891034', '0', '161620', '0', '0', '4.154']",1066,7957,4819,3725,100.00,100.00,100.00,100.00,5.483,0.735,1.213,1.569
values_79,3981,3981,"['968566', '8853088', '127673', '1108135', '65216', '552691', '568872', '50.000', '12595010', '0', '3884171', '0', '161368', '0', '0', '4.155']",610,4533,2755,2125,100.00,100.00,100.00,100.00,6.526,0.878,1.445,1.873
values_78,1914,1914,"['964778', '8853466', '127152', '1110088', '65162', '552723', '568923', '49.941', '12606560', '0', '3887104', '0', '161185', '0', '0', '4.147']",220,1603,985,755,100.00,100.00,100.00,100.00,8.700,1.194,1.943,2.535
