id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1429,1429,"['961251', '8844928', '126858', '1108843', '65037', '552254', '568386', '49.955', '12589870', '0', '3881619', '0', '161051', '0', '0', '4.149']",151,992,732,732,100.00,90.91,81.82,100.00,9.464,1.441,1.952,1.952
values_19,1155,1155,"['960966', '8844876', '126734', '1107139', '65027', '552256', '568382', '50.028', '12572268', '0', '3876344', '0', '160988', '0', '0', '4.153']",78,470,355,355,100.00,90.91,59.09,100.00,14.808,2.457,3.254,3.254
values_12,1561,1561,"['961100', '8844963', '126875', '1107219', '65032', '552259', '568385', '50.020', '12573734', '0', '3876751', '0', '161073', '0', '0', '4.155']",180,1279,912,912,100.00,100.00,77.27,100.00,8.672,1.220,1.712,1.712
values_38,1312,1312,"['961334', '8844905', '126829', '1108813', '65031', '552260', '568385', '49.957', '12589394', '0', '3881501', '0', '161035', '0', '0', '4.149']",117,796,572,572,100.00,100.00,68.18,100.00,11.214,1.648,2.294,2.294
values_81,1183,1183,"['961162', '8844884', '126769', '1108799', '65037', '552254', '568386', '49.960', '12588988', '0', '3881373', '0', '160988', '0', '0', '4.148']",89,533,399,399,100.00,90.91,59.09,100.00,13.292,2.220,2.965,2.965
values_5,997,997,"['960973', '8844864', '126685', '1107113', '65026', '552257', '568384', '50.031', '12571660', '0', '3876186', '0', '160977', '0', '0', '4.153']",36,215,167,167,100.00,90.91,54.55,100.00,27.694,4.637,5.970,5.970
values_40,1273,1273,"['961315', '8844907', '126817', '1108808', '65032', '552259', '568385', '49.958', '12589250', '0', '3881463', '0', '161035', '0', '0', '4.149']",108,732,542,542,100.00,90.91,72.73,100.00,11.787,1.739,2.349,2.349
values_70,1032,1032,"['961228', '8844859', '126730', '1108760', '65032', '552259', '568385', '49.963', '12588392', '0', '3881222', '0', '160977', '0', '0', '4.148']",47,257,210,210,100.00,90.91,54.55,100.00,21.957,4.016,4.914,4.914
values_23,1494,1494,"['961090', '8844935', '126858', '1107198', '65036', '552255', '568386', '50.021', '12573506', '0', '3876683', '0', '161051', '0', '0', '4.154']",167,1087,803,803,100.00,90.91,72.73,100.00,8.946,1.374,1.861,1.861
values_72,1248,1248,"['961305', '8844901', '126807', '1108802', '65032', '552259', '568385', '49.958', '12589168', '0', '3881438', '0', '161023', '0', '0', '4.149']",103,684,500,500,100.00,100.00,72.73,100.00,12.117,1.825,2.496,2.496
values_79,1616,1616,"['961435', '8844951', '126930', '1108859', '65031', '552260', '568385', '49.951', '12590492', '0', '3881805', '0', '161073', '0', '0', '4.149']",199,1288,952,952,100.00,90.91,77.27,100.00,8.121,1.255,1.697,1.697
values_78,1209,1209,"['961299', '8844882', '126794', '1108790', '65031', '552260', '568385', '49.959', '12589016', '0', '3881398', '0', '161018', '0', '0', '4.148']",89,569,433,433,100.00,90.91,68.18,100.00,13.584,2.125,2.792,2.792
values_87,1061,1061,"['960927', '8844870', '126702', '1107126', '65032', '552259', '568385', '50.031', '12571930', '0', '3876251', '0', '160977', '0', '0', '4.153']",53,344,256,256,100.00,100.00,63.64,100.00,20.019,3.084,4.145,4.145
values_6,1705,1705,"['961469', '8844975', '126964', '1108883', '65031', '552260', '568385', '49.949', '12590806', '0', '3881894', '0', '161098', '0', '0', '4.150']",216,1500,1085,1085,100.00,90.91,72.73,100.00,7.894,1.137,1.571,1.571
values_68,1549,1549,"['961412', '8844940', '126907', '1108848', '65031', '552260', '568385', '49.953', '12590240', '0', '3881738', '0', '161081', '0', '0', '4.150']",179,1187,875,875,100.00,100.00,81.82,100.00,8.654,1.305,1.770,1.770
values_69,1376,1376,"['961359', '8844913', '126854', '1108821', '65031', '552260', '568385', '49.956', '12589620', '0', '3881565', '0', '161051', '0', '0', '4.149']",133,881,654,654,100.00,90.91,72.73,100.00,10.346,1.562,2.104,2.104
values_1,1685,1685,"['961152', '8844971', '126920', '1107234', '65036', '552255', '568386', '50.017', '12574188', '0', '3876874', '0', '161096', '0', '0', '4.155']",219,1466,1060,1060,100.00,100.00,81.82,100.00,7.694,1.149,1.590,1.590
values_45,1084,1084,"['960916', '8844881', '126705', '1107130', '65027', '552256', '568382', '50.030', '12571998', '0', '3876273', '0', '160998', '0', '0', '4.153']",57,374,286,286,100.00,90.91,68.18,100.00,19.018,2.898,3.790,3.790
