inputName,text,data,bss
values_11,12144,1744,1176
values_19,12144,1744,1176
values_12,11872,9360,4984
values_38,11872,5328,2968
values_81,12304,288,448
values_5,11872,10144,5376
values_40,13648,1168,888
values_70,11872,208,408
values_23,11888,7888,4248
values_72,13648,1168,888
values_79,12112,1440,1024
values_78,11872,7200,3904
values_87,13648,1168,888
values_6,12496,544,576
values_68,13648,1168,888
values_69,12448,4768,2688
values_1,11872,9360,4984
values_45,11872,6544,3576
values_33,12192,2080,1344
values_15,12400,4240,2424
values_93,11872,208,408
values_24,11872,8608,4608
values_25,12288,2848,1728
values_26,11888,10960,5784
values_48,11872,9360,4984
values_71,11888,10960,5784
values_76,12288,2848,1728
values_7,11888,10960,5784
values_50,12832,720,664
values_22,12192,2080,1344
values_4,12320,3280,1944
values_32,11872,7200,3904
values_77,11872,6544,3576
values_91,12400,4240,2424
values_42,12192,2080,1344
values_13,11872,9360,4984
values_41,11872,9360,4984
values_55,11888,10960,5784
values_31,11872,5920,3264
values_66,11872,9360,4984
values_65,12224,2448,1528
values_62,11872,6544,3576
values_21,11872,208,408
values_95,12192,2080,1344
values_84,12144,1744,1176
values_58,13648,1168,888
values_64,11872,5920,3264
values_83,11872,5920,3264
values_94,11872,5920,3264
values_0,11872,9360,4984
values_99,11888,7888,4248
values_96,11872,208,408
values_67,12832,720,664
values_61,12448,4768,2688
values_43,12144,1744,1176
values_2,12192,2080,1344
values_54,12304,288,448
values_30,11872,7200,3904
values_59,12304,288,448
values_85,12320,3280,1944
values_74,12224,2448,1528
values_90,12320,3280,1944
values_18,11872,5328,2968
values_52,12496,544,576
values_44,11872,6544,3576
values_17,11872,5328,2968
values_36,13216,928,768
values_49,12288,2848,1728
values_86,11872,8608,4608
values_37,11872,5328,2968
values_56,11872,7200,3904
values_63,12448,4768,2688
values_35,12192,2080,1344
values_97,12832,720,664
values_75,11872,5920,3264
values_57,11872,208,408
values_88,12192,2080,1344
values_10,11872,7200,3904
values_53,11872,7200,3904
values_8,12368,3744,2176
values_39,11872,9360,4984
values_47,12400,4240,2424
values_60,12832,720,664
values_89,12496,544,576
values_51,12448,4768,2688
values_14,11872,9360,4984
values_28,12224,2448,1528
values_16,12320,3280,1944
values_34,12496,544,576
values_82,12400,4240,2424
values_46,11872,208,408
values_27,13216,928,768
values_20,11888,10960,5784
values_9,11872,6544,3576
values_92,13216,400,504
values_3,11872,6544,3576
values_98,12832,720,664
values_29,12112,1440,1024
values_80,12400,4240,2424
values_73,11872,10144,5376
