inputName,size
11,31
19,5
12,2
38,28
81,31
5,20
40,31
70,31
23,3
72,2
79,5
78,28
87,10
6,3
68,28
69,5
1,31
45,20
33,3
15,20
93,3
24,4
25,20
26,3
48,28
71,31
76,3
7,10
50,31
22,2
4,4
32,2
77,10
91,31
42,2
13,3
41,31
55,20
31,31
66,3
65,20
62,2
21,31
95,20
84,4
58,28
64,4
83,3
94,4
0,31
99,5
96,3
67,10
61,31
43,3
2,2
54,4
30,31
59,5
85,20
74,4
90,31
18,28
52,2
44,4
17,10
36,3
49,5
86,3
37,10
56,3
63,3
35,20
97,10
75,20
57,10
88,28
10,31
53,3
8,28
39,5
47,10
60,31
89,5
51,31
14,4
28,28
16,3
34,4
82,2
46,3
27,10
20,31
9,5
92,2
3,3
98,28
29,5
80,31
73,3
