id,clockCycles,assemblyInstr,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,16389,12745,3670,30201,19279,9582,100.00,100.00,100.00,100.00,4.466,0.543,0.850,1.710
values_19,15323,11915,3432,28238,18028,8973,100.00,100.00,100.00,100.00,4.465,0.543,0.850,1.708
values_12,4194,3544,1200,9830,6292,42052,100.00,100.00,100.00,100.00,3.495,0.427,0.667,0.100
values_38,3288,2770,940,7686,4924,29021,100.00,100.00,100.00,100.00,3.498,0.428,0.668,0.113
values_81,15323,11915,3432,28238,18028,8950,100.00,100.00,100.00,100.00,4.465,0.543,0.850,1.712
values_5,15323,11915,3432,28238,18028,8948,100.00,100.00,100.00,100.00,4.465,0.543,0.850,1.712
values_40,285,215,82,613,403,2738,100.00,100.00,100.00,100.00,3.476,0.465,0.707,0.104
values_70,9683,7523,2172,17846,11404,5671,100.00,100.00,100.00,100.00,4.458,0.543,0.849,1.707
values_23,11419,8875,2560,21046,13444,6666,100.00,100.00,100.00,100.00,4.461,0.543,0.849,1.713
values_72,411,323,120,926,604,6745,100.00,100.00,100.00,100.00,3.425,0.444,0.680,0.061
values_79,16389,12745,3670,30201,19279,9594,100.00,100.00,100.00,100.00,4.466,0.543,0.850,1.708
values_78,565,455,166,1305,847,13558,100.00,100.00,100.00,100.00,3.404,0.433,0.667,0.042
values_87,13299,10339,2980,24510,15652,7768,100.00,100.00,100.00,100.00,4.463,0.543,0.850,1.712
values_6,285,215,82,613,403,2738,100.00,100.00,100.00,100.00,3.476,0.465,0.707,0.104
values_68,17491,13603,3916,32230,20572,10222,100.00,100.00,100.00,100.00,4.467,0.543,0.850,1.711
values_69,1241,1023,352,2838,1828,6383,100.00,100.00,100.00,100.00,3.526,0.437,0.679,0.194
values_1,411,323,120,926,604,6645,100.00,100.00,100.00,100.00,3.425,0.444,0.680,0.062
values_45,17491,13603,3916,32230,20572,10258,100.00,100.00,100.00,100.00,4.467,0.543,0.850,1.705
values_33,7348,5704,1650,13541,8659,4285,100.00,100.00,100.00,100.00,4.453,0.543,0.849,1.715
values_15,1241,1023,352,2838,1828,6365,100.00,100.00,100.00,100.00,3.526,0.437,0.679,0.195
values_93,565,455,166,1305,847,13702,100.00,100.00,100.00,100.00,3.404,0.433,0.667,0.041
values_24,8091,6283,1816,14910,9532,4729,100.00,100.00,100.00,100.00,4.455,0.543,0.849,1.711
values_25,8868,6888,1990,16345,10447,5194,100.00,100.00,100.00,100.00,4.456,0.543,0.849,1.707
values_26,1811,1509,516,4190,2692,11429,100.00,100.00,100.00,100.00,3.510,0.432,0.673,0.158
values_48,1811,1509,516,4190,2692,11550,100.00,100.00,100.00,100.00,3.510,0.432,0.673,0.157
values_71,16389,12745,3670,30201,19279,9565,100.00,100.00,100.00,100.00,4.466,0.543,0.850,1.713
values_76,11419,8875,2560,21046,13444,6649,100.00,100.00,100.00,100.00,4.461,0.543,0.849,1.717
values_7,7348,5704,1650,13541,8659,4295,100.00,100.00,100.00,100.00,4.453,0.543,0.849,1.711
values_50,2494,2092,712,5806,3724,18887,100.00,100.00,100.00,100.00,3.503,0.430,0.670,0.132
values_22,2494,2092,712,5806,3724,18887,100.00,100.00,100.00,100.00,3.503,0.430,0.670,0.132
values_4,998,816,282,2261,1459,4499,100.00,100.00,100.00,100.00,3.539,0.441,0.684,0.222
values_32,14292,11112,3202,26341,16819,8347,100.00,100.00,100.00,100.00,4.463,0.543,0.850,1.712
values_77,1241,1023,352,2838,1828,6374,100.00,100.00,100.00,100.00,3.526,0.437,0.679,0.195
values_91,3726,3144,1066,8725,5587,35211,100.00,100.00,100.00,100.00,3.495,0.427,0.667,0.106
values_42,6643,5155,1492,12238,7828,3887,100.00,100.00,100.00,100.00,4.452,0.543,0.849,1.709
values_13,12341,9593,2766,22745,14527,7208,100.00,100.00,100.00,100.00,4.462,0.543,0.850,1.712
values_41,5972,4632,1342,11001,7039,3476,100.00,100.00,100.00,100.00,4.450,0.543,0.848,1.718
values_55,998,816,282,2261,1459,4443,100.00,100.00,100.00,100.00,3.539,0.441,0.684,0.225
values_31,3726,3144,1066,8725,5587,35147,100.00,100.00,100.00,100.00,3.495,0.427,0.667,0.106
values_66,2876,2418,822,6713,4303,23545,100.00,100.00,100.00,100.00,3.499,0.428,0.668,0.122
values_65,17491,13603,3916,32230,20572,10205,100.00,100.00,100.00,100.00,4.467,0.543,0.850,1.714
values_62,411,323,120,926,604,6695,100.00,100.00,100.00,100.00,3.425,0.444,0.680,0.061
values_21,998,816,282,2261,1459,4443,100.00,100.00,100.00,100.00,3.539,0.441,0.684,0.225
values_95,285,215,82,613,403,2722,100.00,100.00,100.00,100.00,3.476,0.465,0.707,0.105
values_84,5972,4632,1342,11001,7039,3488,100.00,100.00,100.00,100.00,4.450,0.543,0.848,1.712
values_58,10532,8184,2362,19413,12403,6161,100.00,100.00,100.00,100.00,4.459,0.543,0.849,1.709
values_64,4194,3544,1200,9830,6292,42154,100.00,100.00,100.00,100.00,3.495,0.427,0.667,0.099
values_83,187,131,52,366,244,871,100.00,100.00,100.00,100.00,3.596,0.511,0.766,0.215
values_94,7348,5704,1650,13541,8659,4301,100.00,100.00,100.00,100.00,4.453,0.543,0.849,1.708
values_0,2494,2092,712,5806,3724,18874,100.00,100.00,100.00,100.00,3.503,0.430,0.670,0.132
values_99,8868,6888,1990,16345,10447,5186,100.00,100.00,100.00,100.00,4.456,0.543,0.849,1.710
values_96,187,131,52,366,244,871,100.00,100.00,100.00,100.00,3.596,0.511,0.766,0.215
values_67,1811,1509,516,4190,2692,11473,100.00,100.00,100.00,100.00,3.510,0.432,0.673,0.158
values_61,8868,6888,1990,16345,10447,5183,100.00,100.00,100.00,100.00,4.456,0.543,0.849,1.711
values_43,8868,6888,1990,16345,10447,5168,100.00,100.00,100.00,100.00,4.456,0.543,0.849,1.716
values_2,1241,1023,352,2838,1828,6239,100.00,100.00,100.00,100.00,3.526,0.437,0.679,0.199
values_54,5972,4632,1342,11001,7039,3472,100.00,100.00,100.00,100.00,4.450,0.543,0.848,1.720
values_30,187,131,52,366,244,889,100.00,100.00,100.00,100.00,3.596,0.511,0.766,0.210
values_59,2494,2092,712,5806,3724,18887,100.00,100.00,100.00,100.00,3.503,0.430,0.670,0.132
values_85,3726,3144,1066,8725,5587,35275,100.00,100.00,100.00,100.00,3.495,0.427,0.667,0.106
values_74,411,323,120,926,604,6695,100.00,100.00,100.00,100.00,3.425,0.444,0.680,0.061
values_90,18628,14488,4170,34325,21907,10890,100.00,100.00,100.00,100.00,4.467,0.543,0.850,1.711
values_18,11419,8875,2560,21046,13444,6671,100.00,100.00,100.00,100.00,4.461,0.543,0.849,1.712
values_52,4194,3544,1200,9830,6292,42052,100.00,100.00,100.00,100.00,3.495,0.427,0.667,0.100
values_44,117,71,30,185,127,186,100.00,100.00,100.00,100.00,3.900,0.632,0.921,0.629
values_17,285,215,82,613,403,2674,100.00,100.00,100.00,100.00,3.476,0.465,0.707,0.107
values_36,11419,8875,2560,21046,13444,6676,100.00,100.00,100.00,100.00,4.461,0.543,0.849,1.710
values_49,8091,6283,1816,14910,9532,4723,100.00,100.00,100.00,100.00,4.455,0.543,0.849,1.713
values_86,998,816,282,2261,1459,4435,100.00,100.00,100.00,100.00,3.539,0.441,0.684,0.225
values_37,3726,3144,1066,8725,5587,35115,100.00,100.00,100.00,100.00,3.495,0.427,0.667,0.106
values_56,285,215,82,613,403,2722,100.00,100.00,100.00,100.00,3.476,0.465,0.707,0.105
values_63,12341,9593,2766,22745,14527,7216,100.00,100.00,100.00,100.00,4.462,0.543,0.850,1.710
