id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,3793,1283,84.6,85.8,55.4,16.91,16.91,0.00,30,81,65,30,100.00,100.00,100.00,100.00,126.433,46.827,58.354,126.433
values_19,4164,1451,85.3,86.3,57.1,17.42,17.42,0.00,130,421,325,251,100.00,100.00,100.00,100.00,32.031,9.891,12.812,16.590
values_12,3793,1283,84.6,85.8,55.4,16.91,16.91,0.00,95,302,234,95,100.00,100.00,100.00,100.00,39.926,12.560,16.209,39.926
values_38,4155,1444,85.2,86.2,57.1,17.38,17.38,0.00,125,404,312,241,100.00,100.00,100.00,100.00,33.240,10.285,13.317,17.241
values_81,4148,1437,85.1,86.2,57.1,17.32,17.32,0.00,120,387,299,231,100.00,100.00,100.00,100.00,34.567,10.718,13.873,17.957
values_5,4148,1437,85.1,86.2,57.1,17.32,17.32,0.00,120,387,299,231,100.00,100.00,100.00,100.00,34.567,10.718,13.873,17.957
values_40,4191,1472,85.5,86.5,57.1,17.56,17.56,0.00,145,472,364,281,100.00,100.00,100.00,100.00,28.903,8.879,11.514,14.915
values_70,3793,1283,84.6,85.8,55.4,16.91,16.91,0.00,35,98,78,35,100.00,100.00,100.00,100.00,108.371,38.704,48.628,108.371
values_23,3793,1283,84.6,85.8,55.4,16.91,16.91,0.00,85,268,208,85,100.00,100.00,100.00,100.00,44.624,14.153,18.236,44.624
values_72,3793,1283,84.6,85.8,55.4,16.91,16.91,0.00,90,285,221,90,100.00,100.00,100.00,100.00,42.144,13.309,17.163,42.144
values_79,3793,1283,84.6,85.8,55.4,16.91,16.91,0.00,45,132,104,45,100.00,100.00,100.00,100.00,84.289,28.735,36.471,84.289
values_78,4164,1451,85.3,86.3,57.1,17.42,17.42,0.00,130,421,325,251,100.00,100.00,100.00,100.00,32.031,9.891,12.812,16.590
