inputName,text,data,bss
values_11,148,648,328
values_19,148,72,40
values_12,148,1152,580
values_38,160,578,293
values_81,160,578,293
values_5,160,578,293
values_40,144,128,68
values_70,160,722,365
values_23,148,98,53
values_72,144,32,20
values_79,148,50,29
values_78,148,1152,580
values_87,148,98,53
values_6,148,968,488
values_68,148,392,200
values_69,148,72,40
values_1,148,200,104
values_45,148,242,125
values_33,160,1250,629
values_15,148,968,488
values_93,144,32,20
values_24,148,162,85
values_25,148,800,404
values_26,148,242,125
values_48,148,72,40
values_71,160,882,445
values_76,160,722,365
values_7,148,648,328
values_50,148,1152,580
values_22,148,98,53
values_4,160,882,445
values_32,160,882,445
values_77,148,392,200
values_91,176,18,13
values_42,148,1352,680
values_13,148,800,404
values_41,148,1152,580
values_55,148,450,229
values_31,144,32,20
values_66,144,128,68
values_65,148,338,173
values_62,148,50,29
values_21,148,50,29
values_95,136,8,8
values_84,148,648,328
values_58,148,98,53
values_64,160,1250,629
values_83,176,18,13
values_94,160,1058,533
values_0,160,882,445
values_99,160,1058,533
values_96,160,1250,629
values_67,144,128,68
values_61,160,1058,533
values_43,148,450,229
values_2,148,200,104
values_54,148,288,148
values_30,148,1352,680
values_59,160,882,445
values_85,148,200,104
values_74,148,1152,580
values_90,148,98,53
values_18,148,392,200
values_52,148,968,488
values_44,148,338,173
values_17,148,72,40
values_36,148,648,328
values_49,148,648,328
values_86,148,200,104
values_37,148,72,40
values_56,148,288,148
values_63,148,162,85
values_35,144,128,68
values_97,144,512,260
values_75,148,72,40
values_57,148,968,488
values_88,148,450,229
values_10,148,1352,680
values_53,148,50,29
values_8,148,1352,680
values_39,148,72,40
values_47,148,98,53
values_60,148,1352,680
values_89,144,128,68
values_51,160,1058,533
values_14,176,18,13
values_28,148,800,404
values_16,148,450,229
values_34,148,98,53
values_82,148,72,40
values_46,160,882,445
values_27,160,882,445
values_20,148,338,173
values_9,160,1058,533
values_92,148,392,200
values_3,160,1058,533
values_98,144,32,20
values_29,148,98,53
values_80,148,338,173
values_73,144,128,68
