id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,26379,26379,"['993076', '8853729', '134037', '1110289', '69956', '552904', '568999', '50.056', '12696816', '0', '3911569', '0', '161096', '0', '0', '4.118']",7461,79197,61391,69189,100.00,100.00,100.00,100.00,3.536,0.333,0.430,0.381
values_19,102376,102376,"['1073976', '8858150', '154600', '1110988', '84857', '553424', '569618', '50.434', '12978834', '0', '3987566', '0', '161172', '0', '0', '4.042']",29430,316572,245099,142449,100.00,100.00,100.00,100.00,3.479,0.323,0.418,0.719
values_12,31683,31683,"['999204', '8853733', '135524', '1110298', '70902', '552903', '569009', '50.072', '12715304', '0', '3916873', '0', '161113', '0', '0', '4.113']",8998,95724,74187,39528,100.00,100.00,100.00,100.00,3.521,0.331,0.427,0.802
values_38,26379,26379,"['993076', '8853729', '134037', '1110289', '69956', '552904', '568999', '50.056', '12696816', '0', '3911569', '0', '161096', '0', '0', '4.118']",7461,79197,61391,69189,100.00,100.00,100.00,100.00,3.536,0.333,0.430,0.381
values_81,2726,2726,"['965572', '8853736', '127440', '1110205', '65385', '552833', '568984', '49.951', '12609864', '0', '3887915', '0', '161089', '0', '0', '4.143']",558,5604,4367,3536,100.00,100.00,100.00,100.00,4.885,0.486,0.624,0.771
values_5,115392,115392,"['1088984', '8858146', '158277', '1111019', '87637', '553581', '569765', '50.518', '13026820', '0', '4000582', '0', '161185', '0', '0', '4.029']",33181,357237,276561,223309,100.00,100.00,100.00,100.00,3.478,0.323,0.417,0.517
values_40,102376,102376,"['1073976', '8858150', '154600', '1110988', '84857', '553424', '569618', '50.434', '12978834', '0', '3987566', '0', '161172', '0', '0', '4.042']",29430,316572,245099,142449,100.00,100.00,100.00,100.00,3.479,0.323,0.418,0.719
values_70,51875,51875,"['1035456', '8858173', '142820', '1110914', '75149', '553331', '569522', '50.129', '12802908', '0', '3942064', '0', '161236', '0', '0', '4.090']",14845,158757,122979,139849,100.00,100.00,100.00,100.00,3.494,0.327,0.422,0.371
values_23,102376,102376,"['1073976', '8858150', '154600', '1110988', '84857', '553424', '569618', '50.434', '12978834', '0', '3987566', '0', '161172', '0', '0', '4.042']",29430,316572,245099,142449,100.00,100.00,100.00,100.00,3.479,0.323,0.418,0.719
values_72,31683,31683,"['999204', '8853733', '135524', '1110298', '70902', '552903', '569009', '50.072', '12715304', '0', '3916873', '0', '161113', '0', '0', '4.113']",8998,95724,74187,39528,100.00,100.00,100.00,100.00,3.521,0.331,0.427,0.802
values_79,60167,60167,"['1045040', '8858177', '145159', '1110927', '76610', '553332', '569543', '50.151', '12833426', '0', '3950356', '0', '161244', '0', '0', '4.082']",17246,184692,143051,82949,100.00,100.00,100.00,100.00,3.489,0.326,0.421,0.725
