id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,4447,4447,"['974838', '8851306', '128627', '1109405', '65203', '552575', '568677', '49.900', '12612942', '0', '3889637', '0', '162097', '0', '0', '4.167']",1990,14893,8995,3971,100.00,100.00,100.00,100.00,2.235,0.299,0.494,1.120
values_19,1117,1117,"['969702', '8852080', '127761', '1108009', '65042', '552623', '568748', '49.982', '12585846', '0', '3881306', '0', '161146', '0', '0', '4.152']",166,1197,739,10786,100.00,100.00,100.00,100.00,6.729,0.933,1.512,0.104
values_12,1529,1529,"['968622', '8853022', '127658', '1109791', '65112', '552778', '568966', '49.933', '12603996', '0', '3886718', '0', '161191', '0', '0', '4.147']",430,3181,1939,6141,100.00,100.00,100.00,100.00,3.556,0.481,0.789,0.249
values_38,1790,1790,"['969246', '8852688', '127758', '1108085', '65043', '552650', '568749', '49.982', '12588502', '0', '3881980', '0', '161306', '0', '0', '4.155']",610,4533,2755,10559,100.00,100.00,100.00,100.00,2.934,0.395,0.650,0.170
values_81,7418,7418,"['978262', '8849701', '129263', '1109256', '65214', '552504', '568656', '49.876', '12621390', '0', '3892608', '0', '162731', '0', '0', '4.181']",3670,27501,16579,7331,100.00,100.00,100.00,100.00,2.021,0.270,0.447,1.012
values_5,5108,5108,"['973966', '8851085', '128564', '1109506', '65112', '552532', '568707', '49.888', '12614962', '0', '3890298', '0', '162139', '0', '0', '4.168']",2362,17685,10675,4715,100.00,100.00,100.00,100.00,2.163,0.289,0.479,1.083
values_40,7873,7873,"['979282', '8849419', '129421', '1109191', '65248', '552491', '568660', '49.873', '12622456', '0', '3893062', '0', '162930', '0', '0', '4.185']",3916,29347,17689,7823,100.00,100.00,100.00,100.00,2.010,0.268,0.445,1.006
values_70,5476,5476,"['973930', '8850849', '128584', '1107856', '65134', '552523', '568696', '49.954', '12599588', '0', '3885665', '0', '162295', '0', '0', '4.177']",2560,19171,11569,5111,100.00,100.00,100.00,100.00,2.139,0.286,0.473,1.071
values_23,1054,1054,"['955866', '8852644', '126026', '1109161', '65014', '552651', '568748', '50.006', '12590216', '0', '3881244', '0', '161113', '0', '0', '4.151']",120,851,529,5295,100.00,100.00,100.00,100.00,8.783,1.239,1.992,0.199
values_72,6609,6609,"['975574', '8850177', '128869', '1107772', '65152', '552541', '568711', '49.949', '12602620', '0', '3886798', '0', '162609', '0', '0', '4.184']",3202,23989,14467,6395,100.00,100.00,100.00,100.00,2.064,0.276,0.457,1.033
values_79,5479,5479,"['973930', '8850849', '128584', '1107856', '65134', '552523', '568696', '49.954', '12599592', '0', '3885668', '0', '162329', '0', '0', '4.178']",2560,19171,11569,5111,100.00,100.00,100.00,100.00,2.140,0.286,0.474,1.072
values_78,4791,4791,"['975818', '8851078', '128772', '1109338', '65094', '552539', '568712', '49.885', '12613820', '0', '3889980', '0', '162179', '0', '0', '4.169']",2172,16259,9817,4335,100.00,100.00,100.00,100.00,2.206,0.295,0.488,1.105
values_87,3289,3289,"['971886', '8852058', '128178', '1109597', '65121', '552618', '568741', '49.907', '12609158', '0', '3888478', '0', '161694', '0', '0', '4.158']",1342,10029,6067,2675,100.00,100.00,100.00,100.00,2.451,0.328,0.542,1.230
values_6,2113,2113,"['972486', '8852396', '128189', '1109501', '65081', '552623', '568729', '49.908', '12605278', '0', '3887302', '0', '161399', '0', '0', '4.152']",822,6125,3715,16713,100.00,100.00,100.00,100.00,2.571,0.345,0.569,0.126
values_68,2113,2113,"['972486', '8852396', '128189', '1109501', '65081', '552623', '568729', '49.908', '12605276', '0', '3887302', '0', '161399', '0', '0', '4.152']",822,6125,3715,16713,100.00,100.00,100.00,100.00,2.571,0.345,0.569,0.126
values_69,5848,5848,"['974494', '8850609', '128680', '1107826', '65290', '552525', '568625', '49.965', '12600690', '0', '3886037', '0', '162380', '0', '0', '4.179']",2766,20717,12499,5523,100.00,100.00,100.00,100.00,2.114,0.282,0.468,1.059
values_1,1650,1650,"['970234', '8852818', '127870', '1109664', '65034', '552653', '568751', '49.913', '12604318', '0', '3886840', '0', '161254', '0', '0', '4.149']",516,3827,2329,8151,100.00,100.00,100.00,100.00,3.198,0.431,0.708,0.202
values_45,4790,4790,"['975818', '8851078', '128772', '1109338', '65094', '552539', '568712', '49.885', '12613828', '0', '3889979', '0', '162181', '0', '0', '4.169']",2172,16259,9817,4335,100.00,100.00,100.00,100.00,2.205,0.295,0.488,1.105
values_33,4132,4132,"['974026', '8851506', '128504', '1109458', '65002', '552604', '568767', '49.889', '12611346', '0', '3889322', '0', '161932', '0', '0', '4.164']",1816,13587,8209,3623,100.00,100.00,100.00,100.00,2.275,0.304,0.503,1.140
