id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,2154,2154,"['964962', '8854460', '127180', '1110310', '65126', '552810', '568989', '49.935', '12607512', '0', '3887344', '0', '161214', '0', '0', '4.147']",348,1741,1070,1008,100.00,100.00,100.00,100.00,6.190,1.237,2.013,2.137
values_19,1994,1994,"['964839', '8854333', '127162', '1110295', '65132', '552824', '569008', '49.938', '12607002', '0', '3887183', '0', '161214', '0', '0', '4.147']",294,1424,905,855,100.00,100.00,100.00,100.00,6.782,1.400,2.203,2.332
values_12,3965,3965,"['966342', '8855648', '127405', '1110581', '65270', '552780', '569060', '49.924', '12613084', '0', '3889154', '0', '161499', '0', '0', '4.153']",812,3993,2536,2388,100.00,100.00,100.00,100.00,4.883,0.993,1.563,1.660
values_38,2363,2363,"['965178', '8854555', '127214', '1110342', '65153', '552856', '569046', '49.938', '12608124', '0', '3887553', '0', '161277', '0', '0', '4.149']",384,1881,1197,1130,100.00,100.00,100.00,100.00,6.154,1.256,1.974,2.091
values_81,1756,1756,"['957953', '8845739', '126292', '1109191', '65038', '552284', '568473', '49.966', '12591844', '0', '3881946', '0', '161089', '0', '0', '4.150']",246,1195,744,701,100.00,100.00,100.00,100.00,7.138,1.469,2.360,2.505
values_5,3492,3492,"['965998', '8855329', '127348', '1110507', '65250', '552778', '569040', '49.927', '12611622', '0', '3888681', '0', '161399', '0', '0', '4.150']",688,3397,2149,2024,100.00,100.00,100.00,100.00,5.076,1.028,1.625,1.725
values_40,1660,1660,"['957905', '8845667', '126286', '1109175', '65038', '552290', '568475', '49.967', '12591520', '0', '3881850', '0', '161051', '0', '0', '4.149']",214,987,652,617,100.00,100.00,100.00,100.00,7.757,1.682,2.546,2.690
values_70,1138,1138,"['957503', '8845346', '126220', '1109099', '65020', '552282', '568460', '49.971', '12589922', '0', '3881328', '0', '160988', '0', '0', '4.148']",86,377,239,227,100.00,100.00,100.00,100.00,13.233,3.019,4.762,5.013
values_23,4259,4259,"['966502', '8855810', '127425', '1110617', '65277', '552784', '569075', '49.922', '12614060', '0', '3889448', '0', '161539', '0', '0', '4.153']",884,4513,2782,2616,100.00,100.00,100.00,100.00,4.818,0.944,1.531,1.628
values_72,2300,2300,"['965138', '8854546', '127209', '1110340', '65145', '552832', '569029', '49.936', '12607922', '0', '3887490', '0', '161277', '0', '0', '4.149']",380,1821,1160,1094,100.00,100.00,100.00,100.00,6.053,1.263,1.983,2.102
values_79,2254,2254,"['965022', '8854488', '127191', '1110331', '65142', '552833', '569021', '49.936', '12607812', '0', '3887443', '0', '161265', '0', '0', '4.148']",356,1753,1110,1048,100.00,100.00,100.00,100.00,6.331,1.286,2.031,2.151
values_78,3390,3390,"['965914', '8855220', '127334', '1110496', '65265', '552794', '569067', '49.931', '12611312', '0', '3888580', '0', '161419', '0', '0', '4.151']",644,3181,2028,1912,100.00,100.00,100.00,100.00,5.264,1.066,1.672,1.773
values_87,1100,1100,"['957445', '8845309', '126211', '1109104', '65099', '552208', '568395', '49.972', '12589816', '0', '3881289', '0', '160988', '0', '0', '4.148']",70,295,186,177,100.00,100.00,100.00,100.00,15.714,3.729,5.914,6.215
values_6,944,944,"['957485', '8845201', '126212', '1109072', '65080', '552211', '568383', '49.972', '12589274', '0', '3881133', '0', '160972', '0', '0', '4.148']",26,88,57,55,100.00,100.00,70.00,100.00,36.308,10.727,16.561,17.164
values_68,3591,3591,"['966054', '8855374', '127355', '1110517', '65255', '552761', '569037', '49.926', '12611948', '0', '3888780', '0', '161459', '0', '0', '4.152']",708,3553,2226,2096,100.00,100.00,100.00,100.00,5.072,1.011,1.613,1.713
values_69,3046,3046,"['965670', '8855019', '127293', '1110435', '65230', '552762', '569018', '49.930', '12610248', '0', '3888235', '0', '161367', '0', '0', '4.150']",568,2837,1781,1678,100.00,100.00,100.00,100.00,5.363,1.074,1.710,1.815
values_1,4142,4142,"['966438', '8855747', '127417', '1110603', '65279', '552771', '569059', '49.922', '12613672', '0', '3889331', '0', '161499', '0', '0', '4.152']",856,4309,2685,2526,100.00,100.00,100.00,100.00,4.839,0.961,1.543,1.640
values_45,1549,1549,"['957803', '8845602', '126268', '1109159', '65035', '552287', '568466', '49.968', '12591198', '0', '3881739', '0', '161037', '0', '0', '4.149']",190,909,571,539,100.00,100.00,100.00,100.00,8.153,1.704,2.713,2.874
values_33,975,975,"['960575', '8845242', '126600', '1107146', '65013', '552278', '568449', '50.034', '12571674', '0', '3876164', '0', '160956', '0', '0', '4.152']",42,162,104,99,100.00,100.00,80.00,100.00,23.214,6.019,9.375,9.848
values_15,1330,1330,"['957645', '8845465', '126243', '1109127', '65031', '552291', '568468', '49.971', '12590514', '0', '3881520', '0', '161018', '0', '0', '4.148']",134,615,392,371,100.00,100.00,100.00,100.00,9.925,2.163,3.393,3.585
values_93,1480,1480,"['957763', '8845575', '126263', '1109153', '65035', '552287', '568468', '49.969', '12590972', '0', '3881670', '0', '161037', '0', '0', '4.149']",178,809,520,491,100.00,100.00,100.00,100.00,8.315,1.829,2.846,3.014
values_24,3432,3432,"['965974', '8855257', '127345', '1110491', '65236', '552761', '569027', '49.926', '12611412', '0', '3888621', '0', '161459', '0', '0', '4.152']",656,3213,2075,1958,100.00,100.00,100.00,100.00,5.232,1.068,1.654,1.753
values_25,1534,1534,"['957795', '8845593', '126267', '1109157', '65037', '552291', '568472', '49.969', '12591148', '0', '3881724', '0', '161059', '0', '0', '4.149']",186,881,558,527,100.00,100.00,100.00,100.00,8.247,1.741,2.749,2.911
values_26,1617,1617,"['957838', '8845639', '126275', '1109182', '65044', '552304', '568491', '49.969', '12591408', '0', '3881806', '0', '161073', '0', '0', '4.149']",204,946,606,572,100.00,100.00,100.00,100.00,7.926,1.709,2.668,2.827
values_48,1940,1940,"['964807', '8854315', '127158', '1110291', '65125', '552821', '569002', '49.937', '12606826', '0', '3887129', '0', '161214', '0', '0', '4.147']",286,1352,867,819,100.00,100.00,100.00,100.00,6.783,1.435,2.238,2.369
values_71,1102,1102,"['957487', '8845310', '126218', '1109091', '65019', '552283', '568455', '49.971', '12589798', '0', '3881292', '0', '160977', '0', '0', '4.148']",70,281,199,191,100.00,100.00,90.00,100.00,15.743,3.922,5.538,5.770
values_76,1872,1872,"['958020', '8845776', '126303', '1109214', '65057', '552319', '568520', '49.969', '12592206', '0', '3882061', '0', '161096', '0', '0', '4.150']",260,1264,803,758,100.00,100.00,100.00,100.00,7.200,1.481,2.331,2.470
values_7,3949,3949,"['966294', '8855592', '127392', '1110567', '65263', '552777', '569051', '49.924', '12613080', '0', '3889138', '0', '161482', '0', '0', '4.152']",796,4049,2516,2368,100.00,100.00,100.00,100.00,4.961,0.975,1.570,1.668
values_50,3095,3095,"['965714', '8855011', '127302', '1110448', '65257', '552804', '569063', '49.934', '12610382', '0', '3888285', '0', '161367', '0', '0', '4.150']",560,2745,1775,1676,100.00,100.00,100.00,100.00,5.527,1.128,1.744,1.847
