id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,323009,323009,"['1255328', '8875054', '163452', '1112791', '90842', '554370', '570604', '50.556', '13477326', '0', '4223199', '0', '165811', '0', '0', '3.926']",33181,469788,356561,322135,100.00,100.00,100.00,100.00,9.735,0.688,0.906,1.003
values_19,1420,1420,"['969126', '8853544', '127712', '1109842', '65193', '552822', '569016', '49.938', '12603786', '0', '3886609', '0', '161166', '0', '0', '4.147']",341,4368,3321,21465,100.00,100.00,100.00,100.00,4.164,0.325,0.428,0.066
values_12,8133,8133,"['963416', '8849579', '127040', '1109432', '65898', '552592', '568716', '50.021', '12613184', '0', '3888323', '0', '162575', '0', '0', '4.181']",2326,31773,24131,103110,100.00,100.00,100.00,100.00,3.497,0.256,0.337,0.079
values_38,2219,2219,"['956390', '8853364', '126162', '1109452', '65364', '552697', '568826', '50.021', '12594468', '0', '3882408', '0', '161313', '0', '0', '4.155']",853,11346,8621,110253,100.00,100.00,100.00,100.00,2.601,0.196,0.257,0.020
values_81,20986,20986,"['1017444', '8858647', '133881', '1110456', '68824', '553193', '569399', '49.988', '12676032', '0', '3911175', '0', '165168', '0', '0', '4.223']",6110,84909,64467,391758,100.00,100.00,100.00,100.00,3.435,0.247,0.326,0.054
values_5,2219,2219,"['956390', '8853364', '126162', '1109452', '65364', '552697', '568826', '50.021', '12594468', '0', '3882408', '0', '161313', '0', '0', '4.155']",853,11346,8621,110253,100.00,100.00,100.00,100.00,2.601,0.196,0.257,0.020
values_40,323009,323009,"['1255328', '8875054', '163452', '1112791', '90842', '554370', '570604', '50.556', '13477326', '0', '4223199', '0', '165811', '0', '0', '3.926']",33181,469788,356561,322135,100.00,100.00,100.00,100.00,9.735,0.688,0.906,1.003
values_70,252387,252387,"['1197712', '8875052', '156250', '1112789', '85381', '554382', '570588', '50.413', '13294510', '0', '4152576', '0', '165146', '0', '0', '3.977']",25973,366978,278541,251515,100.00,100.00,100.00,100.00,9.717,0.688,0.906,1.003
values_23,2832,2832,"['947836', '8849170', '125117', '1108680', '65633', '552496', '568650', '50.100', '12583224', '0', '3878022', '0', '161459', '0', '0', '4.163']",1238,16653,12651,212154,100.00,100.00,100.00,100.00,2.288,0.170,0.224,0.013
values_72,323009,323009,"['1255328', '8875054', '163452', '1112791', '90842', '554370', '570604', '50.556', '13477326', '0', '4223199', '0', '165811', '0', '0', '3.926']",33181,469788,356561,322135,100.00,100.00,100.00,100.00,9.735,0.688,0.906,1.003
values_79,973,973,"['966750', '8853528', '127387', '1109931', '65174', '552723', '568902', '49.938', '12602964', '0', '3886162', '0', '161079', '0', '0', '4.145']",93,1078,821,3540,100.00,100.00,100.00,100.00,10.462,0.903,1.185,0.275
values_78,143692,143692,"['1101700', '8866594', '144245', '1111766', '76523', '553721', '569924', '50.178', '12998954', '0', '4038881', '0', '163916', '0', '0', '4.058']",14845,208614,158357,142795,100.00,100.00,100.00,100.00,9.679,0.689,0.907,1.006
values_87,310015,310015,"['1290656', '8875064', '167868', '1110890', '93822', '554444', '570609', '50.695', '13457204', '0', '4205205', '0', '164679', '0', '0', '3.916']",37238,527709,400515,361930,100.00,100.00,100.00,100.00,8.325,0.587,0.774,0.857
values_6,20986,20986,"['1017444', '8858647', '133881', '1110456', '68824', '553193', '569399', '49.988', '12676032', '0', '3911175', '0', '165168', '0', '0', '4.223']",6110,84909,64467,391758,100.00,100.00,100.00,100.00,3.435,0.247,0.326,0.054
values_68,159070,159070,"['1120820', '8866600', '146635', '1111765', '78242', '553807', '570012', '50.226', '13043412', '0', '4054259', '0', '164186', '0', '0', '4.050']",17246,242733,184251,166210,100.00,100.00,100.00,100.00,9.224,0.655,0.863,0.957
values_69,37473,37473,"['1036657', '8859555', '136364', '1110489', '72379', '553357', '569510', '50.185', '12710324', '0', '3922663', '0', '168240', '0', '0', '4.289']",10733,150276,114081,848106,100.00,100.00,100.00,100.00,3.491,0.249,0.328,0.044
values_1,2832,2832,"['947836', '8849170', '125117', '1108680', '65633', '552496', '568650', '50.100', '12583224', '0', '3878022', '0', '161459', '0', '0', '4.163']",1238,16653,12651,212154,100.00,100.00,100.00,100.00,2.288,0.170,0.224,0.013
values_45,973,973,"['966750', '8853528', '127387', '1109931', '65174', '552723', '568902', '49.938', '12602964', '0', '3886162', '0', '161079', '0', '0', '4.145']",93,1078,821,3540,100.00,100.00,100.00,100.00,10.462,0.903,1.185,0.275
values_33,13340,13340,"['987188', '8853775', '130052', '1109905', '66902', '552781', '568955', '49.976', '12640412', '0', '3898530', '0', '163539', '0', '0', '4.195']",3918,54061,41051,212386,100.00,100.00,100.00,100.00,3.405,0.247,0.325,0.063
values_15,16875,16875,"['995165', '8853967', '131071', '1109887', '67668', '552802', '568987', '49.999', '12651570', '0', '3902065', '0', '164307', '0', '0', '4.211']",4933,68328,51881,291834,100.00,100.00,100.00,100.00,3.421,0.247,0.325,0.058
values_93,323009,323009,"['1255328', '8875054', '163452', '1112791', '90842', '554370', '570604', '50.556', '13477326', '0', '4223199', '0', '165811', '0', '0', '3.926']",33181,469788,356561,322135,100.00,100.00,100.00,100.00,9.735,0.688,0.906,1.003
values_24,2832,2832,"['947836', '8849170', '125117', '1108680', '65633', '552496', '568650', '50.100', '12583224', '0', '3878022', '0', '161459', '0', '0', '4.163']",1238,16653,12651,212154,100.00,100.00,100.00,100.00,2.288,0.170,0.224,0.013
values_25,899,899,"['956768', '8845226', '126127', '1109120', '65082', '552209', '568384', '49.973', '12589376', '0', '3881089', '0', '160950', '0', '0', '4.147']",38,381,291,442,100.00,100.00,100.00,100.00,23.658,2.360,3.089,2.034
values_26,2219,2219,"['956390', '8853364', '126162', '1109452', '65364', '552697', '568826', '50.021', '12594468', '0', '3882408', '0', '161313', '0', '0', '4.155']",853,11346,8621,110253,100.00,100.00,100.00,100.00,2.601,0.196,0.257,0.020
