id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,7021,3243,91.8,92.9,78.1,23.10,23.10,0.00,428,2141,1304,1163,100.00,100.00,100.00,100.00,16.404,3.279,5.384,6.037
values_19,4878,1720,85.4,86.8,59.6,17.63,17.63,0.00,90,397,246,214,100.00,100.00,100.00,100.00,54.200,12.287,19.829,22.794
values_12,4406,1467,84.0,85.3,55.1,16.65,16.65,0.00,38,142,97,75,100.00,100.00,80.00,100.00,115.947,31.028,45.423,58.747
values_38,7480,3608,92.5,93.7,79.3,24.12,24.12,0.00,488,2361,1537,1348,100.00,100.00,100.00,100.00,15.328,3.168,4.867,5.549
values_81,5162,1928,86.9,88.2,65.0,18.67,18.67,0.00,138,627,393,343,100.00,100.00,100.00,100.00,37.406,8.233,13.135,15.050
values_5,5498,2182,88.4,89.6,70.1,19.84,19.84,0.00,186,889,564,496,100.00,100.00,100.00,100.00,29.559,6.184,9.748,11.085
values_40,7723,3764,92.8,93.9,80.9,24.37,24.37,0.00,536,2725,1667,1490,100.00,100.00,100.00,100.00,14.409,2.834,4.633,5.183
values_70,6072,2564,89.8,91.0,72.7,21.11,21.11,0.00,266,1220,808,700,100.00,100.00,100.00,100.00,22.827,4.977,7.515,8.674
values_23,9537,5119,94.4,95.5,83.7,26.84,26.84,0.00,828,4145,2618,2321,100.00,100.00,100.00,100.00,11.518,2.301,3.643,4.109
values_72,5779,2384,89.3,90.5,72.2,20.63,20.63,0.00,234,1119,711,625,100.00,100.00,100.00,100.00,24.697,5.164,8.128,9.246
values_79,4343,1462,84.3,85.6,55.1,16.83,16.83,0.00,34,122,90,68,100.00,80.00,60.00,100.00,127.735,35.598,48.256,63.868
values_78,4278,1395,83.4,84.8,50.8,16.30,16.30,0.00,22,68,50,38,100.00,80.00,60.00,100.00,194.455,62.912,85.560,112.579
values_87,5372,2100,87.9,89.2,68.5,19.55,19.55,0.00,162,737,498,430,100.00,100.00,100.00,100.00,33.160,7.289,10.787,12.493
values_6,4418,1473,84.0,85.3,55.1,16.67,16.67,0.00,42,162,104,82,100.00,100.00,80.00,100.00,105.190,27.272,42.481,53.878
values_68,9240,4890,94.2,95.3,83.5,26.46,26.46,0.00,772,3897,2450,2177,100.00,100.00,100.00,100.00,11.969,2.371,3.771,4.244
values_69,5382,2104,88.0,89.3,68.5,19.55,19.55,0.00,166,757,505,437,100.00,100.00,100.00,100.00,32.422,7.110,10.657,12.316
values_1,9687,5220,94.5,95.6,83.5,26.94,26.94,0.00,860,4277,2700,2391,100.00,100.00,100.00,100.00,11.264,2.265,3.588,4.051
values_45,7530,3633,92.6,93.7,80.1,24.12,24.12,0.00,504,2509,1569,1392,100.00,100.00,100.00,100.00,14.940,3.001,4.799,5.409
values_33,6302,2722,90.4,91.6,74.8,21.60,21.60,0.00,310,1504,933,825,100.00,100.00,100.00,100.00,20.329,4.190,6.755,7.639
values_15,4720,1651,85.1,86.6,56.8,17.49,17.49,0.00,66,253,186,154,100.00,80.00,70.00,100.00,71.515,18.656,25.376,30.649
values_93,6442,2830,90.7,91.9,75.2,21.97,21.97,0.00,324,1581,998,881,100.00,100.00,100.00,100.00,19.883,4.075,6.455,7.312
values_24,7392,3542,92.4,93.5,79.6,23.96,23.96,0.00,472,2317,1489,1312,100.00,100.00,100.00,100.00,15.661,3.190,4.964,5.634
values_25,5017,1827,86.2,87.6,62.0,18.21,18.21,0.00,108,486,312,271,100.00,100.00,100.00,100.00,46.454,10.323,16.080,18.513
values_26,9013,4738,94.1,95.2,82.8,26.28,26.28,0.00,744,3685,2347,2074,100.00,100.00,100.00,100.00,12.114,2.446,3.840,4.346
values_48,7986,3973,93.1,94.2,80.7,24.87,24.87,0.00,580,2845,1810,1597,100.00,100.00,100.00,100.00,13.769,2.807,4.412,5.001
values_71,4576,1594,85.3,86.6,57.0,17.42,17.42,0.00,58,227,159,123,100.00,100.00,90.00,100.00,78.897,20.159,28.780,37.203
values_76,10431,5750,94.9,96.0,84.6,27.56,27.56,0.00,980,4981,3082,2749,100.00,100.00,100.00,100.00,10.644,2.094,3.384,3.794
values_7,4611,1592,85.0,86.4,55.8,17.26,17.26,0.00,66,259,167,131,100.00,100.00,90.00,100.00,69.864,17.803,27.611,35.198
values_50,7705,3770,92.8,93.9,80.4,24.46,24.46,0.00,524,2613,1654,1465,100.00,100.00,100.00,100.00,14.704,2.949,4.658,5.259
values_22,4407,1468,84.0,85.3,55.1,16.66,16.66,0.00,38,142,97,75,100.00,100.00,80.00,100.00,115.974,31.035,45.433,58.760
values_4,4343,1462,84.3,85.6,55.1,16.83,16.83,0.00,34,122,90,68,100.00,80.00,60.00,100.00,127.735,35.598,48.256,63.868
values_32,5416,2120,88.0,89.3,68.5,19.57,19.57,0.00,178,817,526,458,100.00,100.00,100.00,100.00,30.427,6.629,10.297,11.825
values_77,5841,2438,89.4,90.7,72.1,20.87,20.87,0.00,236,1112,737,642,100.00,100.00,100.00,100.00,24.750,5.253,7.925,9.098
values_91,7832,3845,92.9,94.0,80.7,24.55,24.55,0.00,552,2777,1721,1532,100.00,100.00,100.00,100.00,14.188,2.820,4.551,5.112
values_42,9553,5110,94.4,95.5,83.7,26.75,26.75,0.00,836,4237,2624,2339,100.00,100.00,100.00,100.00,11.427,2.255,3.641,4.084
