id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,25145,19376,98.4,99.0,83.1,38.53,38.53,0.00,853,8685,6759,2617,100.00,100.00,100.00,100.00,29.478,2.895,3.720,9.608
values_19,34320,27142,98.7,99.2,85.7,39.54,39.54,0.00,1238,12732,9899,3862,100.00,100.00,100.00,100.00,27.722,2.696,3.467,8.887
values_12,1212686,1052422,99.6,100.0,89.8,43.39,43.39,0.00,41613,448725,347339,140757,100.00,100.00,100.00,100.00,29.142,2.703,3.491,8.615
values_38,1212686,1052422,99.6,100.0,89.8,43.39,43.39,0.00,41613,448725,347339,140757,100.00,100.00,100.00,100.00,29.142,2.703,3.491,8.615
values_81,63476,52452,99.2,99.6,89.0,41.32,41.32,0.00,2326,24252,18831,7426,100.00,100.00,100.00,100.00,27.290,2.617,3.371,8.548
values_5,48312,39418,99.0,99.5,87.5,40.80,40.80,0.00,1725,17877,13889,5451,100.00,100.00,100.00,100.00,28.007,2.702,3.478,8.863
values_40,1212686,1052422,99.6,100.0,89.8,43.39,43.39,0.00,41613,448725,347339,140757,100.00,100.00,100.00,100.00,29.142,2.703,3.491,8.615
values_70,25145,19376,98.4,99.0,83.1,38.53,38.53,0.00,853,8685,6759,2617,100.00,100.00,100.00,100.00,29.478,2.895,3.720,9.608
values_23,417412,361947,99.7,99.9,94.6,43.36,43.36,0.00,14845,158757,122979,49501,100.00,100.00,100.00,100.00,28.118,2.629,3.394,8.432
values_72,417412,361947,99.7,99.9,94.6,43.36,43.36,0.00,14845,158757,122979,49501,100.00,100.00,100.00,100.00,28.118,2.629,3.394,8.432
values_79,239631,204854,99.7,99.9,93.5,42.74,42.74,0.00,8998,95724,74187,29734,100.00,100.00,100.00,100.00,26.632,2.503,3.230,8.059
values_78,1503014,1303036,99.6,100.0,88.6,43.35,43.35,0.00,51365,554637,429269,174151,100.00,100.00,100.00,100.00,29.261,2.710,3.501,8.631
values_87,654586,570948,99.8,100.0,95.3,43.61,43.61,0.00,22798,244740,189519,76522,100.00,100.00,100.00,100.00,28.712,2.675,3.454,8.554
values_6,1212686,1052422,99.6,100.0,89.8,43.39,43.39,0.00,41613,448725,347339,140757,100.00,100.00,100.00,100.00,29.142,2.703,3.491,8.615
values_68,822589,712614,99.7,100.0,93.1,43.32,43.32,0.00,29430,316572,245099,99126,100.00,100.00,100.00,100.00,27.951,2.598,3.356,8.298
values_69,8055,4646,94.6,95.6,68.4,28.84,28.84,0.00,190,1812,1419,526,100.00,100.00,100.00,100.00,42.395,4.445,5.677,15.314
values_1,469656,405702,99.8,100.0,94.9,43.19,43.19,0.00,17246,184692,143051,57646,100.00,100.00,100.00,100.00,27.233,2.543,3.283,8.147
values_45,417412,361947,99.7,99.9,94.6,43.36,43.36,0.00,14845,158757,122979,49501,100.00,100.00,100.00,100.00,28.118,2.629,3.394,8.432
values_33,81517,67887,99.3,99.7,90.1,41.64,41.64,0.00,3053,31989,24827,9829,100.00,100.00,100.00,100.00,26.701,2.548,3.283,8.294
values_15,239631,204854,99.7,99.9,93.5,42.74,42.74,0.00,8998,95724,74187,29734,100.00,100.00,100.00,100.00,26.632,2.503,3.230,8.059
values_93,747478,651934,99.8,100.0,94.8,43.61,43.61,0.00,25973,279117,216119,87337,100.00,100.00,100.00,100.00,28.779,2.678,3.459,8.559
values_24,1888055,1618006,99.5,100.0,87.5,42.85,42.85,0.00,68678,742860,574859,233542,100.00,100.00,100.00,100.00,27.491,2.542,3.284,8.084
values_25,5572,2596,91.0,92.3,59.3,23.30,23.30,0.00,93,837,659,371,100.00,100.00,100.00,100.00,59.914,6.657,8.455,15.019
values_26,961798,836236,99.7,100.0,91.7,43.47,43.47,0.00,33181,357237,276561,111931,100.00,100.00,100.00,100.00,28.986,2.692,3.478,8.593
values_48,107769,91062,99.5,99.8,91.0,42.25,42.25,0.00,3918,41220,31979,12702,100.00,100.00,100.00,100.00,27.506,2.614,3.370,8.484
values_71,140008,119644,99.5,99.8,91.8,42.73,42.73,0.00,4933,52077,40389,16087,100.00,100.00,100.00,100.00,28.382,2.688,3.466,8.703
values_76,81517,67887,99.3,99.7,90.1,41.64,41.64,0.00,3053,31989,24827,9829,100.00,100.00,100.00,100.00,26.701,2.548,3.283,8.294
values_7,48312,39418,99.0,99.5,87.5,40.80,40.80,0.00,1725,17877,13889,5451,100.00,100.00,100.00,100.00,28.007,2.702,3.478,8.863
values_50,4421,1673,86.9,88.2,50.0,18.92,18.92,0.00,38,300,239,362,100.00,100.00,100.00,100.00,116.342,14.737,18.498,12.213
values_22,747478,651934,99.8,100.0,94.8,43.61,43.61,0.00,25973,279117,216119,87337,100.00,100.00,100.00,100.00,28.779,2.678,3.459,8.559
values_4,5572,2596,91.0,92.3,59.3,23.30,23.30,0.00,93,837,659,371,100.00,100.00,100.00,100.00,59.914,6.657,8.455,15.019
values_32,654586,570948,99.8,100.0,95.3,43.61,43.61,0.00,22798,244740,189519,76522,100.00,100.00,100.00,100.00,28.712,2.675,3.454,8.554
