id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,5590,2349,90.9,92.1,71.6,21.01,21.01,0.00,295,1797,1478,634,100.00,100.00,100.00,100.00,18.949,3.111,3.782,8.817
values_19,8388,4059,94.5,95.4,82.3,24.20,24.20,0.00,754,4769,3797,1588,100.00,100.00,100.00,100.00,11.125,1.759,2.209,5.282
values_12,8593,4187,94.7,95.6,83.5,24.36,24.36,0.00,791,5023,3980,1659,100.00,100.00,100.00,100.00,10.863,1.711,2.159,5.180
values_38,6189,2720,92.1,93.2,76.2,21.97,21.97,0.00,394,2435,1979,841,100.00,100.00,100.00,100.00,15.708,2.542,3.127,7.359
values_81,5655,2389,91.0,92.2,72.8,21.12,21.12,0.00,308,1891,1541,657,100.00,100.00,100.00,100.00,18.360,2.990,3.670,8.607
values_5,3848,1292,84.3,85.6,53.4,16.79,16.79,0.00,17,61,56,30,100.00,100.00,83.33,100.00,226.353,63.082,68.714,128.267
values_40,6896,3148,93.1,94.1,79.4,22.82,22.82,0.00,510,3201,2561,1076,100.00,100.00,100.00,100.00,13.522,2.154,2.693,6.409
values_70,4368,1611,87.2,88.5,63.2,18.44,18.44,0.00,101,577,488,216,100.00,100.00,100.00,100.00,43.248,7.570,8.951,20.222
values_23,4352,1597,86.9,88.4,59.8,18.35,18.35,0.00,93,509,452,206,100.00,100.00,83.33,100.00,46.796,8.550,9.628,21.126
values_72,7023,3227,93.2,94.2,79.2,22.97,22.97,0.00,528,3299,2657,1121,100.00,100.00,100.00,100.00,13.301,2.129,2.643,6.265
values_79,4780,1861,88.7,90.0,66.1,19.47,19.47,0.00,169,1001,836,364,100.00,100.00,100.00,100.00,28.284,4.775,5.718,13.132
values_78,7794,3698,94.0,95.0,81.3,23.72,23.72,0.00,657,4137,3308,1388,100.00,100.00,100.00,100.00,11.863,1.884,2.356,5.615
values_87,6571,2949,92.6,93.7,77.1,22.44,22.44,0.00,455,2827,2288,969,100.00,100.00,100.00,100.00,14.442,2.324,2.872,6.781
values_6,8342,4034,94.5,95.4,83.1,24.18,24.18,0.00,750,4757,3773,1574,100.00,100.00,100.00,100.00,11.123,1.754,2.211,5.300
values_68,5571,2340,90.9,92.1,71.9,21.00,21.00,0.00,296,1811,1481,633,100.00,100.00,100.00,100.00,18.821,3.076,3.762,8.801
values_69,4879,1919,89.0,90.3,67.2,19.67,19.67,0.00,180,1067,893,389,100.00,100.00,100.00,100.00,27.106,4.573,5.464,12.542
values_1,5256,2144,90.1,91.3,69.9,20.40,20.40,0.00,242,1473,1205,516,100.00,100.00,100.00,100.00,21.719,3.568,4.362,10.186
values_45,6566,2947,92.6,93.7,77.3,22.44,22.44,0.00,451,2793,2270,964,100.00,100.00,83.33,100.00,14.559,2.351,2.893,6.811
values_33,7315,3407,93.6,94.5,80.8,23.29,23.29,0.00,584,3687,2933,1227,100.00,100.00,100.00,100.00,12.526,1.984,2.494,5.962
values_15,4463,1671,87.6,88.9,64.1,18.72,18.72,0.00,118,683,575,253,100.00,100.00,100.00,100.00,37.822,6.534,7.762,17.640
values_93,4460,1663,87.5,88.8,62.4,18.64,18.64,0.00,111,629,542,242,100.00,100.00,83.33,100.00,40.180,7.091,8.229,18.430
values_24,6355,2815,92.4,93.4,77.3,22.15,22.15,0.00,420,2623,2105,887,100.00,100.00,100.00,100.00,15.131,2.423,3.019,7.165
values_25,6038,2628,91.8,92.9,75.6,21.76,21.76,0.00,371,2289,1862,792,100.00,100.00,100.00,100.00,16.275,2.638,3.243,7.624
values_26,4376,1616,87.3,88.5,63.6,18.46,18.46,0.00,101,577,488,216,100.00,100.00,100.00,100.00,43.327,7.584,8.967,20.259
values_48,8494,4128,94.7,95.5,83.5,24.30,24.30,0.00,777,4937,3908,1628,100.00,100.00,100.00,100.00,10.932,1.720,2.173,5.217
values_71,5327,2186,90.2,91.5,70.2,20.52,20.52,0.00,250,1519,1247,535,100.00,100.00,83.33,100.00,21.308,3.507,4.272,9.957
values_76,4174,1492,86.2,87.5,59.2,17.87,17.87,0.00,70,385,329,148,100.00,100.00,100.00,100.00,59.629,10.842,12.687,28.203
values_7,5243,2138,90.0,91.3,68.9,20.39,20.39,0.00,241,1459,1202,517,100.00,100.00,100.00,100.00,21.755,3.594,4.362,10.141
values_50,7428,3476,93.7,94.7,80.1,23.40,23.40,0.00,602,3785,3029,1272,100.00,100.00,100.00,100.00,12.339,1.962,2.452,5.840
values_22,7698,3642,94.0,94.9,82.4,23.66,23.66,0.00,646,4093,3245,1354,100.00,100.00,100.00,100.00,11.916,1.881,2.372,5.685
values_4,5817,2488,91.4,92.5,74.3,21.39,21.39,0.00,335,2071,1676,711,100.00,100.00,100.00,100.00,17.364,2.809,3.471,8.181
