id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,1375,1375,"['967032', '8855572', '127408', '1108445', '65122', '552855', '569023', '50.004', '12587160', '0', '3881565', '0', '161059', '0', '0', '4.149']",215,625,583,296,100.00,35.29,23.53,66.67,6.395,2.200,2.358,4.645
values_19,1163,1163,"['950220', '8849075', '125304', '1108094', '65072', '552497', '568634', '50.071', '12575560', '0', '3876352', '0', '161081', '0', '0', '4.155']",165,475,443,868,100.00,35.29,23.53,66.67,7.048,2.448,2.625,1.340
values_12,1541,1541,"['963480', '8856134', '126964', '1110489', '65128', '552900', '569066', '49.944', '12605446', '0', '3886731', '0', '161073', '0', '0', '4.144']",245,715,667,407,100.00,35.29,23.53,66.67,6.290,2.155,2.310,3.786
values_38,1055,1055,"['960124', '8853081', '126544', '1108877', '65032', '552672', '568773', '49.999', '12588618', '0', '3881245', '0', '161059', '0', '0', '4.150']",135,385,359,553,100.00,35.29,23.53,66.67,7.815,2.740,2.939,1.908
values_81,2061,2061,"['979964', '8862624', '129026', '1109334', '65059', '553298', '569500', '49.934', '12601276', '0', '3887251', '0', '161166', '0', '0', '4.146']",335,985,919,560,100.00,35.29,23.53,66.67,6.152,2.092,2.243,3.680
values_5,1648,1648,"['949648', '8852500', '125233', '1110033', '65030', '552646', '568802', '50.003', '12593684', '0', '3881837', '0', '161073', '0', '0', '4.149']",265,775,723,441,100.00,35.29,23.53,66.67,6.219,2.126,2.279,3.737
values_40,1830,1830,"['949744', '8853152', '125245', '1110116', '64978', '552740', '568875', '50.003', '12594130', '0', '3882019', '0', '161073', '0', '0', '4.149']",295,865,807,464,100.00,35.29,23.53,66.67,6.203,2.116,2.268,3.944
values_70,1055,1055,"['960124', '8853081', '126544', '1108877', '65032', '552672', '568773', '49.999', '12588618', '0', '3881245', '0', '161059', '0', '0', '4.150']",135,385,359,553,100.00,35.29,23.53,66.67,7.815,2.740,2.939,1.908
values_23,959,959,"['954084', '8853153', '125789', '1109338', '65003', '552675', '568779', '50.009', '12590400', '0', '3881149', '0', '161051', '0', '0', '4.150']",85,235,219,230,100.00,35.29,23.53,66.67,11.282,4.081,4.379,4.170
values_72,1469,1469,"['967032', '8855932', '127408', '1108491', '65125', '552884', '569049', '50.005', '12587400', '0', '3881659', '0', '161059', '0', '0', '4.149']",235,685,639,346,100.00,35.29,23.53,66.67,6.251,2.145,2.299,4.246
values_79,927,927,"['969068', '8853375', '127662', '1109738', '65110', '552775', '568933', '49.934', '12601994', '0', '3886116', '0', '161073', '0', '0', '4.145']",55,145,135,89,100.00,35.29,23.53,66.67,16.855,6.393,6.867,10.416
values_78,1375,1375,"['967032', '8855572', '127408', '1108445', '65122', '552855', '569023', '50.004', '12587160', '0', '3881565', '0', '161059', '0', '0', '4.149']",215,625,583,296,100.00,35.29,23.53,66.67,6.395,2.200,2.358,4.645
values_87,1712,1712,"['949648', '8852704', '125233', '1110066', '65029', '552658', '568814', '50.003', '12593862', '0', '3881901', '0', '161073', '0', '0', '4.149']",275,805,751,432,100.00,35.29,23.53,66.67,6.225,2.127,2.280,3.963
values_6,1345,1345,"['967032', '8855416', '127408', '1108432', '65124', '552851', '569020', '50.004', '12587098', '0', '3881535', '0', '161059', '0', '0', '4.149']",205,595,555,320,100.00,35.29,23.53,66.67,6.561,2.261,2.423,4.203
values_68,1712,1712,"['949648', '8852704', '125233', '1110066', '65029', '552658', '568814', '50.003', '12593862', '0', '3881901', '0', '161073', '0', '0', '4.149']",275,805,751,432,100.00,35.29,23.53,66.67,6.225,2.127,2.280,3.963
values_69,903,903,"['959072', '8845135', '126409', '1108937', '65026', '552265', '568399', '49.969', '12588600', '0', '3881093', '0', '160950', '0', '0', '4.147']",45,115,107,67,100.00,35.29,23.53,66.67,20.067,7.852,8.439,13.478
values_1,1884,1884,"['949960', '8853386', '125272', '1110123', '64986', '552753', '568890', '50.003', '12594180', '0', '3882073', '0', '161073', '0', '0', '4.149']",305,895,835,538,100.00,35.29,23.53,66.67,6.177,2.105,2.256,3.502
values_45,1003,1003,"['968772', '8853025', '127625', '1108125', '65019', '552664', '568765', '49.984', '12585614', '0', '3881192', '0', '161073', '0', '0', '4.150']",105,295,275,346,100.00,35.29,23.53,66.67,9.552,3.400,3.647,2.899
