id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,35608,35608,"['1002396', '8853767', '131827', '1110191', '68575', '552794', '568961', '50.029', '12703912', '0', '3920798', '0', '161575', '0', '0', '4.121']",4933,52077,40389,30337,100.00,100.00,100.00,100.00,7.218,0.684,0.882,1.174
values_19,241675,241675,"['1254896', '8875142', '163398', '1112837', '90836', '554376', '570610', '50.556', '13313476', '0', '4141865', '0', '161498', '0', '0', '3.899']",33181,357237,276561,209533,100.00,100.00,100.00,100.00,7.284,0.677,0.874,1.153
values_12,67719,67719,"['1045288', '8858217', '137190', '1108773', '73199', '553165', '569358', '50.271', '12761074', '0', '3947909', '0', '162055', '0', '0', '4.105']",10733,114405,88649,66869,100.00,100.00,100.00,100.00,6.309,0.592,0.764,1.013
values_38,397923,397923,"['1489388', '8887890', '192714', '1114444', '114081', '555400', '571600', '51.217', '13693220', '0', '4303112', '0', '164290', '0', '0', '3.818']",62533,676029,523167,397087,100.00,100.00,100.00,100.00,6.363,0.589,0.761,1.002
values_81,41321,41321,"['1024624', '8858215', '134607', '1110745', '69649', '553127', '569342', '50.008', '12735352', '0', '3931510', '0', '162212', '0', '0', '4.126']",6110,64692,50159,37724,100.00,100.00,100.00,100.00,6.763,0.639,0.824,1.095
values_5,144347,144347,"['1141916', '8866658', '149272', '1111774', '80382', '553755', '569882', '50.287', '13028210', '0', '4039537', '0', '161399', '0', '0', '3.995']",19893,213309,165197,124937,100.00,100.00,100.00,100.00,7.256,0.677,0.874,1.155
values_40,15921,15921,"['967764', '8849731', '127496', '1109682', '66456', '552594', '568652', '50.037', '12635790', '0', '3896111', '0', '161539', '0', '0', '4.146']",2326,24252,18831,14068,100.00,100.00,100.00,100.00,6.845,0.656,0.845,1.132
values_70,26565,26565,"['994244', '8853771', '130808', '1110188', '67726', '552785', '568954', '50.001', '12679276', '0', '3911755', '0', '161787', '0', '0', '4.136']",3918,41220,31979,23984,100.00,100.00,100.00,100.00,6.780,0.644,0.831,1.108
values_23,200333,200333,"['1224848', '8875146', '159642', '1112848', '88212', '554360', '570517', '50.497', '13209262', '0', '4100522', '0', '161498', '0', '0', '3.938']",29430,316572,245099,185624,100.00,100.00,100.00,100.00,6.807,0.633,0.817,1.079
values_72,1805,1805,"['964500', '8853782', '127090', '1110199', '65231', '552749', '568943', '49.946', '12606178', '0', '3886994', '0', '161073', '0', '0', '4.144']",190,1812,1419,1024,100.00,100.00,100.00,100.00,9.500,0.996,1.272,1.763
values_79,303606,303606,"['1315496', '8879394', '170974', '1113369', '97555', '554787', '571000', '50.792', '13488216', '0', '4203796', '0', '161594', '0', '0', '3.844']",41613,448725,347339,263339,100.00,100.00,100.00,100.00,7.296,0.677,0.874,1.153
values_78,2772,2772,"['969572', '8853778', '127724', '1108214', '65276', '552830', '568977', '50.011', '12590660', '0', '3882962', '0', '161098', '0', '0', '4.149']",341,3357,2621,1913,100.00,100.00,100.00,100.00,8.129,0.826,1.058,1.449
