id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,10736,5624,94.9,95.3,86.3,26.19,25.66,0.53,365,2026,1387,1288,0.00,57.89,52.63,60.00,29.414,5.299,7.740,8.335
values_19,10831,5726,95.0,95.4,86.3,26.43,25.91,0.53,365,2026,1387,1288,0.00,57.89,52.63,60.00,29.674,5.346,7.809,8.409
values_12,10524,5420,94.7,95.1,86.3,25.75,25.21,0.54,368,2032,1393,1294,100.00,57.89,52.63,80.00,28.598,5.179,7.555,8.133
values_38,10920,5840,95.0,95.5,86.0,26.74,26.22,0.52,353,2001,1354,1255,100.00,57.89,52.63,80.00,30.935,5.457,8.065,8.701
values_81,3872,1296,84.3,85.5,54.4,16.74,16.74,0.00,17,24,24,24,100.00,21.05,13.16,20.00,227.765,161.333,161.333,161.333
values_5,11039,5930,95.1,95.6,86.0,26.86,26.34,0.52,368,2032,1393,1294,100.00,57.89,52.63,80.00,29.997,5.433,7.925,8.531
values_40,7760,3369,91.5,92.2,78.4,21.71,21.18,0.53,195,896,647,601,100.00,57.89,52.63,80.00,39.795,8.661,11.994,12.912
values_70,10183,5200,94.4,94.9,85.3,25.53,24.97,0.56,317,1766,1199,1106,0.00,57.89,52.63,60.00,32.123,5.766,8.493,9.207
values_23,10324,5336,94.6,95.1,85.0,25.84,25.29,0.55,320,1772,1205,1112,100.00,57.89,52.63,80.00,32.263,5.826,8.568,9.284
values_72,9911,4928,94.2,94.7,85.3,24.86,24.29,0.58,320,1772,1205,1112,100.00,57.89,52.63,80.00,30.972,5.593,8.225,8.913
values_79,10184,5200,94.4,94.9,85.3,25.53,24.97,0.56,317,1766,1199,1106,0.00,57.89,52.63,60.00,32.126,5.767,8.494,9.208
values_78,10358,5370,94.6,95.1,85.0,25.92,25.37,0.55,320,1772,1205,1112,100.00,57.89,52.63,80.00,32.369,5.845,8.596,9.315
values_87,3872,1296,84.3,85.5,54.4,16.74,16.74,0.00,17,24,24,24,100.00,21.05,13.16,20.00,227.765,161.333,161.333,161.333
values_6,10657,5556,94.8,95.3,86.7,26.07,25.53,0.53,368,2032,1393,1294,100.00,57.89,52.63,80.00,28.959,5.245,7.650,8.236
values_68,7760,3369,91.5,92.2,78.4,21.71,21.18,0.53,195,896,647,601,100.00,57.89,52.63,80.00,39.795,8.661,11.994,12.912
values_69,7726,3335,91.4,92.1,78.4,21.58,21.05,0.53,195,896,647,601,100.00,57.89,52.63,80.00,39.621,8.623,11.941,12.855
values_1,10831,5726,95.0,95.4,86.3,26.43,25.91,0.53,365,2026,1387,1288,0.00,57.89,52.63,60.00,29.674,5.346,7.809,8.409
values_45,7726,3335,91.4,92.1,78.4,21.58,21.05,0.53,195,896,647,601,100.00,57.89,52.63,80.00,39.621,8.623,11.941,12.855
values_33,10954,5874,95.1,95.5,86.0,26.81,26.29,0.52,353,2001,1354,1255,100.00,57.89,52.63,80.00,31.031,5.474,8.090,8.728
values_15,10912,5794,95.0,95.5,86.0,26.55,26.03,0.52,368,2032,1393,1294,100.00,57.89,52.63,80.00,29.652,5.370,7.833,8.433
values_93,10358,5370,94.6,95.1,85.0,25.92,25.37,0.55,320,1772,1205,1112,100.00,57.89,52.63,80.00,32.369,5.845,8.596,9.315
values_24,10358,5370,94.6,95.1,85.0,25.92,25.37,0.55,320,1772,1205,1112,100.00,57.89,52.63,80.00,32.369,5.845,8.596,9.315
values_25,10324,5336,94.6,95.1,85.0,25.84,25.29,0.55,320,1772,1205,1112,100.00,57.89,52.63,80.00,32.263,5.826,8.568,9.284
values_26,10010,5030,94.3,94.8,85.7,25.12,24.56,0.57,320,1772,1205,1112,100.00,57.89,52.63,80.00,31.281,5.649,8.307,9.002
values_48,7760,3369,91.5,92.2,78.4,21.71,21.18,0.53,195,896,647,601,100.00,57.89,52.63,80.00,39.795,8.661,11.994,12.912
values_71,10217,5234,94.5,95.0,85.3,25.61,25.06,0.56,317,1766,1199,1106,0.00,57.89,52.63,60.00,32.230,5.785,8.521,9.238
values_76,9976,4996,94.3,94.7,85.7,25.04,24.47,0.57,320,1772,1205,1112,100.00,57.89,52.63,80.00,31.175,5.630,8.279,8.971
values_7,10423,5318,94.6,95.1,86.3,25.51,24.96,0.55,365,2026,1387,1288,0.00,57.89,52.63,60.00,28.556,5.145,7.515,8.092
values_50,6031,2146,86.8,87.8,66.7,17.79,17.38,0.41,97,351,275,259,100.00,57.89,50.00,80.00,62.175,17.182,21.931,23.286
values_22,9979,4996,94.2,94.7,85.3,25.03,24.46,0.57,320,1772,1205,1112,100.00,57.89,52.63,80.00,31.184,5.631,8.281,8.974
values_4,11039,5930,95.1,95.6,86.0,26.86,26.34,0.52,368,2032,1393,1294,100.00,57.89,52.63,80.00,29.997,5.433,7.925,8.531
values_32,10507,5432,94.7,95.2,86.3,25.85,25.31,0.54,353,2001,1354,1255,100.00,57.89,52.63,80.00,29.765,5.251,7.760,8.372
values_77,9912,4928,94.2,94.7,85.3,24.86,24.28,0.58,317,1766,1199,1106,0.00,57.89,52.63,60.00,31.268,5.613,8.267,8.962
values_91,10217,5234,94.5,95.0,85.3,25.61,25.06,0.56,317,1766,1199,1106,0.00,57.89,52.63,60.00,32.230,5.785,8.521,9.238
values_42,7586,3199,91.1,91.8,78.9,21.08,20.54,0.54,195,896,647,601,100.00,57.89,52.63,80.00,38.903,8.467,11.725,12.622
values_13,11005,5896,95.1,95.5,86.0,26.79,26.27,0.52,368,2032,1393,1294,100.00,57.89,52.63,80.00,29.905,5.416,7.900,8.505
values_41,7726,3335,91.4,92.1,78.4,21.58,21.05,0.53,195,896,647,601,100.00,57.89,52.63,80.00,39.621,8.623,11.941,12.855
values_55,6031,2146,86.8,87.8,66.7,17.79,17.38,0.41,97,351,275,259,100.00,57.89,50.00,80.00,62.175,17.182,21.931,23.286
values_31,10780,5704,94.9,95.4,86.3,26.46,25.93,0.53,350,1995,1348,1249,0.00,57.89,52.63,60.00,30.800,5.404,7.997,8.631
values_66,7582,3199,91.1,91.8,79.5,21.10,20.56,0.54,195,896,647,601,100.00,57.89,52.63,80.00,38.882,8.462,11.719,12.616
values_65,7760,3369,91.5,92.2,78.4,21.71,21.18,0.53,195,896,647,601,100.00,57.89,52.63,80.00,39.795,8.661,11.994,12.912
values_62,7620,3233,91.2,91.9,78.9,21.21,20.68,0.54,195,896,647,601,100.00,57.89,52.63,80.00,39.077,8.504,11.777,12.679
values_21,10217,5234,94.5,95.0,85.3,25.61,25.06,0.56,317,1766,1199,1106,0.00,57.89,52.63,60.00,32.230,5.785,8.521,9.238
values_95,10324,5336,94.6,95.1,85.0,25.84,25.29,0.55,320,1772,1205,1112,100.00,57.89,52.63,80.00,32.263,5.826,8.568,9.284
values_84,3872,1296,84.3,85.5,54.4,16.74,16.74,0.00,17,24,24,24,100.00,21.05,13.16,20.00,227.765,161.333,161.333,161.333
values_58,6031,2146,86.8,87.8,66.7,17.79,17.38,0.41,97,351,275,259,100.00,57.89,50.00,80.00,62.175,17.182,21.931,23.286
values_64,7760,3369,91.5,92.2,78.4,21.71,21.18,0.53,195,896,647,601,100.00,57.89,52.63,80.00,39.795,8.661,11.994,12.912
values_83,3872,1296,84.3,85.5,54.4,16.74,16.74,0.00,17,24,24,24,100.00,21.05,13.16,20.00,227.765,161.333,161.333,161.333
values_94,10392,5404,94.6,95.1,85.0,26.00,25.45,0.55,320,1772,1205,1112,100.00,57.89,52.63,80.00,32.475,5.865,8.624,9.345
values_0,10865,5760,95.0,95.4,86.3,26.51,25.98,0.52,365,2026,1387,1288,0.00,57.89,52.63,60.00,29.767,5.363,7.833,8.436
values_99,10082,5098,94.3,94.8,85.3,25.28,24.72,0.57,317,1766,1199,1106,0.00,57.89,52.63,60.00,31.804,5.709,8.409,9.116
values_96,9944,4962,94.2,94.7,85.7,24.95,24.38,0.57,320,1772,1205,1112,100.00,57.89,52.63,80.00,31.075,5.612,8.252,8.942
values_67,7568,3165,91.0,91.7,78.9,20.91,20.37,0.54,192,890,641,595,0.00,57.89,52.63,60.00,39.417,8.503,11.807,12.719
values_61,7760,3369,91.5,92.2,78.4,21.71,21.18,0.53,195,896,647,601,100.00,57.89,52.63,80.00,39.795,8.661,11.994,12.912
values_43,7692,3301,91.3,92.0,78.4,21.46,20.92,0.53,195,896,647,601,100.00,57.89,52.63,80.00,39.446,8.585,11.889,12.799
values_2,10524,5420,94.7,95.1,86.3,25.75,25.21,0.54,368,2032,1393,1294,100.00,57.89,52.63,80.00,28.598,5.179,7.555,8.133
values_54,6031,2146,86.8,87.8,66.7,17.79,17.38,0.41,97,351,275,259,100.00,57.89,50.00,80.00,62.175,17.182,21.931,23.286
values_30,10746,5670,94.9,95.4,86.3,26.38,25.85,0.53,350,1995,1348,1249,0.00,57.89,52.63,60.00,30.703,5.386,7.972,8.604
values_59,5997,2112,86.6,87.6,66.7,17.61,17.19,0.42,97,351,275,259,100.00,57.89,50.00,80.00,61.825,17.085,21.807,23.154
values_85,3872,1296,84.3,85.5,54.4,16.74,16.74,0.00,17,24,24,24,100.00,21.05,13.16,20.00,227.765,161.333,161.333,161.333
values_74,10392,5404,94.6,95.1,85.0,26.00,25.45,0.55,320,1772,1205,1112,100.00,57.89,52.63,80.00,32.475,5.865,8.624,9.345
values_90,10183,5200,94.4,94.9,85.3,25.53,24.97,0.56,317,1766,1199,1106,0.00,57.89,52.63,60.00,32.123,5.766,8.493,9.207
values_18,10912,5794,95.0,95.5,86.0,26.55,26.03,0.52,368,2032,1393,1294,100.00,57.89,52.63,80.00,29.652,5.370,7.833,8.433
