id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,351686,351686,"['1181648', '9066800', '163462', '1144076', '65079', '552204', '568381', '47.210', '13568554', '0', '4226875', '0', '242556', '0', '0', '5.738']",147711,406195,276956,276956,100.00,100.00,66.67,100.00,2.381,0.866,1.270,1.270
values_19,433006,433006,"['1233008', '9118160', '172022', '1152636', '65079', '552204', '568381', '46.599', '13799674', '0', '4308195', '0', '261464', '0', '0', '6.069']",181951,500355,341156,341156,100.00,100.00,66.67,100.00,2.380,0.865,1.269,1.269
values_12,254653,254653,"['1120364', '9005516', '153248', '1133862', '65079', '552204', '568381', '47.959', '13292776', '0', '4129842', '0', '219964', '0', '0', '5.326']",106855,293841,200351,200351,100.00,100.00,66.67,100.00,2.383,0.867,1.271,1.271
values_38,356094,356094,"['1184432', '9069584', '163926', '1144540', '65079', '552204', '568381', '47.176', '13581082', '0', '4231283', '0', '243586', '0', '0', '5.757']",149567,411299,280436,280436,100.00,100.00,66.67,100.00,2.381,0.866,1.270,1.270
values_81,246597,246597,"['1115276', '9000428', '152400', '1133014', '65079', '552204', '568381', '48.022', '13269880', '0', '4121786', '0', '218099', '0', '0', '5.291']",103463,284513,193991,193991,100.00,100.00,66.67,100.00,2.383,0.867,1.271,1.271
values_5,385867,385867,"['1203236', '9088388', '167060', '1147674', '65079', '552204', '568381', '46.951', '13665700', '0', '4261056', '0', '250549', '0', '0', '5.880']",162103,445773,303941,303941,100.00,100.00,66.67,100.00,2.380,0.866,1.270,1.270
values_40,369223,369223,"['1192724', '9077876', '165308', '1145922', '65079', '552204', '568381', '47.077', '13618396', '0', '4244412', '0', '246589', '0', '0', '5.810']",155095,426501,290801,290801,100.00,100.00,66.67,100.00,2.381,0.866,1.270,1.270
values_70,254615,254615,"['1120340', '9005492', '153244', '1133858', '65079', '552204', '568381', '47.959', '13292668', '0', '4129804', '0', '219964', '0', '0', '5.326']",106839,293797,200321,200321,100.00,100.00,66.67,100.00,2.383,0.867,1.271,1.271
values_23,228395,228395,"['1103780', '8988932', '150484', '1131098', '65079', '552204', '568381', '48.166', '13218148', '0', '4103584', '0', '213916', '0', '0', '5.213']",95799,263437,179621,179621,100.00,100.00,66.67,100.00,2.384,0.867,1.272,1.272
values_72,412771,412771,"['1220228', '9105380', '169892', '1150506', '65079', '552204', '568381', '46.750', '13742164', '0', '4287960', '0', '256730', '0', '0', '5.987']",173431,476925,325181,325181,100.00,100.00,66.67,100.00,2.380,0.865,1.269,1.269
values_79,422556,422556,"['1226408', '9111560', '170922', '1151536', '65079', '552204', '568381', '46.677', '13769974', '0', '4297745', '0', '259029', '0', '0', '6.027']",177551,488255,332906,332906,100.00,100.00,66.67,100.00,2.380,0.865,1.269,1.269
values_78,92887,92887,"['1018332', '8903345', '136237', '1116831', '65079', '552204', '568381', '49.262', '12832972', '0', '3968076', '0', '182364', '0', '0', '4.596']",38743,106533,72641,72641,100.00,100.00,66.67,100.00,2.398,0.872,1.279,1.279
values_87,389629,389629,"['1205612', '9090764', '167456', '1148070', '65079', '552204', '568381', '46.923', '13676392', '0', '4264818', '0', '251403', '0', '0', '5.895']",163687,450129,306911,306911,100.00,100.00,66.67,100.00,2.380,0.866,1.270,1.270
values_6,280664,280664,"['1136792', '9021944', '155986', '1136600', '65079', '552204', '568381', '47.756', '13366702', '0', '4155853', '0', '226061', '0', '0', '5.440']",117807,323959,220886,220886,100.00,100.00,66.67,100.00,2.382,0.866,1.271,1.271
values_68,219313,219313,"['1098044', '8983196', '149528', '1130142', '65079', '552204', '568381', '48.238', '13192336', '0', '4094502', '0', '211748', '0', '0', '5.172']",91975,252921,172451,172451,100.00,100.00,66.67,100.00,2.384,0.867,1.272,1.272
values_69,86959,86959,"['1014588', '8899601', '135613', '1116207', '65079', '552204', '568381', '49.311', '12816124', '0', '3962148', '0', '180980', '0', '0', '4.568']",36247,99669,67961,67961,100.00,100.00,66.67,100.00,2.399,0.872,1.280,1.280
values_1,182814,182814,"['1074992', '8960144', '145686', '1126300', '65079', '552204', '568381', '48.529', '13088602', '0', '4058003', '0', '203186', '0', '0', '5.007']",76607,210659,143636,143636,100.00,100.00,66.67,100.00,2.386,0.868,1.273,1.273
values_45,298448,298448,"['1148024', '9033176', '157858', '1138472', '65079', '552204', '568381', '47.618', '13417246', '0', '4173637', '0', '230201', '0', '0', '5.516']",125295,344551,234926,234926,100.00,100.00,66.67,100.00,2.382,0.866,1.270,1.270
