id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,9352,4234,94.7,95.5,80.8,22.64,21.67,0.97,605,2193,2034,2034,100.00,100.00,100.00,100.00,15.458,4.264,4.598,4.598
values_19,7134,3047,92.8,93.8,76.5,21.36,20.61,0.74,369,1330,1238,1238,100.00,100.00,100.00,100.00,19.333,5.364,5.763,5.763
values_12,4192,1461,85.7,87.0,57.1,17.43,17.31,0.12,49,161,154,154,100.00,100.00,100.00,100.00,85.551,26.037,27.221,27.221
values_38,5200,2007,89.3,90.5,64.8,19.30,18.91,0.38,161,569,538,538,100.00,100.00,100.00,100.00,32.298,9.139,9.665,9.665
values_81,6866,2905,92.5,93.5,75.1,21.15,20.46,0.70,342,1231,1148,1148,100.00,100.00,100.00,100.00,20.076,5.578,5.981,5.981
values_5,12786,6083,96.2,96.9,85.5,23.79,22.62,1.17,979,3562,3290,3290,100.00,100.00,100.00,100.00,13.060,3.590,3.886,3.886
values_40,4070,1399,85.2,86.4,56.9,17.19,17.11,0.07,38,121,116,116,100.00,100.00,100.00,100.00,107.105,33.636,35.086,35.086
values_70,6822,2879,92.4,93.4,74.0,21.10,20.41,0.69,334,1201,1124,1124,100.00,100.00,100.00,100.00,20.425,5.680,6.069,6.069
values_23,5720,2285,90.6,91.7,69.8,19.97,19.47,0.51,218,778,728,728,100.00,100.00,100.00,100.00,26.239,7.352,7.857,7.857
values_72,7534,3262,93.3,94.2,77.3,21.65,20.86,0.79,412,1487,1384,1384,100.00,100.00,100.00,100.00,18.286,5.067,5.444,5.444
values_79,10480,4839,95.3,96.1,82.8,23.09,22.04,1.05,726,2636,2440,2440,100.00,100.00,100.00,100.00,14.435,3.976,4.295,4.295
values_78,5136,1972,89.2,90.4,65.7,19.20,18.82,0.38,154,544,512,512,100.00,100.00,100.00,100.00,33.351,9.441,10.031,10.031
values_87,4946,1872,88.7,89.9,65.3,18.92,18.59,0.33,134,471,444,444,100.00,100.00,100.00,100.00,36.910,10.501,11.140,11.140
values_6,7196,3080,92.9,93.8,75.7,21.40,20.66,0.74,377,1359,1266,1266,100.00,100.00,100.00,100.00,19.088,5.295,5.684,5.684
values_68,6612,2765,92.2,93.1,74.8,20.91,20.24,0.67,314,1129,1052,1052,100.00,100.00,100.00,100.00,21.057,5.857,6.285,6.285
values_69,10312,4749,95.2,96.0,82.4,23.03,21.99,1.04,708,2570,2380,2380,100.00,100.00,100.00,100.00,14.565,4.012,4.333,4.333
values_1,8404,3731,94.1,94.9,79.5,22.20,21.32,0.88,510,1846,1712,1712,100.00,100.00,100.00,100.00,16.478,4.553,4.909,4.909
values_45,3854,1288,84.2,85.5,55.2,16.71,16.70,0.01,13,30,30,30,100.00,100.00,66.67,100.00,296.462,128.467,128.467,128.467
values_33,5564,2202,90.2,91.4,68.6,19.79,19.31,0.48,200,712,668,668,100.00,100.00,100.00,100.00,27.820,7.815,8.329,8.329
values_15,4360,1549,86.3,87.7,55.3,17.76,17.60,0.16,68,230,220,220,100.00,100.00,100.00,100.00,64.118,18.957,19.818,19.818
values_93,8862,3974,94.3,95.2,79.5,22.42,21.50,0.92,553,2002,1862,1862,100.00,100.00,100.00,100.00,16.025,4.427,4.759,4.759
values_24,5122,1967,89.1,90.3,65.7,19.20,18.83,0.37,153,540,510,510,100.00,100.00,100.00,100.00,33.477,9.485,10.043,10.043
values_25,8578,3822,94.2,95.0,80.2,22.28,21.37,0.90,524,1897,1760,1760,100.00,100.00,100.00,100.00,16.370,4.522,4.874,4.874
values_26,6814,2878,92.5,93.4,75.9,21.12,20.42,0.70,338,1217,1132,1132,100.00,100.00,100.00,100.00,20.160,5.599,6.019,6.019
values_48,5520,2176,90.0,91.3,66.9,19.71,19.25,0.46,192,682,644,644,100.00,100.00,100.00,100.00,28.750,8.094,8.571,8.571
values_71,5160,1984,89.1,90.4,64.5,19.22,18.85,0.38,155,547,518,518,100.00,100.00,100.00,100.00,33.290,9.433,9.961,9.961
values_76,4444,1594,86.7,88.1,57.0,17.93,17.74,0.19,77,263,250,250,100.00,100.00,100.00,100.00,57.714,16.897,17.776,17.776
values_7,3960,1336,84.5,85.8,54.1,16.87,16.83,0.04,24,70,68,68,100.00,100.00,100.00,100.00,165.000,56.571,58.235,58.235
values_50,4878,1834,88.4,89.6,64.6,18.80,18.48,0.32,125,438,414,414,100.00,100.00,100.00,100.00,39.024,11.137,11.783,11.783
values_22,5234,2027,89.5,90.6,67.0,19.36,18.96,0.40,165,584,550,550,100.00,100.00,100.00,100.00,31.721,8.962,9.516,9.516
values_4,10148,4662,95.2,95.9,82.7,22.97,21.94,1.03,692,2512,2324,2324,100.00,100.00,100.00,100.00,14.665,4.040,4.367,4.367
values_32,4400,1564,86.4,87.9,55.8,17.77,17.60,0.17,71,241,230,230,100.00,100.00,100.00,100.00,61.972,18.257,19.130,19.130
values_77,8896,3989,94.4,95.2,80.3,22.42,21.49,0.93,556,2014,1868,1868,100.00,100.00,100.00,100.00,16.000,4.417,4.762,4.762
values_91,3890,1296,84.2,85.4,55.2,16.66,16.65,0.01,16,41,40,40,100.00,100.00,83.33,100.00,243.125,94.878,97.250,97.250
values_42,12584,5967,96.1,96.8,85.2,23.71,22.55,1.16,953,3467,3202,3202,100.00,100.00,100.00,100.00,13.205,3.630,3.930,3.930
values_13,4900,1844,88.4,89.7,62.9,18.82,18.50,0.32,127,445,422,422,100.00,100.00,100.00,100.00,38.583,11.011,11.611,11.611
values_41,5036,1920,88.9,90.1,64.4,19.06,18.72,0.35,145,511,482,482,100.00,100.00,100.00,100.00,34.731,9.855,10.448,10.448
values_55,12870,6128,96.2,96.9,85.6,23.81,22.64,1.17,988,3595,3320,3320,100.00,100.00,100.00,100.00,13.026,3.580,3.877,3.877
values_31,11920,5615,95.9,96.6,84.2,23.55,22.43,1.12,884,3214,2972,2972,100.00,100.00,100.00,100.00,13.484,3.709,4.011,4.011
values_66,6336,2611,91.6,92.7,72.2,20.60,19.99,0.62,279,1000,938,938,100.00,100.00,100.00,100.00,22.710,6.336,6.755,6.755
values_65,6656,2786,92.1,93.2,73.0,20.93,20.26,0.67,314,1128,1056,1056,100.00,100.00,100.00,100.00,21.197,5.901,6.303,6.303
values_62,10891,5065,95.5,96.2,83.0,23.25,22.19,1.07,774,2811,2604,2604,100.00,100.00,100.00,100.00,14.071,3.874,4.182,4.182
values_21,10628,4919,95.4,96.1,82.5,23.14,22.09,1.05,742,2694,2496,2496,100.00,100.00,100.00,100.00,14.323,3.945,4.258,4.258
values_95,5580,2209,90.3,91.4,68.9,19.79,19.31,0.48,200,712,668,668,100.00,100.00,100.00,100.00,27.900,7.837,8.353,8.353
values_84,3960,1328,84.4,85.7,54.1,16.77,16.73,0.04,21,59,58,58,100.00,100.00,83.33,100.00,188.571,67.119,68.276,68.276
values_58,5720,2284,90.5,91.7,68.8,19.97,19.47,0.50,215,766,722,722,100.00,100.00,100.00,100.00,26.605,7.467,7.922,7.922
values_64,6612,2762,92.1,93.1,73.8,20.89,20.23,0.66,312,1121,1048,1048,100.00,100.00,100.00,100.00,21.192,5.898,6.309,6.309
values_83,3972,1344,84.6,85.9,54.1,16.92,16.88,0.04,27,81,78,78,100.00,100.00,83.33,100.00,147.111,49.037,50.923,50.923
values_94,5112,1956,89.1,90.3,65.7,19.13,18.75,0.38,148,522,492,492,100.00,100.00,100.00,100.00,34.541,9.793,10.390,10.390
values_0,5526,2181,90.1,91.3,68.6,19.73,19.26,0.47,193,686,646,646,100.00,100.00,100.00,100.00,28.632,8.055,8.554,8.554
values_99,4082,1407,85.3,86.5,56.9,17.23,17.16,0.07,41,132,126,126,100.00,100.00,83.33,100.00,99.561,30.924,32.397,32.397
values_96,4667,1711,87.5,88.9,60.2,18.33,18.07,0.26,99,343,326,326,100.00,100.00,100.00,100.00,47.141,13.606,14.316,14.316
values_67,4136,1424,85.3,86.7,55.2,17.21,17.13,0.08,43,139,134,134,100.00,100.00,100.00,100.00,96.186,29.755,30.866,30.866
values_61,4419,1581,86.6,88.0,57.0,17.89,17.71,0.18,73,248,238,238,100.00,100.00,100.00,100.00,60.534,17.819,18.567,18.567
values_43,5034,1916,88.9,90.1,66.7,19.03,18.66,0.37,140,493,464,464,100.00,100.00,100.00,100.00,35.957,10.211,10.849,10.849
values_2,6168,2527,91.4,92.5,70.8,20.48,19.90,0.58,265,949,890,890,100.00,100.00,100.00,100.00,23.275,6.499,6.930,6.930
values_54,4002,1361,84.8,86.0,55.6,17.00,16.95,0.05,29,88,86,86,100.00,100.00,100.00,100.00,138.000,45.477,46.535,46.535
values_30,9064,4080,94.5,95.3,80.0,22.51,21.57,0.93,577,2090,1942,1942,100.00,100.00,100.00,100.00,15.709,4.337,4.667,4.667
values_59,12070,5694,96.0,96.7,85.0,23.59,22.45,1.14,897,3262,3014,3014,100.00,100.00,100.00,100.00,13.456,3.700,4.005,4.005
