id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,163064,88648,99.4,99.8,95.6,27.18,27.18,0.00,3341,14622,12320,12320,100.00,100.00,100.00,100.00,48.807,11.152,13.236,13.236
values_19,1136182,553552,96.9,100.0,66.8,24.36,24.36,0.00,19214,83625,70631,70631,100.00,100.00,100.00,100.00,59.133,13.587,16.086,16.086
values_12,750292,378638,97.8,99.9,77.2,25.23,25.23,0.00,13305,57956,48933,48933,100.00,100.00,100.00,100.00,56.392,12.946,15.333,15.333
values_38,319451,170078,99.1,99.9,91.7,26.62,26.62,0.00,6180,26981,22758,22758,100.00,100.00,100.00,100.00,51.691,11.840,14.037,14.037
values_81,170586,92702,99.4,99.8,95.7,27.17,27.17,0.00,3484,15245,12846,12846,100.00,100.00,100.00,100.00,48.963,11.190,13.279,13.279
values_5,524568,271006,98.4,99.9,83.8,25.83,25.83,0.00,9644,42045,35486,35486,100.00,100.00,100.00,100.00,54.393,12.476,14.782,14.782
values_40,1456164,692366,96.2,100.0,59.3,23.77,23.77,0.00,23881,103892,87765,87765,100.00,100.00,100.00,100.00,60.976,14.016,16.592,16.592
values_70,920977,457352,97.4,100.0,72.5,24.83,24.83,0.00,15969,69530,58716,58716,100.00,100.00,100.00,100.00,57.673,13.246,15.685,15.685
values_23,467999,243566,98.6,99.9,85.8,26.02,26.02,0.00,8706,37967,32040,32040,100.00,100.00,100.00,100.00,53.756,12.326,14.607,14.607
values_72,982714,485246,97.2,100.0,70.9,24.69,24.69,0.00,16911,73622,62175,62175,100.00,100.00,100.00,100.00,58.111,13.348,15.806,15.806
values_79,1068796,523726,97.0,100.0,68.6,24.50,24.50,0.00,18209,79260,66941,66941,100.00,100.00,100.00,100.00,58.696,13.485,15.966,15.966
values_78,569282,292552,98.3,99.9,82.3,25.69,25.69,0.00,10379,45240,38186,38186,100.00,100.00,100.00,100.00,54.849,12.584,14.908,14.908
values_87,103225,56302,99.2,99.6,94.4,27.27,27.27,0.00,2189,9600,8081,8081,100.00,100.00,100.00,100.00,47.156,10.753,12.774,12.774
values_6,155694,84686,99.4,99.7,95.6,27.20,27.20,0.00,3201,14012,11805,11805,100.00,100.00,100.00,100.00,48.639,11.111,13.189,13.189
values_68,1159182,563678,96.8,100.0,66.2,24.31,24.31,0.00,19555,85106,71883,71883,100.00,100.00,100.00,100.00,59.278,13.620,16.126,16.126
